"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00417533","1989","28.3294","-97.2947","13.7","REFUGIO 2 NW, TX US","","","","","        88","0","        39","0","         8","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  58.9"," ,0,1118, ","","","","","","","","","","","","","","","","","","","","","","","    604.9"," ,0","        0"," ,0","","","","","",""
"USC00417533","1990","28.3294","-97.2947","13.7","REFUGIO 2 NW, TX US","   1744.8","","    1744.8","0","       102","0","        45","0","        12","0","        0","","         0","0","         0","0","         8","0","         0","0","       300","0","       115","0","","","","","   -5.6","0,1223, ","     0","T,0,1222, ","     0"," ,0,1231,+"," 177.3"," ,0,0716, ","   37.8","0,0713,+","-2.2","0,1205","-2.2","0,1205","-4.4","0,1222","","","","","","","","","","","","","","","   1012.9"," ,0","        0"," ,0","     22.23","0","     27.59","0","     16.87","0"
"USC00417533","1991","28.3294","-97.2947","13.7","REFUGIO 2 NW, TX US","","","","","       103","0","        73","0","         6","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 141.5"," ,0,1222, ","","","","","","","","","","","","","","","","","","","     541.7","7","     541.7"," ","   1172.0"," ,0","        0"," ,0","","","","","",""
"USC00417533","1992","28.3294","-97.2947","13.7","REFUGIO 2 NW, TX US","","","","","        94","0","        60","0","        22","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 136.1"," ,0,0328, ","","","","","","","","","","","","","","","","","","","","","","","   1304.6"," ,0","        0"," ,0","","","","","",""
"USC00417533","1993","28.3294","-97.2947","13.7","REFUGIO 2 NW, TX US","","","","","        87","0","        50","0","        10","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0","T,0,1030, "," 155.2"," ,0,0209, ","","","","","","","","","","","","","","","","","","","","","","","   1201.9"," ,0","        0","T,0","","","","","",""
"USC00417533","1994","28.3294","-97.2947","13.7","REFUGIO 2 NW, TX US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00417533","1995","28.3294","-97.2947","13.7","REFUGIO 2 NW, TX US","","","","","        86","0","        46","0","        11","0","","","         0","0","","","","","","","","","","","","","","","","","","","     0"," ,0,1231,+"," 114.0"," ,0,0404, ","","","","","","","","","","","","","","","","","","","","","","","    849.3"," ,0","        0"," ,0","","","","","",""
"USC00417533","1996","28.3294","-97.2947","13.7","REFUGIO 2 NW, TX US","","","","","        67","0","        40","0","         7","0","        0","","         0","0","         0","0","        20","0","","","","","","","","","","","   -8.3","0,1219, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  51.1"," ,0,0625, ","","","-8.3","0,1219","-8.3","0,1219","-8.3","0,1219","-8.3","0,1219","-0.6","0,0321","-3.3","0,0310","-4.4","0,0204","-6.7","0,0108","","","","","    603.3"," ,0","        0"," ,0","","","","","     15.76","0"
"USC00417533","1997","28.3294","-97.2947","13.7","REFUGIO 2 NW, TX US","","","","","        98","0","        64","0","        17","0","        0","","         0","0","         0","0","        10","0","","","","","","","","","","","   -2.2","0,1228,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 103.1"," ,0,0318, ","","","-2.2","0,1213","-2.2","0,1213","","","","","0.0","0,0128","","","","","","","","","","","   1366.5"," ,0","        0"," ,0","","","","","     15.56","0"
"USC00417533","1998","28.3294","-97.2947","13.7","REFUGIO 2 NW, TX US","","","","","        74","0","        52","0","        14","0","","","         0","0","","","","","","","","","","","","","","","","","","","     0"," ,0,1231,+"," 188.2"," ,0,1018, ","","","","","","","","","","","","","","","","","","","","","","","   1208.9"," ,0","        0"," ,0","","","","","",""
"USC00417533","1999","28.3294","-97.2947","13.7","REFUGIO 2 NW, TX US","","","","","","","","","","","","","         0","0","","","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00417533","2000","28.3294","-97.2947","13.7","REFUGIO 2 NW, TX US","","","","","        76","0","        49","0","         7","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  82.0"," ,0,0314, ","","","","","","","","","","","","","","","","","","","","","","","    776.2"," ,0","        0"," ,0","","","","","",""
"USC00417533","2001","28.3294","-97.2947","13.7","REFUGIO 2 NW, TX US","","","","","        72","0","        50","0","         8","0","","","         0","0","","","","","","","","","","","        12"," ","         8"," ","","","","","     0"," ,0,1231,+"," 116.1"," ,0,1116, ","","","","","","","","","","","","","","","","","","","","","","","    949.0"," ,0","        0"," ,0","","","","","",""
"USC00417533","2002","28.3294","-97.2947","13.7","REFUGIO 2 NW, TX US","","","","","        74","0","        50","0","        12","0","        0","","         0","0","","","","","","","","","","","        24"," ","         8"," ","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  86.1"," ,0,0909, ","","","","","","","","","","","","","","","","","","","","","","","   1009.7"," ,0","        0"," ,0","","","","","",""
"USC00417533","2003","28.3294","-97.2947","13.7","REFUGIO 2 NW, TX US","","","","","        74","0","        49","0","        13","0","","","         0","0","","","","","","","","","","","        45"," ","         9"," ","","","","","     0"," ,0,1231,+"," 143.0"," ,0,0716, ","","","","","","","","","","","","","","","","","","","","","","","   1188.6"," ,0","        0"," ,0","","","","","",""
"USC00417533","2004","28.3294","-97.2947","13.7","REFUGIO 2 NW, TX US","","","","","        90","0","        53","0","        12","0","","","         1","0","","","","","","","","","","","        12"," ","         9"," ","","","","","   241"," ,0,1225, "," 130.8"," ,0,0514, ","","","","","","","","","","","","","","","","","","","","","","","   1017.6"," ,0","      241"," ,0","","","","","",""
