"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA00710S005","2009","58.4667","-78.0833","26.0","INUKJUAK A, QC CA","     15.0","","      15.0","C","","","","","","","        99","C","       255","C","       195","C","        14","C","         0","C","  -37.2","C,0314, ","","","   30.0","C,0727, ","-0.9","C,0912","-2.6","C,0930","-4.5","C,1019","-10.5","C,1022","-10.5","C,1022","-1.0","C,0619","-2.9","C,0610","-5.4","C,0522","-8.4","C,0520","-8.9","C,0510","    8736.3","3","    8736.3","C","","","     -5.36","C","     -1.73","C","     -8.99","C","","","",""
"CA00710S005","2010","58.4667","-78.0833","26.0","INUKJUAK A, QC CA","      0.0","","       0.0","C","       188","C","        57","C","         1","C","        67","C","       211","C","       163","C","         3","C","         0","C","  -34.5","C,0112, ","  44.0"," ,C,0817, ","   24.4","C,0716,+","-1.3","C,1002","-4.0","C,1025","-6.8","C,1105","-6.8","C,1105","-13.3","C,1122","-2.2","C,0615","-2.2","C,0615","-5.1","C,0519","-9.7","C,0511","-9.7","C,0511","    7848.6","6","    7848.6","C","    516.5"," ,C","     -2.43","C","      1.00","C","     -5.86","C","","","",""
"CA00710S005","2012","58.4667","-78.0833","26.0","INUKJUAK A, QC CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    8163.0","0","    8163.0","C","","","","","","","","","","","",""
"CA00710S005","2015","58.4667","-78.0833","26.0","INUKJUAK A, QC CA","      2.3","","       2.3","C","       117","C","        42","C","         1","C","       127","C","       254","C","       195","C","         7","C","         0","C","  -42.0","C,0213, ","  37.5"," ,C,0706, ","   27.3","C,0719, ","-0.6","C,0908","-3.2","C,1010","-5.6","C,1014","-7.2","C,1016","-10.6","C,1018","-0.4","C,0708","-2.5","C,0531","-4.5","C,0530","-8.6","C,0526","-15.6","C,0420","    8959.4","4","    8959.4","C","    405.3"," ,C","     -7.40","C","     -3.59","C","    -11.22","C","","","",""
"CA00710S005","2016","58.4667","-78.0833","26.0","INUKJUAK A, QC CA","      0.4","","       0.4","C","       107","C","        34","C","         0","C","       125","C","       239","C","       178","C","         9","C","         0","C","  -38.1","C,0127, ","  18.8"," ,C,0819, ","   25.7","C,0712, ","-0.5","C,0906","-4.5","C,1009","-4.5","C,1009","-7.0","C,1016","-10.6","C,1030","-0.9","C,0611","-2.5","C,0601","-11.4","C,0510","-11.4","C,0510","-11.4","C,0510","    8799.9","9","    8799.9","C","    283.8"," ,C","     -6.27","C","     -2.45","C","    -10.09","C","        19","C","      83.0","C"
"CA00710S005","2017","58.4667","-78.0833","26.0","INUKJUAK A, QC CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    7828.5","5","    7828.5","C","","","","","","","","","","","",""
"CA00710S005","2018","58.4667","-78.0833","26.0","INUKJUAK A, QC CA","      0.0","","       0.0","C","       112","C","        32","C","         0","C","       126","C","       271","C","       220","C","         5","C","         0","C","  -40.8","C,0104, ","  23.6"," ,C,0805, ","   24.3","C,0728, ","-0.4","C,0830","-3.0","C,1001","-5.0","C,1012","-12.6","C,1017","-12.6","C,1017","-2.0","C,0701","-2.2","C,0630","-6.1","C,0606","-11.0","C,0525","-11.0","C,0525","","","","","    285.7"," ,C","     -8.32","C","     -4.52","C","    -12.12","C","","","",""
"CA00710S005","2019","58.4667","-78.0833","26.0","INUKJUAK A, QC CA","","","","","       144","C","        39","C","         1","C","","","","","","","","","","","","","  26.6"," ,C,0611, ","","","","","","","","","","","","","","","","","","","","","","","    8920.3","3","    8920.3"," ","    344.9"," ,C","","","","","","","","","",""
"CA00710S005","2020","58.4667","-78.0833","26.0","INUKJUAK A, QC CA","      1.8","","       1.8","C","       140","C","        33","C","         1","C","       106","C","       246","C","       196","C","        19","C","         0","C","  -38.6","C,0105, ","  26.0"," ,C,0403, ","   27.2","C,0729, ","-0.2","C,0925","-3.1","C,1002","-8.4","C,1025","-8.4","C,1025","-10.4","C,1027","-2.4","C,0619","-2.4","C,0619","-4.6","C,0531","-7.6","C,0517","-10.6","C,0507","","","","","    331.4"," ,C","     -5.24","C","     -1.20","C","     -9.27","C","","","",""
"CA00710S005","2021","58.4667","-78.0833","26.0","INUKJUAK A, QC CA","      0.0","","       0.0","C","       147","C","        46","C","         0","C","        93","C","       229","C","       173","C","         3","C","         0","C","  -36.5","C,0303, ","  19.6"," ,C,0724, ","   21.5","C,0821, ","-0.7","C,0913","-4.1","C,1024","-5.8","C,1104","-10.6","C,1106","-10.6","C,1106","-0.6","C,0628","-2.5","C,0616","-6.1","C,0525","-7.6","C,0521","-10.3","C,0516","    8145.7","7","    8145.7","C","    370.6"," ,C","     -4.31","C","     -0.55","C","     -8.08","C","","","",""
