"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00066655","1949","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","        93","0","        70","0","         8","0","         2"," ","         6"," ","  73.7"," ,0,0814, ","    977.7"," ,0"
"USC00066655","1950","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","       134","0","        86","0","         5","0","         6"," ","","","  59.4"," ,0,1105, ","   1011.7"," ,0"
"USC00066655","1951","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","       108","0","        79","0","        21","0","         5"," ","         2"," ","  80.5"," ,0,0331, ","   1498.2"," ,0"
"USC00066655","1952","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","","","","","","","         5"," ","        15"," ","","","",""
"USC00066655","1953","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","       108","0","        87","0","        16","0","        11"," ","         8"," ","  83.1"," ,0,0724, ","   1398.0"," ,0"
"USC00066655","1954","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","","","","","","","         3"," ","        12"," ","","","",""
"USC00066655","1955","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","       114","0","        85","0","        19","0","         5"," ","        13"," "," 169.7"," ,0,1016, ","   1500.7"," ,0"
"USC00066655","1956","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","","","","","","","         2"," ","         4"," ","","","",""
"USC00066655","1957","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","","","","","","","         1"," ","         3"," ","","","",""
"USC00066655","1958","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","       124","0","        84","0","        18","0","         9"," ","        11"," ","  67.3"," ,0,0228, ","   1378.3"," ,0"
"USC00066655","1959","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","","","","","","","         8"," ","         7"," ","","","",""
"USC00066655","1960","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","","","","","","","         6"," ","        11"," ","","","",""
"USC00066655","1961","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","       117","0","        89","0","        16","0","        18"," ","         8"," ","  73.9"," ,0,0622, ","   1474.6"," ,0"
"USC00066655","1962","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","","","","","","","        13"," ","         9"," ","","","",""
"USC00066655","1963","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","","","","","","","        10"," ","        14"," ","","","",""
"USC00066655","1964","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","","","","","","","","","         4"," ","","","",""
"USC00066655","1965","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","","","","","","","","","        15"," ","","","",""
"USC00066655","1966","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","       110","0","        63","0","        10","0","","","        15"," "," 106.7"," ,0,0922, ","   1072.3"," ,0"
"USC00066655","1967","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","       126","0","        91","0","        12","0","","","        19"," ","  67.3"," ,0,0307, ","   1206.5"," ,0"
"USC00066655","1968","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","","","","","","","","","         7"," ","","","",""
"USC00066655","1969","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","       119","0","        81","0","        12","0","","","        26"," ","  60.7"," ,0,0325, ","   1190.6"," ,0"
"USC00066655","1970","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","","","","","","","","","        17"," ","","","",""
"USC00066655","1971","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","       109","0","        71","0","        18","0","","","        21"," "," 151.1"," ,0,0828, ","   1424.8"," ,0"
"USC00066655","1972","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","","","","","","","","","        16"," ","","","",""
"USC00066655","1973","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","","","","","","","","","        11"," ","","","",""
"USC00066655","1974","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","       119","0","        84","0","        12","0","","","        27"," "," 125.7"," ,0,0904, ","   1284.5"," ,0"
"USC00066655","1975","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","       130","0","        95","0","        16","0","","","        18"," "," 118.1"," ,0,0927, ","   1528.4"," ,0"
"USC00066655","1976","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","","","","","","","","","        21"," ","","","",""
"USC00066655","1977","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","       123","0","        84","0","        19","0","","","        17"," ","  64.8"," ,0,1108, ","   1494.7"," ,0"
"USC00066655","1978","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","       109","0","        77","0","        20","0","","","         7"," ","  60.2"," ,0,0525, ","   1330.8"," ,0"
"USC00066655","1979","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","","","","","","","","","        14"," ","","","",""
"USC00066655","1980","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","","","","","","","","","        28"," ","","","",""
"USC00066655","1981","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","","","","","","","","","        12"," ","","","",""
"USC00066655","1982","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","","","","","","","        31"," ","         7"," ","","","",""
"USC00066655","1983","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","","","","","","","        28"," ","        13"," ","","","",""
"USC00066655","1984","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","","","","","","","        28"," ","        17"," ","","","",""
"USC00066655","1985","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","","","","","","","        15"," ","        19"," ","","","",""
"USC00066655","1986","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","","","","","","","        36"," ","         7"," ","","","",""
"USC00066655","1987","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","","","","","","","        24"," ","         7"," ","","","",""
"USC00066655","1988","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","","","","","","","        24"," ","        17"," ","","","",""
"USC00066655","1989","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","","","","","","","        38"," ","         7"," ","","","",""
"USC00066655","1990","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","","","","","","","        17"," ","         8"," ","","","",""
"USC00066655","1991","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","       117","0","        74","0","        14","0","        18"," ","         6"," ","  65.3"," ,0,0810, ","   1157.3"," ,0"
"USC00066655","1992","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","       129","0","        80","0","        14","0","         5"," ","         4"," ","  85.1"," ,0,0904, ","   1266.0"," ,0"
"USC00066655","1993","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","","","","","","","         9"," ","         6"," ","","","",""
"USC00066655","1994","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","","","","","","","        13"," ","        12"," ","","","",""
"USC00066655","1995","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","","","","","","","         4"," ","         8"," ","","","",""
"USC00066655","1996","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","       155","0","        97","0","        17","0","        18"," ","         1"," "," 127.5"," ,0,1020, ","   1543.5"," ,0"
"USC00066655","1997","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","       135","0","        82","0","        16","0","         7"," ","        10"," ","  61.0"," ,0,0125, ","   1306.1"," ,0"
"USC00066655","1998","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","       108","0","        67","0","        13","0","        22"," ","         9"," ","  61.7"," ,0,0309, ","   1130.8"," ,0"
"USC00066655","1999","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","","","","","","","        10"," ","         5"," ","","","",""
"USC00066655","2000","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","       139","0","        79","0","        13","0","         6"," ","         4"," ","  81.8"," ,0,0727, ","   1235.6"," ,0"
"USC00066655","2001","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","       127","0","        69","0","         9","0","         9"," ","         3"," ","  99.1"," ,0,0821, ","   1072.9"," ,0"
"USC00066655","2002","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","       131","0","        84","0","        19","0","         4"," ","         6"," ","  77.5"," ,0,1012, ","   1393.1"," ,0"
"USC00066655","2003","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","","","","","","","","","         1"," ","","","",""
"USC00066655","2011","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","       128","K","        96","K","        23","K","","","",""," 133.6"," ,K,0828, ","   1993.1"," ,K"
"USC00066655","2016","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","       124","7","        74","7","         8","7","","","","","  44.7"," ,7,0203, ","    985.0"," ,7"
"USC00066655","2017","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","       133","7","        83","7","         9","7","","","","","  98.3"," ,7,1030, ","   1090.1"," ,7"
"USC00066655","2018","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","       162","7","        96","7","        15","7","","","",""," 104.1"," ,7,0926, ","   1684.9"," ,7"
"USC00066655","2021","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","       108","7","        76","7","        14","7","","","",""," 202.2"," ,7,0902, ","   1406.0"," ,7"
"USC00066655","2023","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","        98","7","        70","7","        17","7","","","",""," 122.9"," ,7,0930, ","   1328.0"," ,7"
