"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00140313","2013","37.0631","-97.0399","340.8","ARKANSAS CITY, KS US","        93","7","        62","7","        13","7","","","","","","","        47"," ","","","","","  84.6"," ,7,0724, ","","","","","   1122.2"," ,7","",""
"USC00140313","2014","37.0631","-97.0399","340.8","ARKANSAS CITY, KS US","        75","7","        50","7","        12","7","","","","","         1"," ","        29"," ","","","","","  58.7"," ,7,0526, ","","","","","    891.0"," ,7","",""
"USC00140313","2015","37.0631","-97.0399","340.8","ARKANSAS CITY, KS US","        99","7","        60","7","        13","7","        8","","         3","7","","","        35"," ","   102"," ,7,0301, ","    97"," ,7,0301, ","  82.6"," ,7,0524, ","","","","","   1056.1"," ,7","      186"," ,7"
"USC00140313","2016","37.0631","-97.0399","340.8","ARKANSAS CITY, KS US","        98","7","        56","7","        15","7","        2","","         2","7","         1"," ","        57"," ","    25"," ,7,1218,+","    25"," ,7,1218,+","  64.0"," ,7,0517, ","","","","","   1075.0"," ,7","       50"," ,7"
"USC00140313","2017","37.0631","-97.0399","340.8","ARKANSAS CITY, KS US","        87","7","        52","7","        19","7","        0","","         0","7","         5"," ","        39"," ","     0"," ,7,1231,+","     0","T,7,0405,+"," 122.9"," ,7,0806, ","","","","","   1069.4"," ,7","        0","T,7"
"USC00140313","2018","37.0631","-97.0399","340.8","ARKANSAS CITY, KS US","       110","7","        61","7","        14","7","        5","","         1","7","         3"," ","        39"," ","    51"," ,7,1113,+","    38"," ,7,1112, ","  85.9"," ,7,1009, ","","","","","    989.0"," ,7","       85"," ,7"
"USC00140313","2019","37.0631","-97.0399","340.8","ARKANSAS CITY, KS US","       127","7","        76","7","        18","7","        9","","         4","7","         6"," ","        51"," ","    76"," ,7,0220, ","    64"," ,7,0220, "," 149.4"," ,7,0521, ","","","","","   1434.2"," ,7","      201"," ,7"
"USC00140313","2020","37.0631","-97.0399","340.8","ARKANSAS CITY, KS US","       110","7","        65","7","        10","7","       12","","         6","7","        25"," ","        38"," ","   102"," ,7,0112, ","    89"," ,7,0112, ","  81.8"," ,7,1029, ","","","","","    945.9"," ,7","      368"," ,7"
"USC00140313","2021","37.0631","-97.0399","340.8","ARKANSAS CITY, KS US","       105","7","        57","7","         8","7","       11","","         6","7","        21"," ","        38"," ","   152"," ,7,0217,+","    89"," ,7,0214, ","  63.2"," ,7,0528, ","","","","","    825.4"," ,7","      323"," ,7"
"USC00140313","2022","37.0631","-97.0399","340.8","ARKANSAS CITY, KS US","        97","7","        53","7","         7","7","       18","","         7","7","        18"," ","        38"," ","   178"," ,7,0204,+","   117"," ,7,0203, "," 100.1"," ,7,0505, ","","","","","    810.7"," ,7","      501"," ,7"
"USC00140313","2023","37.0631","-97.0399","340.8","ARKANSAS CITY, KS US","       112","7","        51","7","         7","7","        4","","         2","7","        17"," ","        35"," ","    76"," ,7,1126, ","    81"," ,7,1126, ","  60.5"," ,7,0706, ","","","","","    797.8"," ,7","      127"," ,7"
"USC00140313","2024","37.0631","-97.0399","340.8","ARKANSAS CITY, KS US","        96","7","        50","7","         5","7","        5","","         2","7","        24"," ","        49"," ","    51"," ,7,0106, ","    41"," ,7,0106, ","  82.0"," ,7,0428, ","","","","","    750.6"," ,7","       87"," ,7"
"USC00140313","2025","37.0631","-97.0399","340.8","ARKANSAS CITY, KS US","","","","","","","","","","","         7"," ","         5"," ","","","","","","","","","","","","","",""
