"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"MXN00031084","1989","20.9667","-87.9","19.8","YOKDZONOT PRESENTADO, MX","","","","","","","","","","","","","","","","","       0.0","0","       0.0","m","","","",""
"MXN00031084","1990","20.9667","-87.9","19.8","YOKDZONOT PRESENTADO, MX","        70","m","        70","m","        31","m","","","","","",""," 179.8"," ,m,1205, ","","","","","","","   2184.6"," ,m","",""
"MXN00031084","1991","20.9667","-87.9","19.8","YOKDZONOT PRESENTADO, MX","        84","m","        80","m","        25","m","         0","m","       365","m","       260","m"," 159.8"," ,m,1009, ","   38.9","m,0708, ","","","","","   2296.9"," ,m","     33.70","m"
"MXN00031084","1992","20.9667","-87.9","19.8","YOKDZONOT PRESENTADO, MX","        61","m","        59","m","        16","m","","","","","",""," 149.9"," ,m,0616, ","","","","","","","   1606.8"," ,m","",""
"MXN00031084","1994","20.9667","-87.9","19.8","YOKDZONOT PRESENTADO, MX","        37","m","        37","m","        11","m","","","","","","","  69.9"," ,m,0218, ","","","","","","","    843.9"," ,m","",""
