"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES"
"KSW00043254","1952","38.31667","128.51667","18.3","KANSONG TEAM 850, KS","        18"," ","",""
"KSW00043254","1953","38.31667","128.51667","18.3","KANSONG TEAM 850, KS","        80"," ","         6"," "
"KSW00043254","1954","38.31667","128.51667","18.3","KANSONG TEAM 850, KS","        83"," ","         7"," "
