"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00202955","2006","43.3194","-83.7161","193.5","FRANKENMUTH 1 SE, MI US","","","","","         1"," ","         1"," ","","","","","",""
"USC00202955","2007","43.3194","-83.7161","193.5","FRANKENMUTH 1 SE, MI US","","","","","         5"," ","         8"," ","","","","","",""
"USC00202955","2008","43.3194","-83.7161","193.5","FRANKENMUTH 1 SE, MI US","","","","","         2"," ","        12"," ","","","","","",""
"USC00202955","2009","43.3194","-83.7161","193.5","FRANKENMUTH 1 SE, MI US","       70","","        15","0","         2"," ","         4"," ","   305"," ,0,0118, ","   147"," ,0,0118, ","      932"," ,0"
"USC00202955","2010","43.3194","-83.7161","193.5","FRANKENMUTH 1 SE, MI US","","","","","         2"," ","         2"," ","","","","","",""
"USC00202955","2011","43.3194","-83.7161","193.5","FRANKENMUTH 1 SE, MI US","","","","","","","         3"," ","","","","","",""
