"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00100493","1899","43.8","-115.11667","1830.0","ATLANTA 1 E, ID US","     15.3","","      15.3","6","       120","6","        79","6","         1","6","","","        10","6","       238","6","        43","6","        86","6","         2","6","         1"," ","         1"," ","  -35.6","6,0203, ","","","  29.2"," ,6,0228, ","   32.8","6,0719, ","-1.7","6,0815","-2.8","6,0905","-7.8","6,1001","-7.8","6,1001","-10.0","6,1012","0.0","6,0722","-2.8","6,0621","-5.0","6,0605","-8.9","6,0502","-8.9","6,0502","","","","","    716.3"," ,6","","","      4.18","6","     11.49","6","     -3.13","6"
"USC00100493","1900","43.8","-115.11667","1830.0","ATLANTA 1 E, ID US","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    4660.8","8","    4660.8","6","","","","","","","","","",""
"USC00100493","1927","43.8","-115.11667","1830.0","ATLANTA 1 E, ID US","      1.4","","       1.4","6","","","","","","","","","        26","6","       241","6","        54","6","       102","6","         2","6","","","","","  -30.0","6,0122, ","","","","","   33.3","6,0718, ","-3.9","6,0831","-3.9","6,0831","-6.1","6,0907","-8.9","6,1007","-8.9","6,1007","-0.6","6,0715","-2.8","6,0601","-4.4","6,0529","-6.7","6,0502","-12.8","6,0421","","","","","","","","","      3.78","6","     11.47","6","     -3.92","6"
"USC00100493","1928","43.8","-115.11667","1830.0","ATLANTA 1 E, ID US","     23.6","","      23.6","6","","","","","","","","","        24","6","       272","6","        42","6","       107","6","        10","6","","","","","  -24.4","6,1204, ","","","","","   37.2","6,0724, ","-0.6","6,0802","-4.4","6,0829","-4.4","6,0829","-7.8","6,1013","-10.0","6,1021","0.0","6,0723","-5.0","6,0616","-5.0","6,0616","-6.7","6,0517","-11.7","6,0421","    5017.2","2","    5017.2","6","","","","","      4.12","6","     12.78","6","     -4.54","6"
"USC00100493","1929","43.8","-115.11667","1830.0","ATLANTA 1 E, ID US","     25.8","","      25.8","6","        58","6","        50","6","         2","6","","","        25","6","       257","6","        54","6","       108","6","        18","6","","","","","  -30.0","6,0207, ","","","  45.7"," ,6,1210, ","   36.7","6,0826,+","-1.1","6,0902","-3.3","6,0904","-5.0","6,0908","-6.7","6,0925","-11.1","6,1030","0.0","6,0728","-5.6","6,0603","-5.6","6,0603","-6.7","6,0508","-16.7","6,0412","    5349.7","7","    5349.7","6","    467.7"," ,6","","","      3.94","6","     12.91","6","     -5.04","6"
"USC00100493","1930","43.8","-115.11667","1830.0","ATLANTA 1 E, ID US","","","","","","","","","","","","","","","","","        61","6","       105","6","        10","6","","","","","","","","","","","   33.3","6,0807,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     12.89","6","",""
"USC00100493","1931","43.8","-115.11667","1830.0","ATLANTA 1 E, ID US","","","","","","","","","","","","","","","","","        53","6","       120","6","        18","6","","","","","","","","","","","   37.8","6,0720, ","","","","","","","","","","","","","","","","","","","","","    4802.6","6","    4802.6","6","","","","","","","     13.81","6","",""
"USC00100493","1932","43.8","-115.11667","1830.0","ATLANTA 1 E, ID US","      1.4","","       1.4","6","","","","","","","","","        43","6","       287","6","        58","6","       120","6","         6","6","","","","","  -28.9","6,0123, ","","","","","   33.9","6,0817, ","-1.1","6,0801","-3.3","6,0812","-5.0","6,0830","-6.7","6,0908","-10.6","6,1019","0.0","6,0730","-2.2","6,0705","-4.4","6,0601","-6.7","6,0425","-8.9","6,0410","","","","","","","","","      3.72","6","     13.14","6","     -5.71","6"
"USC00100493","1933","43.8","-115.11667","1830.0","ATLANTA 1 E, ID US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    5234.3","3","    5234.3","6","","","","","","","","","",""
"USC00100493","1934","43.8","-115.11667","1830.0","ATLANTA 1 E, ID US","     21.8","","      21.8","6","","","","","","","","","         6","6","       280","6","        16","6","       142","6","        20","6","","","","","  -21.7","6,1202, ","","","","","   35.0","6,0729, ","0.0","6,0801","-3.3","6,0818","-5.0","6,0906","-6.7","6,0914","-11.1","6,0926","-3.3","6,0715","-3.3","6,0715","-4.4","6,0607","-7.2","6,0514","-10.6","6,0403","","","","","","","","","      6.31","6","     16.69","6","     -4.09","6"
"USC00100493","1935","43.8","-115.11667","1830.0","ATLANTA 1 E, ID US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    4803.4","4","    4803.4"," ","","","","","","","","","",""
"USC00100493","1936","43.8","-115.11667","1830.0","ATLANTA 1 E, ID US","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00100493","1937","43.8","-115.11667","1830.0","ATLANTA 1 E, ID US","     21.7","","      21.7","6","","","","","","","","","        31","6","       282","6","        48","6","       130","6","        21","6","","","","","  -36.7","6,0121, ","","","","","   35.0","6,0704, ","-6.7","6,0802","-6.7","6,0802","-6.7","6,0802","-6.7","6,0802","-8.9","6,0925","-1.1","6,0729","-4.4","6,0625","-4.4","6,0625","-7.2","6,0605","-13.9","6,0429","","","","","","","","","      3.98","6","     14.46","6","     -6.49","6"
"USC00100493","1938","43.8","-115.11667","1830.0","ATLANTA 1 E, ID US","","","","","       101","6","        73","6","         2","6","","","        30","6","       248","6","","","","","","","","","","","  -25.0","6,0322,+","","","  35.6"," ,6,1104, ","","","-1.7","6,0803","-3.3","6,0906","-4.4","6,1019","-12.2","6,1105","-12.2","6,1105","-0.6","6,0622","-6.1","6,0619","-6.1","6,0619","-7.8","6,0610","-15.6","6,0330","","","","","    656.4"," ,6","","","","","","","     -4.09","6"
"USC00100493","1940","43.8","-115.11667","1830.0","ATLANTA 1 E, ID US","     34.2","","      34.2","6","","","","","","","","","        23","6","       242","6","         9","6","       160","6","        47","6","","","","","  -25.0","6,1214, ","","","","","   37.8","6,0812, ","-2.2","6,0803","-2.2","6,0803","-4.4","6,1005","-10.0","6,1105","-10.0","6,1105","0.0","6,0728","-2.8","6,0623","-4.4","6,0518","-6.7","6,0507","-8.9","6,0322","    3847.5","5","    3847.5","6","","","","","      7.10","6","     17.39","6","     -3.20","6"
"USC00100493","1949","43.8","-115.11667","1830.0","ATLANTA 1 E, ID US","","","","","","","","","","","","","","","","","","","","","","","        25"," ","         8"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00100493","1950","43.8","-115.11667","1830.0","ATLANTA 1 E, ID US","","","","","","","","","","","","","","","","","","","","","","","        21"," ","         3"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00100493","1951","43.8","-115.11667","1830.0","ATLANTA 1 E, ID US","     61.7","","      61.7","0","       104","0","        86","0","         6","0","","","        15","0","       223","0","        52","0","       103","0","         2","0","         5"," ","","","  -27.8","0,0129, ","","","  66.0"," ,0,0307, ","   32.2","0,0719,+","0.0","0,0830","-2.2","0,0921","-5.6","0,1006","-7.8","0,1016","-8.9","0,1030","-6.1","0,0608","-6.1","0,0608","-6.1","0,0608","-6.7","0,0501","-12.8","0,0328","    4574.8","8","    4574.8","0","   1004.0"," ,0","","","      4.83","0","     12.30","0","     -2.65","0"
"USC00100493","1952","43.8","-115.11667","1830.0","ATLANTA 1 E, ID US","     35.7","","      35.7","0","        80","0","        59","0","         1","0","        47","0","        17","0","       195","0","        54","0","       134","0","         1","0","         2"," ","         1"," ","  -22.8","0,0222, ","   457"," ,0,1207, ","  48.3"," ,0,1207, ","   32.2","0,0730, ","-1.7","0,0913","-4.4","0,1014","-4.4","0,1014","-6.7","0,1102","-10.0","0,1116","0.0","0,0616","-2.2","0,0515","-4.4","0,0505","-9.4","0,0409","-9.4","0,0409","    5022.2","2","    5022.2","0","    531.3"," ,0","     5206"," ,0","      5.90","0","     13.62","0","     -1.82","0"
"USC00100493","1953","43.8","-115.11667","1830.0","ATLANTA 1 E, ID US","","","","","","","","","","","","","","","","","","","","","","","         8"," ","         8"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    4396.4","4","    4396.4","0","","","","","","","","","",""
"USC00100493","1954","43.8","-115.11667","1830.0","ATLANTA 1 E, ID US","","","","","","","","","","","        41","0","","","","","","","","","","","","","         2"," ","","","   330"," ,0,0117, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     4270"," ,0","","","","","",""
