"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"MGM00044230","2003","49.567","102.0","1235.0","TARIALAN, MG","       129","S","        61","S","         0","S","   31.3","S,0614,+","      6.15","S"
"MGM00044230","2005","49.567","102.0","1235.0","TARIALAN, MG","       122","S","        79","S","         4","S","   35.0","S,0710, ","      6.71","S"
"MGM00044230","2006","49.567","102.0","1235.0","TARIALAN, MG","       109","S","        77","S","         3","S","   34.4","S,0704, ","      7.62","S"
"MGM00044230","2007","49.567","102.0","1235.0","TARIALAN, MG","       114","S","        95","S","         8","S","   34.8","S,0728,+","      9.18","S"
"MGM00044230","2008","49.567","102.0","1235.0","TARIALAN, MG","       106","S","        75","S","         2","S","   32.5","S,0719,+","      7.73","S"
"MGM00044230","2009","49.567","102.0","1235.0","TARIALAN, MG","       121","S","        73","S","         0","S","   31.5","S,0803, ","      7.38","S"
"MGM00044230","2010","49.567","102.0","1235.0","TARIALAN, MG","       130","S","        80","S","         4","S","   35.5","S,0622, ","      5.74","S"
"MGM00044230","2011","49.567","102.0","1235.0","TARIALAN, MG","       133","S","        83","S","         3","S","   34.3","S,0716, ","      5.80","S"
"MGM00044230","2014","49.567","102.0","1235.0","TARIALAN, MG","       119","S","        70","S","         0","S","   31.8","S,0530, ","      7.15","S"
"MGM00044230","2015","49.567","102.0","1235.0","TARIALAN, MG","       130","S","        94","S","         7","S","   36.3","S,0809, ","      8.19","S"
"MGM00044230","2016","49.567","102.0","1235.0","TARIALAN, MG","       131","S","        80","S","         1","S","   32.8","S,0802, ","      6.40","S"
"MGM00044230","2017","49.567","102.0","1235.0","TARIALAN, MG","       112","S","        98","S","        11","S","   34.9","S,0626, ","      8.60","S"
"MGM00044230","2018","49.567","102.0","1235.0","TARIALAN, MG","       125","S","        89","S","         0","S","   31.5","S,0628, ","      7.31","S"
"MGM00044230","2019","49.567","102.0","1235.0","TARIALAN, MG","       113","S","        95","S","         0","S","   31.0","S,0711, ","      7.71","S"
"MGM00044230","2020","49.567","102.0","1235.0","TARIALAN, MG","       122","S","        92","S","         0","S","   30.9","S,0615, ","      7.31","S"
"MGM00044230","2022","49.567","102.0","1235.0","TARIALAN, MG","       118","S","        80","S","         0","S","   32.1","S,0628, ","      7.17","S"
"MGM00044230","2023","49.567","102.0","1235.0","TARIALAN, MG","       120","S","        71","S","         0","S","   31.9","S,0729, ","      7.18","S"
