"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NOM00001238","1924","62.1167","9.2831","952.0","FOKSTUA, NO","","","","","       110","E","        42","E","         0","E","","","        28"," ","       251","E","","","","","","","  -27.6","E,0321,+","","","  16.8"," ,E,0910, ","","","-0.1","E,0904","-6.3","E,0912","-6.3","E,0912","-9.5","E,1019","-9.5","E,1019","-0.5","E,0711","-3.7","E,0614","-5.6","E,0607","-11.4","E,0505","-11.4","E,0505","","","","","    322.2"," ,E","","","","","     -4.97","E"
"NOM00001238","1925","62.1167","9.2831","952.0","FOKSTUA, NO","","","","","       130","E","        48","E","         0","E","","","        42"," ","       245","E","","","","","","","  -27.4","E,0310,+","","","  23.5"," ,E,1119, ","","","-0.4","E,0816","-4.7","E,0912","-4.7","E,0912","-8.6","E,1011","-9.6","E,1012","-0.7","E,0626","-2.4","E,0525","-4.4","E,0515","-8.4","E,0504","-9.3","E,0429","","","","","    391.1"," ,E","","","","","     -5.51","E"
"NOM00001238","1926","62.1167","9.2831","952.0","FOKSTUA, NO","","","","","       127","E","        62","E","         0","E","","","        35"," ","       241","E","","","","","","","  -26.2","E,0122, ","","","  22.2"," ,E,0819, ","","","-1.2","E,0905","-2.5","E,0913","-5.9","E,0914","-8.5","E,1011","-14.6","E,1014","-0.4","E,0628","-3.8","E,0527","-6.8","E,0510","-6.8","E,0510","-9.1","E,0422","","","","","    481.3"," ,E","","","","","     -5.35","E"
"NOM00001238","1927","62.1167","9.2831","952.0","FOKSTUA, NO","","","","","       146","E","        56","E","         1","E","","","        37"," ","       267","E","","","","","","","  -26.8","E,1221, ","","","  27.0"," ,E,0908, ","","","0.0","E,0825","-2.3","E,0911","-4.5","E,0928","-7.5","E,1017","-10.7","E,1019","-2.4","E,0616","-2.4","E,0616","-5.5","E,0613","-10.6","E,0515","-10.6","E,0515","","","","","    424.2"," ,E","","","","","     -5.97","E"
"NOM00001238","1928","62.1167","9.2831","952.0","FOKSTUA, NO","","","","","       139","E","        50","E","         1","E","","","        36"," ","       267","E","","","","","","","  -28.7","E,1217, ","","","  29.4"," ,E,0816, ","","","-2.5","E,0803","-2.5","E,0803","-4.7","E,0922","-11.8","E,0928","-11.8","E,0928","-0.7","E,0725","-2.9","E,0615","-4.5","E,0604","-7.8","E,0510","-9.1","E,0417","","","","","    398.4"," ,E","","","","","     -5.87","E"
"NOM00001238","1929","62.1167","9.2831","952.0","FOKSTUA, NO","","","","","       163","E","        57","E","         1","E","","","        28"," ","       238","E","","","","","","","  -29.9","E,0117, ","","","  40.5"," ,E,0805, ","","","-0.9","E,0820","-3.4","E,0828","-4.9","E,0923","-6.8","E,1002","-9.0","E,1026","-0.7","E,0728","-2.3","E,0601","-7.2","E,0503","-7.2","E,0503","-9.3","E,0502","","","","","    536.2"," ,E","","","","","     -4.95","E"
"NOM00001238","1930","62.1167","9.2831","952.0","FOKSTUA, NO","","","","","       132","E","        46","E","         0","E","","","        14"," ","       224","E","","","","","","","  -22.3","E,0207, ","","","  18.3"," ,E,0623, ","","","-4.0","E,0905","-4.0","E,0905","-4.4","E,0918","-11.4","E,1011","-11.4","E,1011","-2.0","E,0609","-2.9","E,0515","-5.3","E,0506","-9.7","E,0421","-9.7","E,0421","","","","","    407.1"," ,E","","","","","     -3.07","E"
"NOM00001238","1931","62.1167","9.2831","952.0","FOKSTUA, NO","","","","","       120","E","        38","E","         0","E","","","        39"," ","       244","E","","","","","","","  -27.7","E,0205, ","","","  23.1"," ,E,0716, ","","","-5.1","E,0809","-5.1","E,0809","-5.1","E,0809","-7.9","E,0914","-16.1","E,1024","-0.8","E,0625","-2.4","E,0611","-4.9","E,0608","-6.8","E,0509","-13.4","E,0421","","","","","    309.0"," ,E","","","","","     -5.23","E"
"NOM00001238","1932","62.1167","9.2831","952.0","FOKSTUA, NO","","","","","       102","E","        37","E","         0","E","","","","","","","","","","","","","","","","","  18.6"," ,E,0706, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    288.3"," ,E","","","","","",""
"NOM00001238","1933","62.1167","9.2831","952.0","FOKSTUA, NO","","","","","        97","E","        38","E","         0","E","","","        29"," ","       216","E","","","","","","","  -26.0","E,0220,+","","","  20.3"," ,E,0716, ","","","-0.9","E,0826","-4.1","E,0914","-5.9","E,0915","-7.3","E,1018","-9.3","E,1026","-0.9","E,0515","-3.6","E,0506","-6.3","E,0505","-8.6","E,0504","-9.9","E,0424","","","","","    332.9"," ,E","","","","","     -3.81","E"
"NOM00001238","1934","62.1167","9.2831","952.0","FOKSTUA, NO","","","","","       147","E","        67","E","         0","E","","","        16"," ","       226","E","","","","","","","  -27.0","E,0313, ","","","  21.1"," ,E,0812, ","","","-1.7","E,0827","-3.3","E,0922","-4.7","E,1003","-6.7","E,1004","-14.8","E,1017","-2.8","E,0704","-2.8","E,0704","-7.9","E,0527","-7.9","E,0527","-10.8","E,0421","","","","","    527.5"," ,E","","","","","     -3.07","E"
"NOM00001238","1935","62.1167","9.2831","952.0","FOKSTUA, NO","","","","","       125","E","        50","E","         3","E","","","        28"," ","       245","E","","","","","","","  -27.9","E,0109, ","","","  37.6"," ,E,0718, ","","","0.0","E,0813","-4.0","E,0912","-4.7","E,1016","-10.8","E,1021","-10.8","E,1021","-0.8","E,0727","-2.7","E,0604","-6.7","E,0601","-6.7","E,0601","-13.7","E,0501","","","","","    460.5"," ,E","","","","","     -5.03","E"
"NOM00001238","1936","62.1167","9.2831","952.0","FOKSTUA, NO","","","","","       124","E","        52","E","         0","E","","","        31"," ","       261","E","","","","","","","  -26.5","E,0106, ","","","  20.5"," ,E,0703, ","","","-0.7","E,0808","-2.3","E,0903","-6.3","E,0909","-8.6","E,0925","-10.7","E,0928","-2.8","E,0628","-2.8","E,0628","-4.9","E,0529","-7.4","E,0503","-14.8","E,0422","","","","","    425.7"," ,E","","","","","     -5.11","E"
"NOM00001238","1937","62.1167","9.2831","952.0","FOKSTUA, NO","","","","","       120","E","        56","E","         1","E","","","        44"," ","       212","E","","","","","","","  -31.4","E,1211, ","","","  26.1"," ,E,0527, ","","","-2.1","E,0831","-3.4","E,0901","-5.3","E,0913","-8.3","E,0914","-9.1","E,1105","-0.6","E,0630","-3.8","E,0603","-5.3","E,0529","-6.8","E,0403","-18.6","E,0401","","","","","    422.4"," ,E","","","","","     -4.37","E"
"NOM00001238","1938","62.1167","9.2831","952.0","FOKSTUA, NO","","","","","       144","E","        61","E","         2","E","","","        20"," ","       223","E","","","","","","","  -28.7","E,1225, ","","","  50.1"," ,E,0830, ","","","-0.5","E,0804","-3.3","E,0824","-5.6","E,1007","-7.2","E,1009","-11.9","E,1105","-1.0","E,0627","-6.8","E,0511","-6.8","E,0511","-6.8","E,0511","-10.4","E,0503","","","","","    569.8"," ,E","","","","","     -2.96","E"
"NOM00001238","1939","62.1167","9.2831","952.0","FOKSTUA, NO","","","","","       132","E","        51","E","         1","E","","","        40"," ","       249","E","","","","","","","  -28.6","E,1231, ","","","  27.8"," ,E,0723, ","","","-1.9","E,0803","-3.7","E,0912","-10.6","E,0926","-10.6","E,0926","-10.6","E,0926","-0.1","E,0712","-4.4","E,0529","-4.4","E,0529","-7.0","E,0522","-13.0","E,0504","","","","","    444.9"," ,E","","","","","     -5.07","E"
"NOM00001238","1940","62.1167","9.2831","952.0","FOKSTUA, NO","","","","","       134","E","        70","E","         0","E","","","        63"," ","       245","E","","","","","","","  -33.6","E,0116, ","","","  20.0"," ,E,0304, ","","","-3.7","E,0822","-3.7","E,0822","-6.9","E,0904","-6.9","E,0904","-9.6","E,1022","-0.9","E,0628","-3.1","E,0611","-4.6","E,0515","-8.3","E,0512","-14.0","E,0420","","","","","    430.2"," ,E","","","","","     -6.71","E"
"NOM00001238","1941","62.1167","9.2831","952.0","FOKSTUA, NO","","","","","       133","E","        45","E","         0","E","","","        67"," ","       251","E","","","","","","","  -34.6","E,0102, ","","","  23.8"," ,E,0713, ","","","-1.3","E,0808","-3.8","E,0809","-4.8","E,0926","-13.7","E,1009","-13.7","E,1009","-0.3","E,0614","-3.0","E,0608","-4.9","E,0602","-10.7","E,0518","-10.7","E,0518","","","","","    401.9"," ,E","","","","","     -7.33","E"
"NOM00001238","1942","62.1167","9.2831","952.0","FOKSTUA, NO","","","","","       139","E","        53","E","         0","E","","","        59"," ","       250","E","","","","","","","  -36.6","E,0127, ","","","  20.2"," ,E,0714, ","","","0.0","E,0807","-3.5","E,0830","-4.6","E,0831","-7.3","E,0920","-9.8","E,1014","-2.1","E,0730","-3.4","E,0703","-4.8","E,0523","-10.2","E,0513","-10.2","E,0513","","","","","    430.7"," ,E","","","","","     -6.74","E"
"NOM00001238","1943","62.1167","9.2831","952.0","FOKSTUA, NO","","","","","       143","E","        64","E","         0","E","","","        34"," ","       233","E","","","","","","","  -28.6","E,0109, ","","","  18.9"," ,E,0724, ","","","-3.3","E,0805","-3.3","E,0805","-6.6","E,0926","-6.8","E,0928","-8.9","E,1107","-4.9","E,0704","-4.9","E,0704","-4.9","E,0704","-6.9","E,0519","-9.2","E,0430","","","","","    472.2"," ,E","","","","","     -4.40","E"
"NOM00001238","1944","62.1167","9.2831","952.0","FOKSTUA, NO","","","","","       158","E","        59","E","         2","E","","","        32"," ","       246","E","","","","","","","  -31.6","E,0110, ","","","  27.7"," ,E,0820, ","","","-0.2","E,0827","-2.7","E,0910","-4.7","E,0927","-6.8","E,1004","-9.4","E,1022","-1.2","E,0726","-3.4","E,0725","-5.6","E,0624","-10.0","E,0526","-10.0","E,0526","","","","","    544.8"," ,E","","","","","     -4.99","E"
"NOM00001238","1945","62.1167","9.2831","952.0","FOKSTUA, NO","","","","","       128","E","        53","E","         0","E","","","        37"," ","       255","E","","","","","","","  -30.3","E,0130, ","","","  17.3"," ,E,0513, ","","","-0.3","E,0824","-4.0","E,0829","-6.4","E,0831","-7.9","E,0902","-9.2","E,1021","-0.3","E,0729","-3.2","E,0617","-7.1","E,0526","-7.1","E,0526","-9.0","E,0509","","","","","    396.5"," ,E","","","","","     -5.04","E"
"NOM00001238","1946","62.1167","9.2831","952.0","FOKSTUA, NO","","","","","       116","E","        48","E","         0","E","","","        36"," ","       241","E","","","","","","","  -31.6","E,0227, ","","","  17.8"," ,E,0901, ","","","-0.2","E,0901","-4.7","E,0911","-4.7","E,0911","-8.6","E,1002","-8.9","E,1007","-0.3","E,0711","-3.7","E,0616","-5.7","E,0520","-8.5","E,0506","-11.5","E,0413","","","","","    393.0"," ,E","","","","","     -4.84","E"
"NOM00001238","1947","62.1167","9.2831","952.0","FOKSTUA, NO","","","","","       122","E","        42","E","         0","E","","","        73"," ","       232","E","","","","","","","  -34.7","E,0227, ","","","  18.0"," ,E,0605, ","","","-1.7","E,0905","-5.6","E,0919","-5.6","E,0919","-7.8","E,1003","-9.9","E,1008","-1.5","E,0615","-7.1","E,0604","-7.1","E,0604","-7.1","E,0604","-9.1","E,0503","","","","","    368.7"," ,E","","","","","     -6.60","E"
"NOM00001238","1948","62.1167","9.2831","952.0","FOKSTUA, NO","","","","","       157","E","        60","E","         1","E","","","        33"," ","       248","E","","","","","","","  -30.1","E,0108, ","","","  31.6"," ,E,0906, ","","","-0.2","E,0803","-3.7","E,0910","-5.4","E,0922","-6.8","E,0925","-10.2","E,1009","-0.6","E,0725","-5.0","E,0620","-5.0","E,0620","-6.8","E,0530","-10.5","E,0430","","","","","    474.3"," ,E","","","","","     -4.52","E"
"NOM00001238","1949","62.1167","9.2831","952.0","FOKSTUA, NO","","","","","       163","E","        73","E","         0","E","","","        23"," ","       226","E","","","","","","","  -26.8","E,0306, ","","","  20.8"," ,E,0701, ","","","-1.0","E,0812","-6.4","E,0819","-6.4","E,0819","-10.7","E,1007","-10.7","E,1007","-1.0","E,0720","-3.2","E,0716","-6.0","E,0509","-7.0","E,0501","-9.2","E,0409","","","","","    531.1"," ,E","","","","","     -3.93","E"
"NOM00001238","1950","62.1167","9.2831","952.0","FOKSTUA, NO","","","","","       159","E","        62","E","         0","E","","","        38"," ","       247","E","","","","","","","  -33.1","E,0105, ","","","  21.1"," ,E,0614, ","","","-2.4","E,0901","-2.4","E,0901","-5.9","E,1005","-13.2","E,1022","-13.2","E,1022","-1.0","E,0720","-4.4","E,0611","-4.4","E,0611","-7.1","E,0517","-10.4","E,0501","","","","","    489.5"," ,E","","","","","     -4.73","E"
