"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0016A14S","2004","48.72","-116.46","1072.9","MYRTLE CREEK, ID US","       1.1","T","    162.7","","     162.7","T","       126","T","       126","T","         2","T","      106","","         3","T","       112","T","        11","T","        67","T","         2","T","  -22.7","T,0106, ","   610"," ,T,0127, ","  40.6"," ,T,0704, ","   33.9","T,0814, ","-0.2","T,1024","-3.0","T,1104","-5.0","T,1128","-7.0","T,1223","","","-2.7","T,0320","-2.7","T,0320","-6.8","T,0213","-6.8","T,0213","-10.1","T,0108","","","","","    747.6"," ,T","      8.54","T","     12.94","T","      4.14","T"
"USS0016A14S","2005","48.72","-116.46","1072.9","MYRTLE CREEK, ID US","       1.2","T","    114.4","","     114.4","T","       112","T","       112","T","         4","T","       90","","         2","T","       121","T","        44","T","        70","T","         0","T","  -19.0","T,0115, ","   584"," ,T,0108, ","  30.5"," ,T,0617,+","   31.2","T,0821,+","-0.1","T,1104","-2.8","T,1108","-4.4","T,1115","-7.3","T,1130","-9.1","T,1203","0.0","T,0415","-5.0","T,0324","-5.0","T,0324","-7.0","T,0218","-9.0","T,0216","    3823.7","7","    3823.7","T","    712.2"," ,T","      7.56","T","     11.76","T","      3.37","T"
"USS0016A14S","2006","48.72","-116.46","1072.9","MYRTLE CREEK, ID US","       1.2","T","    214.6","","     214.6","T","       125","T","       125","T","         5","T","      145","","         2","T","       131","T","        25","T","        92","T","         4","T","  -21.3","T,0217, ","   584"," ,T,0226,+","  43.2"," ,T,1106, ","   34.6","T,0723, ","-4.7","T,1029","-4.7","T,1029","-4.7","T,1029","-7.1","T,1030","-9.1","T,1127","-4.6","T,0418","-4.6","T,0418","-4.6","T,0418","-8.0","T,0312","-11.2","T,0225","    4121.6","6","    4121.6","T","    953.3"," ,T","      8.26","T","     12.69","T","      3.82","T"
"USS0016A14S","2007","48.72","-116.46","1072.9","MYRTLE CREEK, ID US","       9.9","T","    204.7","","     204.7","T","       105","T","       105","T","         3","T","      111","","         2","T","       114","T","        31","T","        88","T","         5","T","  -18.0","T,0113,+","   660"," ,T,0228, ","  53.3"," ,T,1203, ","   34.1","T,0713, ","-0.2","T,0930","-2.7","T,1105","-6.2","T,1120","-6.9","T,1123","-9.9","T,1130","-0.2","T,0418","-2.7","T,0404","-7.3","T,0302","-7.3","T,0302","-9.0","T,0201","    3781.6","6","    3781.6","T","    701.7"," ,T","      8.26","T","     12.60","T","      3.92","T"
"USS0016A14S","2008","48.72","-116.46","1072.9","MYRTLE CREEK, ID US","      13.1","T","    109.2","","     109.2","T","       119","T","       119","T","         0","T","      140","","         6","T","       142","T","        31","T","        70","T","         4","T","  -20.8","T,1214, ","   940"," ,T,0131, ","  22.9"," ,T,0104, ","   34.2","T,0817, ","-0.3","T,1009","-2.2","T,1106","-7.0","T,1204","-7.0","T,1204","-18.6","T,1213","-1.0","T,0501","-4.0","T,0421","-7.6","T,0420","-7.6","T,0420","-9.0","T,0129","    4036.1","1","    4036.1","T","    640.6"," ,T","      7.28","T","     11.74","T","      2.83","T"
"USS0016A14S","2009","48.72","-116.46","1072.9","MYRTLE CREEK, ID US","       3.2","T","    124.4","","     124.4","T","       117","T","       117","T","         2","T","      136","","         1","T","       140","T","        37","T","        88","T","         0","T","  -19.2","T,1208, ","   762"," ,T,0106, ","  25.4"," ,T,1026,+","   31.0","T,0801, ","-1.9","T,1008","-4.4","T,1009","-4.4","T,1009","-7.3","T,1011","-9.1","T,1203","0.0","T,0427","-2.7","T,0402","-5.5","T,0326","-7.2","T,0313","-11.1","T,0312","    4120.4","4","    4120.4","T","    627.9"," ,T","      7.30","T","     11.58","T","      3.02","T"
"USS0016A14S","2010","48.72","-116.46","1072.9","MYRTLE CREEK, ID US","","","     57.7","","      57.7","T","       129","T","       129","T","         0","T","      115","","         2","T","       104","T","        19","T","        63","T","         0","T","  -19.5","T,1124, ","   457"," ,T,1229, ","  22.9"," ,T,1024,+","   29.3","T,0726, ","-0.4","T,1109","-2.2","T,1119","-9.6","T,1120","-9.6","T,1120","-9.6","T,1120","-3.9","T,0410","-3.9","T,0410","-4.8","T,0221","-7.8","T,0109","-12.8","T,0108","    4037.6","6","    4037.6","T","    765.2"," ,T","      7.48","T","     11.30","T","      3.66","T"
"USS0016A14S","2011","48.72","-116.46","1072.9","MYRTLE CREEK, ID US","","","    101.3","","     101.3","T","       133","T","       133","T","         4","T","      155","","         2","T","       133","T","        31","T","        70","T","         0","T","  -20.5","T,0225, ","   737"," ,T,0301, ","  50.8"," ,T,1123, ","   30.0","T,0911, ","0.0","T,1016","-2.8","T,1105","-5.6","T,1115","-8.1","T,1116","-10.0","T,1118","0.0","T,0428","-2.2","T,0420","-11.7","T,0227","-11.7","T,0227","-11.7","T,0227","    4305.8","8","    4305.8","T","    838.6"," ,T","      7.01","T","     11.09","T","      2.93","T"
"USS0016A14S","2012","48.72","-116.46","1072.9","MYRTLE CREEK, ID US","       1.4","T","    106.1","","     106.1","T","       147","T","       147","T","         6","T","      131","","         0","T","       121","T","        24","T","        77","T","         0","T","  -11.1","T,0119,+","   737"," ,T,0302,+","  50.8"," ,T,1119, ","   31.0","T,0708, ","-1.2","T,1022","-3.7","T,1108","-6.7","T,1109","-6.7","T,1109","","","-2.2","T,0408","-2.2","T,0408","-5.8","T,0307","-9.6","T,0228","-9.6","T,0228","    4053.4","4","    4053.4","T","   1077.8"," ,T","      7.86","T","     11.82","T","      3.89","T"
"USS0016A14S","2013","48.72","-116.46","1072.9","MYRTLE CREEK, ID US","       1.4","T","    133.8","","     133.8","T","        99","T","        99","T","         6","T","      138","","         3","T","       133","T","        28","T","        82","T","         2","T","  -20.1","T,1207, ","   559"," ,T,0222, ","  61.0"," ,T,0522, ","   33.0","T,0701, ","-1.3","T,1028","-7.6","T,1120","-7.6","T,1120","-7.6","T,1120","-9.3","T,1121","-0.8","T,0501","-3.4","T,0422","-4.5","T,0325","-7.6","T,0122","-9.6","T,0114","    3786.4","4","    3786.4","T","    783.7"," ,T","      7.69","T","     11.67","T","      3.71","T"
