"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00275150","1965","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","        73","0","        64","0","         3","0","       84","","","","","","","","","","","","","","","","","","","","   330"," ,0,0207,+","","","  35.6"," ,0,0925, ","","","","","","","","","","","","","","","","","","","","","","","    658.3"," ,0","","","","","","","",""
"USC00275150","1966","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","        80","0","        76","0","         9","0","      103","","        19","0","","","","","","","","","","","","","","","","","   991"," ,0,0209,+","   305"," ,0,1225,+","  66.0"," ,0,0608, ","","","","","","","","","","","","","","","","","","","","","","","    917.2"," ,0","     2297"," ,0","","","","","",""
"USC00275150","1967","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","        86","0","        85","0","         4","0","","","","","","","","","","","","","","","","","","","","","","","","","  38.1"," ,0,0526, ","","","","","","","","","","","","","","","","","","","","","","","    915.4"," ,0","","","","","","","",""
"USC00275150","1968","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","        86","0","        81","0","        10","0","      118","","        25","0","","","","","","","","","","","","","","","","","   813"," ,0,0314, ","   305"," ,0,1113, ","  50.8"," ,0,1108, ","","","","","","","","","","","","","","","","","","","","","","","    947.7"," ,0","     2183"," ,0","","","","","",""
"USC00275150","1969","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","","","","","","","      123","","        22","0","","","","","","","","","","","","","","","","","  1575"," ,0,0311,+","   381"," ,0,0225,+","","","","","","","","","","","","","","","","","","","","","","","","","","","     2259"," ,0","","","","","",""
"USC00275150","1971","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","","","","","","","      143","","        27","0","","","","","","","","","","","","","","","","","  1270"," ,0,0312, ","   432"," ,0,1126, ","","","","","","","","","","","","","","","","","","","","","","","","","","","     3404"," ,0","","","","","",""
"USC00275150","1972","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","","","","","","","","","        32","0","","","","","","","","","","","","","","","","","","","   406"," ,0,1115, ","","","","","","","","","","","","","","","","","","","","","","","","","    956.5"," ,0","     3073"," ,0","","","","","",""
"USC00275150","1973","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","","","","","","","","","        11","0","","","","","","","","","","","","","","","","","","","   203"," ,0,0130, ","","","","","","","","","","","","","","","","","","","","","","","","","","","     1193"," ,0","","","","","",""
"USC00275150","1977","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","","","","","","","","","","","","","","","","","","","","","","","        14"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00275150","1978","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","","","","","","","","","","","","","","","","","","","","","","","        20"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00275150","1979","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","       134","0","        87","0","        10","0","       90","","        24","0","","","","","","","","","","","","","        20"," ","","","   864"," ,0,0127, ","   203"," ,0,0126, ","  53.8"," ,0,0525, ","","","","","","","","","","","","","","","","","","","","","","","   1193.2"," ,0","     1469"," ,0","","","","","",""
"USC00275150","1980","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","       115","0","        66","0","         6","0","       77","","        17","0","","","","","","","","","","","","","        23"," ","","","   279"," ,0,1119, ","   178"," ,0,1118, ","  48.8"," ,0,0410, ","","","","","","","","","","","","","","","","","","","","","","","    782.2"," ,0","     1257"," ,0","","","","","",""
"USC00275150","1981","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","       131","0","        88","0","        11","0","       98","","        23","0","","","","","","","","","","","","","        23"," ","","","   508"," ,0,1228, ","   229"," ,0,0226, ","  45.5"," ,0,0226, ","","","","","","","","","","","","","","","","","","","","","","","   1127.4"," ,0","     1790"," ,0","","","","","",""
"USC00275150","1982","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","       118","0","        70","0","         9","0","      117","","        20","0","","","","","","","","","","","        31"," ","         7"," ","","","   762"," ,0,0210, ","   572"," ,0,0407, ","  47.5"," ,0,0810, ","","","","","","","","","","","","","","","","","","","","","","","    931.3"," ,0","     1804"," ,0","","","","","",""
"USC00275150","1983","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","       124","0","        86","0","        10","0","       87","","        14","0","","","","","","","","","","","        33"," ","        15"," ","","","   305"," ,0,0214,+","   267"," ,0,0208, ","  64.8"," ,0,0524, ","","","","","","","","","","","","","","","","","","","","","","","   1203.3"," ,0","     1478"," ,0","","","","","",""
"USC00275150","1984","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","       129","0","        84","0","         8","0","      108","","        19","0","","","","","","","","","","","        47"," ","        11"," ","","","   686"," ,0,0314, ","   457"," ,0,0314, ","  78.5"," ,0,0530, ","","","","","","","","","","","","","","","","","","","","","","","   1105.0"," ,0","     2208"," ,0","","","","","",""
"USC00275150","1985","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","       126","0","        70","0","         8","0","      105","","        21","0","","","","","","","","","","","        30"," ","         9"," ","","","   279"," ,0,0309,+","   279"," ,0,0305, ","  49.8"," ,0,0801, ","","","","","","","","","","","","","","","","","","","","","","","    903.4"," ,0","     1314"," ,0","","","","","",""
"USC00275150","1986","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","       136","0","        81","0","        12","0","      119","","        22","0","","","","","","","","","","","        45"," ","         5"," ","","","   432"," ,0,0310, ","   356"," ,0,1219, ","  74.2"," ,0,0727, ","","","","","","","","","","","","","","","","","","","","","","","   1245.1"," ,0","     1885"," ,0","","","","","",""
"USC00275150","1987","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","       136","0","        76","0","        11","0","","","        21","0","","","","","","","","","","","        53"," ","        10"," ","","","","","   305"," ,0,0429, ","  66.0"," ,0,0623, ","","","","","","","","","","","","","","","","","","","","","","","   1065.0"," ,0","     2388"," ,0","","","","","",""
"USC00275150","1988","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","       138","0","        76","0","         8","0","      105","","        22","0","","","","","","","","","","","        52"," ","        12"," ","","","   711"," ,0,0213, ","   356"," ,0,0213, ","  57.9"," ,0,0429, ","","","","","","","","","","","","","","","","","","","","","","","    955.4"," ,0","     1854"," ,0","","","","","",""
"USC00275150","1989","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","       145","0","        91","0","         6","0","      110","","        25","0","","","","","","","","","","","        45"," ","        12"," ","","","   279"," ,0,1231,+","   152"," ,0,1216,+","  50.3"," ,0,1021, ","","","","","","","","","","","","","","","","","","","","","","","   1085.5"," ,0","     1383"," ,0","","","","","",""
"USC00275150","1990","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","       140","0","        94","0","        15","0","       84","","        22","0","","","","","","","","","","","        55"," ","        11"," ","","","   533"," ,0,0205, ","   305"," ,0,0130, ","  82.3"," ,0,0811, ","","","","","","","","","","","","","","","","","","","","","","","   1310.8"," ,0","     1692"," ,0","","","","","",""
"USC00275150","1991","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","       137","0","        82","0","         8","0","       87","","        19","0","","","","","","","","","","","        41"," ","        12"," ","","","   254"," ,0,0115,+","   216"," ,0,0112, ","  83.1"," ,0,0820, ","","","","","","","","","","","","","","","","","","","","","","","   1126.1"," ,0","     1338"," ,0","","","","","",""
"USC00275150","1992","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","       146","0","        70","0","         6","0","       71","","        16","0","","","","","","","","","","","        43"," ","        11"," ","","","   330"," ,0,1213, ","   254"," ,0,0329, ","  42.2"," ,0,0601, ","","","","","","","","","","","","","","","","","","","","","","","    932.3"," ,0","     1155"," ,0","","","","","",""
"USC00275150","1993","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","       154","0","        98","0","         5","0","      106","","        32","0","","","","","","","","","","","        55"," ","        18"," ","","","  1041"," ,0,0315,+","   457"," ,0,0314, ","  36.1"," ,0,0314, ","","","","","","","","","","","","","","","","","","","","","","","    984.1"," ,0","     2820"," ,0","","","","","",""
"USC00275150","1994","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","       149","0","        87","0","         5","0","      121","","        25","0","","","","","","","","","","","        41"," ","        19"," ","","","   889"," ,0,0304, ","   356"," ,0,0118, ","  47.2"," ,0,0118, ","","","","","","","","","","","","","","","","","","","","","","","   1067.9"," ,0","     2171"," ,0","","","","","",""
"USC00275150","1995","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","       146","0","        80","0","        12","0","      104","","        22","0","","","","","","","","","","","        39"," ","         8"," ","","","   457"," ,0,1229,+","   381"," ,0,0205, ","  80.8"," ,0,0729, ","","","","","","","","","","","","","","","","","","","","","","","   1163.9"," ,0","     1884"," ,0","","","","","",""
"USC00275150","1996","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","","","","","","","","","","","","","","","","","","","","","        38"," ","        11"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00275150","1997","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","       154","0","        96","0","         8","0","      131","","        33","0","","","","","","","","","","","        31"," ","        21"," ","","","   432"," ,0,0401, ","   356"," ,0,0401, ","  65.3"," ,0,0704, ","","","","","","","","","","","","","","","","","","","","","","","   1048.6"," ,0","     2733"," ,0","","","","","",""
"USC00275150","1998","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","","","","","","","","","","","","","","","","","","","","","        41"," ","        16"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00275150","1999","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","       129","0","        84","0","         7","0","       86","","        16","0","","","","","","","","","","","        19"," ","        10"," ","","","   279"," ,0,0115, ","   152"," ,0,0307, ","  93.2"," ,0,0917, ","","","","","","","","","","","","","","","","","","","","","","","   1114.9"," ,0","     1143"," ,0","","","","","",""
"USC00275150","2000","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","","","","","","","","","","","","","","","","","","","","","        36"," ","        12"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00275150","2001","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","","","","","","","","","","","","","","","","","","","","","        15"," ","        17"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00275150","2002","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","       149","0","        90","0","         9","0","      121","","        31","0","","","","","","","","","","","        22"," ","         5"," ","","","   381"," ,0,1226, ","   305"," ,0,1226, ","  36.1"," ,0,0928, ","","","","","","","","","","","","","","","","","","","","","","","   1110.7"," ,0","     2439"," ,0","","","","","",""
"USC00275150","2003","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","       155","0","       102","0","        15","0","      131","","        36","0","","","","","","","","","","","        42"," ","        15"," ","","","  1041"," ,0,0219, ","   457"," ,0,1207, ","  64.3"," ,0,1218, ","","","","","","","","","","","","","","","","","","","","","","","   1396.1"," ,0","     2816"," ,0","","","","","",""
"USC00275150","2004","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","       134","0","        80","0","        14","0","      101","","        15","0","","","","","","","","","","","        24"," ","        12"," ","","","   305"," ,0,0209,+","   127"," ,0,0317,+","  57.7"," ,0,0402, ","","","","","","","","","","","","","","","","","","","","","","","   1129.0"," ,0","     1109"," ,0","","","","","",""
"USC00275150","2005","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","       132","0","        93","0","        14","0","      114","","        30","0","","","","","","","","","","","        31"," ","        21"," ","","","   635"," ,0,0313, ","   356"," ,0,0123, "," 194.8"," ,0,1009, ","","","","","","","","","","","","","","","","","","","","","","","   1581.9"," ,0","     2898"," ,0","","","","","",""
"USC00275150","2006","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","       147","0","        87","0","        18","0","       56","","        11","0","","","","","","","","","","","        26"," ","         9"," ","","","   203"," ,0,0117,+","   152"," ,0,0226, ","  46.7"," ,0,1029, ","","","","","","","","","","","","","","","","","","","","","","","   1331.3"," ,0","      956"," ,0","","","","","",""
"USC00275150","2007","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","       139","0","        92","0","        13","0","      112","","        28","0","","","","","","","","","","","        21"," ","        14"," ","","","   559"," ,0,0310,+","   305"," ,0,0317,+","  58.7"," ,0,0912, ","","","","","","","","","","","","","","","","","","","","","","","   1261.9"," ,0","     2580"," ,0","","","","","",""
"USC00275150","2008","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","       151","0","       110","0","        15","0","      122","","        29","0","","","","","","","","","","","        23"," ","        23"," ","","","   737"," ,0,0302, ","   191"," ,0,1222, ","  69.9"," ,0,1212, ","","","","","","","","","","","","","","","","","","","","","","","   1490.9"," ,0","     2275"," ,0","","","","","",""
"USC00275150","2009","43.1175","-72.2004","359.7","MARLOW, NH US","     99.7","","      99.7","0","       147","0","       101","0","        10","0","      112","","        22","0","        33","0","       181","0","        69","0","       101","0","         0","0","        17"," ","        10"," ","  -31.1","0,0117,+","   610"," ,0,0129, ","   203"," ,0,0129, ","  58.9"," ,0,0730, ","   31.7","0,0819, ","0.0","0,0920","-3.3","0,1012","-5.0","0,1017","-7.2","0,1118","-11.1","0,1207","0.0","0,0602","-3.9","0,0421","-4.4","0,0415","-7.8","0,0326","-8.9","0,0325","   1287.4"," ,0","     1803"," ,0","      5.99","0","     12.03","0","     -0.06","0"
"USC00275150","2010","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","       129","0","        86","0","        16","0","       97","","        20","0","","","","","","","","","","","        21"," ","         8"," ","","","   508"," ,0,0225, ","   229"," ,0,1227, ","  74.7"," ,0,0226, ","","","","","","","","","","","","","","","","","","","","","","","   1383.7"," ,0","     1893"," ,0","","","","","",""
"USC00275150","2011","43.1175","-72.2004","359.7","MARLOW, NH US","","","","","","","","","","","","","","","","","","","","","","","","","        12"," ","        19"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
