"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NGM00061091","2012","12.983","8.933","403.0","MAGARIA, NG","","","","","         0","S","       348","S","       282","S","","","   43.8","S,0428, ","","","     35.76","S","",""
"NGM00061091","2013","12.983","8.933","403.0","MAGARIA, NG","","","","","         0","S","       354","S","       298","S","","","   43.5","S,0524, ","","","     36.47","S","",""
"NGM00061091","2016","12.983","8.933","403.0","MAGARIA, NG","","","","","         0","S","       353","S","       290","S","","","   45.0","S,0411, ","","","     36.33","S","",""
"NGM00061091","2017","12.983","8.933","403.0","MAGARIA, NG","","","","","         0","S","       360","S","       304","S","","","   46.5","S,0530, ","","","     36.04","S","",""
"NGM00061091","2018","12.983","8.933","403.0","MAGARIA, NG","","","","","         0","S","       356","S","       272","S","","","   44.2","S,0423, ","","","     35.91","S","",""
"NGM00061091","2019","12.983","8.933","403.0","MAGARIA, NG","         0","S","         0","S","         0","S","       355","S","       286","S","    6.6","S,0116, ","   44.6","S,0506, ","     27.97","S","     35.84","S","     20.10","S"
