"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SP000060040","1973","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","","","","","        24","E","         7","E","         0","E","         0","E","         0","E","","","","","","","    9.8","E,0102, ","  12.6"," ,E,1114, ","","","","","","","     60.8"," ,E","","","","","     15.84","E"
"SP000060040","1974","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","    737.0","","     737.0","E","        14","E","         8","E","         0","E","         0","E","         0","E","         0","E","       254","E","        10","E","    8.0","E,0110, ","  17.1"," ,E,0408, ","   39.5","E,0807, ","     263.6","6","     263.6","E","     70.2"," ,E","     19.62","E","     23.78","E","     15.46","E"
"SP000060040","1975","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","    786.6","","     786.6","E","        23","E","         7","E","         0","E","         0","E","         0","E","         0","E","       266","E","        14","E","   10.0","E,1205,+","  18.5"," ,E,1204, ","   38.2","E,0714, ","     200.8","8","     200.8","E","     74.4"," ,E","     19.94","E","     23.95","E","     15.93","E"
"SP000060040","1976","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","    865.7","","     865.7","E","        39","E","        12","E","         0","E","         0","E","         0","E","         0","E","       250","E","        12","E","    8.5","E,0128, ","  19.0"," ,E,0203, ","   38.0","E,0807, ","     238.1","1","     238.1","E","    107.9"," ,E","     20.08","E","     23.78","E","     16.37","E"
"SP000060040","1977","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","    782.5","","     782.5","E","        20","E","         9","E","         0","E","         0","E","         0","E","         0","E","       302","E","         1","E","    9.0","E,0224, ","  21.0"," ,E,1230, ","   33.4","E,0913, ","     139.2","2","     139.2","E","     85.4"," ,E","     20.08","E","     23.92","E","     16.25","E"
"SP000060040","1978","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","    864.4","","     864.4","E","        25","E","        11","E","         1","E","         0","E","         0","E","         0","E","       298","E","        16","E","   10.4","E,0213, ","  26.4"," ,E,0106, ","   37.4","E,0911,+","     124.7","7","     124.7","E","     98.0"," ,E","     20.42","E","     24.16","E","     16.68","E"
"SP000060040","1979","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","    826.6","","     826.6","E","        30","E","        12","E","         1","E","         0","E","         0","E","         0","E","       294","E","         4","E","    9.0","E,1222, ","  34.2"," ,E,0120, ","   37.8","E,0729, ","     116.0","0","     116.0","E","    124.0"," ,E","     20.21","E","     23.86","E","     16.56","E"
"SP000060040","1980","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","    959.1","","     959.1","E","        40","E","        16","E","         1","E","         0","E","         0","E","         0","E","       293","E","        16","E","    9.2","E,0211, ","  71.5"," ,E,0125, ","   38.6","E,0807, ","     173.8","8","     173.8","E","    193.8"," ,E","     20.57","E","     24.47","E","     16.67","E"
"SP000060040","1981","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","    940.1","","     940.1","E","        13","E","         3","E","         1","E","         0","E","         0","E","         0","E","       317","E","         6","E","    9.6","E,0216, ","  32.8"," ,E,0213, ","   35.1","E,0819, ","     149.6","6","     149.6","E","     57.6"," ,E","     20.52","E","     24.48","E","     16.57","E"
"SP000060040","1982","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","    804.2","","     804.2","E","        24","E","        12","E","         0","E","         0","E","         0","E","         0","E","       296","E","         2","E","    9.5","E,1207, ","  15.6"," ,E,0421, ","   33.4","E,0727, ","      75.8","8","      75.8","E","     83.0"," ,E","     20.25","E","     23.93","E","     16.57","E"
"SP000060040","1983","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","   1126.1","","    1126.1","E","        26","E","         8","E","         0","E","         0","E","         0","E","         0","E","       310","E","        22","E","   10.0","E,0213, ","  15.1"," ,E,1104, ","   39.2","E,0906, ","     149.4","4","     149.4","E","     62.4"," ,E","     21.13","E","     25.04","E","     17.21","E"
"SP000060040","1984","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","    972.5","","     972.5","E","        29","E","        12","E","         0","E","         0","E","         0","E","         0","E","       312","E","        11","E","   10.0","E,0324,+","  25.0"," ,E,1215, ","   38.0","E,0727, ","      95.3","3","      95.3","E","    101.5"," ,E","     20.67","E","     24.93","E","     16.42","E"
"SP000060040","1985","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","   1087.8","","    1087.8","E","        25","E","        14","E","         0","E","         0","E","         0","E","         0","E","       308","E","        14","E","    9.8","E,0117,+","  22.0"," ,E,0122, ","   39.5","E,0822, ","     146.9","9","     146.9","E","    117.8"," ,E","     20.88","E","     25.18","E","     16.57","E"
"SP000060040","1986","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","    909.9","","     909.9","E","        23","E","         9","E","         0","E","         0","E","         0","E","         0","E","       301","E","        12","E","    9.5","E,0205, ","  13.9"," ,E,0227, ","   37.9","E,0823, ","     151.9","9","     151.9","E","     80.1"," ,E","     20.45","E","     24.51","E","     16.38","E"
"SP000060040","1987","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","   1188.2","","    1188.2","E","        36","E","        16","E","         0","E","         0","E","         0","E","         0","E","       342","E","        13","E","   10.0","E,0308,+","  20.7"," ,E,1203, ","   38.5","E,0910, ","      74.6","6","      74.6","E","    133.0"," ,E","     21.41","E","     25.58","E","     17.23","E"
"SP000060040","1988","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","    991.1","","     991.1","E","        36","E","        22","E","         0","E","         0","E","         0","E","         0","E","       297","E","        12","E","    8.3","E,0301, ","  16.6"," ,E,1016, ","   40.5","E,0817, ","     128.2","2","     128.2","E","    143.1"," ,E","     20.67","E","     24.56","E","     16.78","E"
"SP000060040","1989","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","   1157.6","","    1157.6","E","        47","E","        23","E","         2","E","         0","E","         0","E","         0","E","       301","E","        11","E","    9.6","E,0112, ","  55.1"," ,E,0216, ","   36.0","E,1022, ","     110.3","3","     110.3","E","    298.2"," ,E","     21.18","E","     25.03","E","     17.33","E"
"SP000060040","1990","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","   1152.7","","    1152.7","E","        34","E","        13","E","         1","E","         0","E","         0","E","         0","E","       294","E","         9","E","   10.5","E,1220, ","  31.9"," ,E,1220, ","   40.2","E,0826, ","     111.4","4","     111.4","E","    135.6"," ,E","     21.17","E","     24.73","E","     17.61","E"
"SP000060040","1991","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","    937.0","","     937.0","E","        35","E","        13","E","         2","E","         0","E","         0","E","         0","E","       264","E","         2","E","   10.1","E,0110, ","  50.7"," ,E,1205, ","   34.2","E,0627, ","     177.9","9","     177.9","E","    214.9"," ,E","     20.39","E","     23.91","E","     16.87","E"
"SP000060040","1992","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","    886.1","","     886.1","E","        23","E","         3","E","         0","E","         0","E","         0","E","         0","E","       286","E","         3","E","   10.3","E,0223, ","  13.8"," ,E,1231, ","   36.9","E,0813, ","     113.2","2","     113.2","E","     45.8"," ,E","     20.41","E","     23.93","E","     16.88","E"
"SP000060040","1993","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","    841.6","","     841.6","E","        36","E","        13","E","         0","E","         0","E","         0","E","         0","E","       275","E","         3","E","   10.2","E,0207, ","  14.3"," ,E,1123, ","   37.3","E,0812, ","     166.0","0","     166.0","E","    102.5"," ,E","     20.16","E","     23.61","E","     16.71","E"
"SP000060040","1994","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","    935.9","","     935.9","E","        27","E","        12","E","         0","E","         0","E","         0","E","         0","E","       292","E","         5","E","    9.1","E,0118, ","  16.2"," ,E,0120, ","   34.7","E,0706, ","     172.3","3","     172.3","E","    117.5"," ,E","     20.54","E","     24.11","E","     16.98","E"
"SP000060040","1995","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","   1206.9","","    1206.9","E","        24","E","         9","E","         1","E","         0","E","         0","E","         0","E","       310","E","         3","E","   11.2","E,0118, ","  38.5"," ,E,0314, ","   33.4","E,0601,+","      74.4","4","      74.4","E","    113.2"," ,E","     21.42","E","     24.76","E","     18.09","E"
"SP000060040","1996","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","   1155.9","","    1155.9","E","        49","E","        20","E","         0","E","         0","E","         0","E","         0","E","       305","E","         4","E","   11.6","E,0311, ","  13.2"," ,E,0311, ","   34.0","E,0524, ","      63.1","1","      63.1","E","    146.9"," ,E","     21.29","E","     24.69","E","     17.89","E"
"SP000060040","1997","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","   1384.5","","    1384.5","E","        36","E","        12","E","         0","E","         0","E","         0","E","         0","E","       345","E","         1","E","   11.9","E,0121, ","   9.4"," ,E,0113, ","   33.3","E,1105, ","      43.4","4","      43.4","E","     86.0"," ,E","     22.02","E","     25.75","E","     18.29","E"
"SP000060040","1998","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","   1244.4","","    1244.4","E","        19","E","         5","E","         0","E","         0","E","         0","E","         0","E","       336","E","         5","E","   11.6","E,0117, ","  21.9"," ,E,1205, ","   35.0","E,0806,+","      16.3","3","      16.3","E","     72.6"," ,E","     21.66","E","     25.28","E","     18.03","E"
"SP000060040","1999","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","   1083.0","","    1083.0","E","        30","E","         9","E","         0","E","         0","E","         0","E","         0","E","       277","E","         2","E","    9.6","E,0112, ","  24.0"," ,E,1027, ","   34.2","E,1108, ","     103.6","6","     103.6","E","     98.0"," ,E","     20.99","E","     24.43","E","     17.55","E"
"SP000060040","2000","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","   1013.0","","    1013.0","E","        28","E","         6","E","         0","E","         0","E","         0","E","         0","E","       305","E","         0","E","   10.4","E,0115, ","   6.4"," ,E,1221,+","   31.6","E,0804, ","     113.6","6","     113.6","E","     47.1"," ,E","     20.79","E","     24.33","E","     17.26","E"
"SP000060040","2001","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","   1158.7","","    1158.7","E","        17","E","         2","E","         0","E","         0","E","         0","E","         0","E","       327","E","         4","E","   10.7","E,0206, ","  21.7"," ,E,1120, ","   34.8","E,0806, ","      65.4","4","      65.4","E","     42.8"," ,E","     21.34","E","     24.82","E","     17.86","E"
"SP000060040","2002","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","   1052.0","","    1052.0","E","        35","E","         6","E","         0","E","         0","E","         0","E","         0","E","       318","E","         5","E","   10.8","E,0125, ","  11.1"," ,E,1217, ","   33.7","E,0831, ","      57.2","2","      57.2","E","     54.9"," ,E","     21.05","E","     24.44","E","     17.66","E"
"SP000060040","2003","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","   1150.2","","    1150.2","E","        26","E","         6","E","         0","E","         0","E","         0","E","         0","E","       302","E","         6","E","   11.0","E,0220, ","  24.2"," ,E,1025, ","   34.2","E,0815, ","      78.5","5","      78.5","E","     95.0"," ,E","     21.24","E","     24.68","E","     17.79","E"
"SP000060040","2004","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","   1203.7","","    1203.7","E","        40","E","         8","E","         1","E","         0","E","         0","E","         0","E","       320","E","        14","E","   11.4","E,1223, ","  29.7"," ,E,1212, ","   39.4","E,0827, ","      47.6","6","      47.6","E","    147.0"," ,E","     21.56","E","     25.15","E","     17.97","E"
"SP000060040","2005","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","   1172.3","","    1172.3","E","        40","E","        21","E","         2","E","         0","E","         0","E","         0","E","       285","E","         7","E","    9.2","E,0130, ","  44.0"," ,E,1222, ","   39.4","E,0904, ","     163.9","9","     163.9","E","    209.8"," ,E","     21.06","E","     24.77","E","     17.36","E"
"SP000060040","2006","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","   1245.5","","    1245.5","E","        36","E","        11","E","         0","E","         0","E","         0","E","         0","E","       288","E","         9","E","   10.8","E,0225,+","  25.0"," ,E,0210, ","   37.9","E,0904, ","     135.8","8","     135.8","E","    117.1"," ,E","     21.38","E","     24.99","E","     17.77","E"
"SP000060040","2007","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","   1152.8","","    1152.8","E","        24","E","         8","E","         0","E","         0","E","         0","E","         0","E","       324","E","         5","E","   11.5","E,0303, ","  15.6"," ,E,1218, ","   37.7","E,0731, ","      76.9","9","      76.9","E","    102.1"," ,E","     21.36","E","     25.03","E","     17.69","E"
"SP000060040","2008","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","   1295.9","","    1295.9","E","        30","E","         9","E","         1","E","         0","E","         0","E","         0","E","       330","E","         9","E","   12.4","E,0203, ","  32.1"," ,E,1230, ","   35.2","E,0427,+","      17.2","2","      17.2","E","     98.2"," ,E","     21.78","E","     25.34","E","     18.22","E"
"SP000060040","2009","28.9517","-13.6003","14.0","LANZAROTE AEROPUERTO, SP","   1356.7","","    1356.7","E","        33","E","         7","E","         0","E","         0","E","         0","E","         0","E","       315","E","         7","E","   11.8","E,0220, ","  11.3"," ,E,1221, ","   39.0","E,0801,+","      99.1","1","      99.1","E","     76.9"," ,E","     21.86","E","     25.50","E","     18.21","E"
