"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"VEM00080412","1963","10.481","-68.073","9.8","GENERAL BARTOLOME SALOM INTERNATIONAL, VE","         0","S","         0","S","   21.1","S,0226,+","     24.08","S"
"VEM00080412","1966","10.481","-68.073","9.8","GENERAL BARTOLOME SALOM INTERNATIONAL, VE","         0","S","         0","S","   20.0","S,1212,+","     23.62","S"
"VEM00080412","1967","10.481","-68.073","9.8","GENERAL BARTOLOME SALOM INTERNATIONAL, VE","         0","S","         0","S","   18.9","S,1221, ","     22.85","S"
