"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00156624","1927","37.53383","-83.34882","227.1","QUICKSAND, KY US","    619.6","","     619.6","6","       122","6","       112","6","        14","6","","","","","         0","6","        73","6","         5","6","       211","6","        39","6","","","","","  -15.6","6,0116, ","","","","","  91.4"," ,6,1117, ","   37.2","6,0728, ","-1.1","6,1106","-5.6","6,1107","-5.6","6,1107","-6.7","6,1208","-13.3","6,1209","-2.8","6,0425","-2.8","6,0425","-6.7","6,0305","-6.7","6,0305","-8.9","6,0304","    2122.2","2","","","    2122.2","6","","","","","","","","","","","   1537.4"," ,6","","","     14.45","6","     21.37","6","      7.52","6"
"USC00156624","1928","37.53383","-83.34882","227.1","QUICKSAND, KY US","    651.5","","     651.5","6","       118","6","       105","6","         9","6","","","","","         2","6","       111","6","         6","6","       191","6","        49","6","","","","","  -18.9","6,0102, ","","","","","  63.5"," ,6,0629, ","   38.3","6,0807, ","-0.6","6,0926","-3.3","6,1030","-10.0","6,1126","-10.0","6,1126","-10.0","6,1126","0.0","6,0429","-2.2","6,0417","-6.7","6,0320","-6.7","6,0320","-8.9","6,0227","    2341.3","3","","","    2341.3","6","","","","","","","","","","","   1358.6"," ,6","","","     13.41","6","     20.48","6","      6.34","6"
"USC00156624","1929","37.53383","-83.34882","227.1","QUICKSAND, KY US","    596.9","","     596.9","6","       128","6","       112","6","         9","6","","","","","         3","6","        97","6","        12","6","       202","6","        43","6","","","","","  -22.2","6,0223, ","","","","","  90.2"," ,6,0323, ","   37.2","6,0708, ","-1.1","6,1018","-2.2","6,1026","-11.7","6,1129","-11.7","6,1129","-11.7","6,1129","-1.7","6,0419","-5.0","6,0318","-5.0","6,0318","-7.2","6,0311","-10.6","6,0310","    2298.0","0","","","    2298.0","6","","","","","","","","","","","   1390.3"," ,6","","","     13.47","6","     20.55","6","      6.38","6"
"USC00156624","1930","37.53383","-83.34882","227.1","QUICKSAND, KY US","    622.8","","     622.8","6","        99","6","        90","6","         1","6","","","","","         2","6","       119","6","         7","6","       206","6","        73","6","","","","","  -19.4","6,0119, ","","","","","  41.9"," ,6,1206, ","   41.1","6,0728, ","-0.6","6,1002","-2.2","6,1018","-5.0","6,1019","-6.7","6,1020","-8.9","6,1022","-1.1","6,0427","-3.3","6,0425","-4.4","6,0409","-9.4","6,0303","-9.4","6,0303","    2255.2","2","","","    2255.2","6","","","","","","","","","","","    749.9"," ,6","","","     13.52","6","     21.89","6","      5.15","6"
"USC00156624","1931","37.53383","-83.34882","227.1","QUICKSAND, KY US","    724.0","","     724.0","6","       110","6","       100","6","        11","6","","","","","         0","6","        81","6","         0","6","       200","6","        64","6","","","","","  -13.3","6,0102, ","","","","","  73.7"," ,6,0422, ","   37.2","6,0702,+","0.0","6,1019","-2.8","6,1105","-5.0","6,1106","-6.7","6,1202","","","-1.1","6,0428","-2.2","6,0320","-6.1","6,0318","-7.2","6,0311","-10.6","6,0215","    2552.4","4","","","    2552.4","6","","","","","","","","","","","   1392.0"," ,6","","","     14.43","6","     21.73","6","      7.13","6"
"USC00156624","1932","37.53383","-83.34882","227.1","QUICKSAND, KY US","    625.2","","     625.2","6","       103","6","        93","6","         6","6","","","","","         0","6","       103","6","         8","6","       201","6","        59","6","","","","","  -15.6","6,1218, ","","","","","  66.0"," ,6,0706, ","   38.9","6,0831, ","0.0","6,1007","-2.8","6,1030","-6.1","6,1114","-8.3","6,1122","-11.7","6,1128","-0.6","6,0428","-2.8","6,0419","-5.0","6,0323","-9.4","6,0315","-9.4","6,0315","    1855.0","0","","","    1855.0","6","","","","","","","","","","","   1163.6"," ,6","","","     14.03","6","     21.82","6","      6.24","6"
"USC00156624","1933","37.53383","-83.34882","227.1","QUICKSAND, KY US","    700.8","","     700.8","6","       105","6","        99","6","        15","6","","","","","         3","6","        98","6","         4","6","       202","6","        53","6","","","","","  -21.7","6,0209, ","","","","","  49.8"," ,6,0220, ","   38.9","6,0701, ","-1.1","6,1019","-5.0","6,1026","-5.0","6,1026","-7.8","6,1110","-10.0","6,1116","-0.6","6,0427","-3.9","6,0329","-4.4","6,0316","-8.9","6,0311","-8.9","6,0311","    2255.8","8","","","    2255.8","6","","","","","","","","","","","   1470.0"," ,6","","","     14.25","6","     22.01","6","      6.49","6"
"USC00156624","1934","37.53383","-83.34882","227.1","QUICKSAND, KY US","","","","","        84","6","        82","6","        11","6","","","","","","","","","","","","","","","","","","","","","","","","","  73.7"," ,6,0802, ","","","","","","","","","","","","","","","","","","","","","","","    2326.8","8","","","    2326.8","6","","","","","","","","","","","   1079.1"," ,6","","","","","","","",""
"USC00156624","1935","37.53383","-83.34882","227.1","QUICKSAND, KY US","    612.4","","     612.4","6","","","","","","","","","","","         2","6","        94","6","        11","6","       200","6","        55","6","","","","","  -23.3","6,1231, ","","","","","","","   36.7","6,0811,+","0.0","6,1005","-3.3","6,1007","-8.3","6,1123","-8.3","6,1123","-10.6","6,1124","-4.4","6,0417","-4.4","6,0417","-4.4","6,0417","-6.7","6,0301","-9.4","6,0228","","","","","","","","","","","","","","","","","","","","","     13.69","6","     21.02","6","      6.37","6"
"USC00156624","1936","37.53383","-83.34882","227.1","QUICKSAND, KY US","","","","","        86","6","        82","6","         7","6","","","","","","","","","","","","","","","","","","","","","","","","","  54.6"," ,6,1103, ","","","","","","","","","","","","","","","","","","","","","","","    2650.3","3","","","    2650.3","6","","","","","","","","","","","   1048.7"," ,6","","","","","","","",""
"USC00156624","1937","37.53383","-83.34882","227.1","QUICKSAND, KY US","    577.0","","     577.0","6","        93","6","        86","6","        12","6","","","","","         0","6","       112","6","         6","6","       175","6","        49","6","","","","","  -17.2","6,1211,+","","","","","  81.3"," ,6,0823, ","   37.8","6,0811, ","-1.1","6,1014","-4.4","6,1015","-4.4","6,1015","-7.2","6,1118","-12.2","6,1122","-1.1","6,0417","-5.0","6,0412","-5.0","6,0412","-7.8","6,0329","-12.2","6,0310","","","","","","","","","","","","","","","","","   1203.5"," ,6","","","     12.88","6","     20.21","6","      5.55","6"
"USC00156624","1938","37.53383","-83.34882","227.1","QUICKSAND, KY US","","","","","       104","6","        97","6","        21","6","","","","","         1","6","       106","6","","","","","","","","","","","  -17.8","6,0128, ","","","","","  75.9"," ,6,1119, ","","","0.0","6,1022","-3.3","6,1025","-4.4","6,1109","-11.1","6,1125","-11.1","6,1125","-1.7","6,0411","-3.9","6,0403","-5.0","6,0307","-10.0","6,0301","-10.0","6,0301","    2188.3","3","","","    2188.3","6","","","","","","","","","","","   1669.1"," ,6","","","","","","","      6.29","6"
"USC00156624","1939","37.53383","-83.34882","227.1","QUICKSAND, KY US","","","","","        89","6","        85","6","        12","6","","","","","         1"," ","       117","6","","","","","","","","","","","  -18.9","6,1225, ","","","",""," 108.2"," ,6,0704, ","","","-3.9","6,1015","-3.9","6,1015","-4.4","6,1101","-7.2","6,1127","-9.4","6,1209","-0.6","6,0504","-2.2","6,0414","-5.0","6,0413","-8.3","6,0319","-11.7","6,0223","","","","","","","","","","","","","","","","","   1406.6"," ,6","","","","","","","      6.21","6"
"USC00156624","1941","37.53383","-83.34882","227.1","QUICKSAND, KY US","","","","","        78","6","        72","6","        10","6","","","","","","","","","","","","","","","","","","","","","","","","","  44.7"," ,6,0703, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    864.4"," ,6","","","","","","","",""
"USC00156624","1942","37.53383","-83.34882","227.1","QUICKSAND, KY US","","","","","        90","6","        86","6","        17","6","","","","","","","","","        11","6","       201","6","        41","6","","","","","","","","","",""," 129.5"," ,6,0708, ","   35.6","6,0802, ","","","","","","","","","","","","","","","","","","","","","    2196.6","6","","","    2196.6"," ","","","","","","","","","","","   1411.9"," ,6","","","","","     20.77","6","",""
"USC00156624","1943","37.53383","-83.34882","227.1","QUICKSAND, KY US","","","","","        71","6","        70","6","         8","6","","","","","         0","6","       110","6","","","","","","","","","","","  -16.7","6,0215, ","","","","","  42.4"," ,6,0319, ","","","-1.1","6,1005","-3.3","6,1018","-5.6","6,1112","-7.2","6,1124","-11.1","6,1215","0.0","6,0503","-3.9","6,0415","-5.0","6,0323","-9.4","6,0309","-9.4","6,0309","","","","","","","","","","","","","","","","","    989.0"," ,6","","","","","","","      6.49","6"
"USC00156624","1944","37.53383","-83.34882","227.1","QUICKSAND, KY US","","","","","        79","6","        77","6","        11","6","","","","","","","","","         6","6","       209","6","        69","6","","","","","","","","","","","  66.8"," ,6,0412, ","   37.2","6,0711, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1159.8"," ,6","","","","","     21.53","6","",""
"USC00156624","1945","37.53383","-83.34882","227.1","QUICKSAND, KY US","    625.2","","     625.2","6","        97","6","        95","6","        15","6","","","","","         0","6","        95","6","         8","6","       197","6","        50","6","","","","","  -16.7","6,0201, ","","","","","  53.8"," ,6,0923, ","   36.1","6,0831,+","0.0","6,1010","-2.2","6,1027","-5.0","6,1116","-7.8","6,1208","-8.9","6,1211","-0.6","6,0419","-3.3","6,0406","-6.1","6,0310","-6.7","6,0219","-9.4","6,0203","","","","","","","","","","","","","","","","","   1417.1"," ,6","","","     13.68","6","     20.75","6","      6.60","6"
