"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00518652","1989","19.0826","-155.7532","694.6","SOUTH KONA 2 2.32, HI US","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00518652","1990","19.0826","-155.7532","694.6","SOUTH KONA 2 2.32, HI US","    660.6","","     660.6","0","       105","0","        50","0","        10","0","        0","","         0","0","         0","0","         0","0","         0","0","       351","0","         0","0","","","","","    9.4","0,0302, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 100.3"," ,0,0120, ","   31.7","0,0814, ","      71.7","7","      71.7","0","    868.8"," ,0","        0"," ,0","     19.96","0","     24.92","0","     15.01","0"
"USC00518652","1991","19.0826","-155.7532","694.6","SOUTH KONA 2 2.32, HI US","    536.4","","     536.4","0","        97","0","        37","0","         3","0","        0","","         0","0","         0","0","         0","0","         0","0","       357","0","         0","0","","","","","    9.4","0,0130, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  97.8"," ,0,0128, ","   30.0","0,0808,+","      64.1","1","      64.1","0","    511.9"," ,0","        0"," ,0","     19.62","0","     24.71","0","     14.53","0"
"USC00518652","1992","19.0826","-155.7532","694.6","SOUTH KONA 2 2.32, HI US","    692.2","","     692.2","0","       116","0","        39","0","         7","0","        0","","         0","0","         0","0","         0","0","         0","0","       354","0","         0","0","","","","","    9.4","0,0211, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  52.8"," ,0,0913, ","   30.6","0,1024,+","      82.4","4","      82.4","0","    577.0"," ,0","        0"," ,0","     20.02","0","     25.06","0","     14.98","0"
"USC00518652","1993","19.0826","-155.7532","694.6","SOUTH KONA 2 2.32, HI US","    482.3","","     482.3","0","       105","0","        39","0","         6","0","        0","","         0","0","         0","0","         0","0","         0","0","       349","0","         1","0","","","","","    9.4","0,0202, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  64.0"," ,0,0101, ","   32.8","0,1004, ","      92.9","9","      92.9","0","    537.6"," ,0","        0"," ,0","     19.34","0","     24.54","0","     14.15","0"
"USC00518652","1994","19.0826","-155.7532","694.6","SOUTH KONA 2 2.32, HI US","    582.9","","     582.9","0","        99","0","        31","0","         8","0","        0","","         0","0","         0","0","         0","0","         0","0","       358","0","         1","0","","","","","    8.3","0,0131, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  66.0"," ,0,0218, ","   32.2","0,0707, ","      80.4","4","      80.4","0","    592.6"," ,0","        0"," ,0","     19.70","0","     25.01","0","     14.39","0"
"USC00518652","1995","19.0826","-155.7532","694.6","SOUTH KONA 2 2.32, HI US","","","","","       102","0","        29","0","         1","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  43.2"," ,0,1231, ","","","","","","","    259.0"," ,0","        0"," ,0","","","","","",""
"USC00518652","1996","19.0826","-155.7532","694.6","SOUTH KONA 2 2.32, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00518652","1997","19.0826","-155.7532","694.6","SOUTH KONA 2 2.32, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00518652","1998","19.0826","-155.7532","694.6","SOUTH KONA 2 2.32, HI US","","","","","","","","","","","","","         0","0","","","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
