"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"GMW00035032","1935","50.03333","8.58333","112.2","RHEIN MAIN, GM","","","","","","","","","","","","","","","","","","","        20","S","       101","S","         9","S","","","","","","","","","","","","","   32.8","S,0626, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     14.27","S","",""
"GMW00035032","1939","50.03333","8.58333","112.2","RHEIN MAIN, GM","","","","","","","","","","","","","","","","","","","        12","S","        88","S","         0","S","","","","","","","","","","","","","   31.1","S,0730,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     13.61","S","",""
"GMW00035032","1949","50.03333","8.58333","112.2","RHEIN MAIN, GM","    178.4","","     178.4","X","        92","X","        39","X","         3","X","        1","","         2","X","         0","X","        85","X","        11","X","       123","X","         7","X","       170"," ","        16"," ","  -10.0","X,0205,+","    25"," ,X,1216, ","    71"," ,X,1215, ","  30.2"," ,X,0809, ","   35.0","X,0713, ","0.0","X,1028","-2.2","X,1102","-4.4","X,1103","","","","","-0.6","X,0511","-3.9","X,0322","-6.1","X,0321","-7.2","X,0308","-8.9","X,0305","","","","","    388.3"," ,X","      161"," ,X","     10.58","X","     15.44","X","      5.72","X"
"GMW00035032","1950","50.03333","8.58333","112.2","RHEIN MAIN, GM","    166.3","","     166.3","X","       143","X","        79","X","         3","X","       18","","         8","X","         0","X","        86","X","        27","X","       111","X","        10","X","       164"," ","        33"," ","  -11.7","X,1230, ","   203"," ,X,1227, ","   244"," ,X,1226, ","  46.0"," ,X,0526, ","   34.4","X,0630, ","-0.6","X,1027","-3.3","X,1029","-4.4","X,1030","-8.9","X,1219","-8.9","X,1219","-0.6","X,0417","-2.2","X,0305","-4.4","X,0303","-6.7","X,0301","-11.1","X,0130","    2902.5","5","    2902.5","X","    724.7"," ,X","      548"," ,X","     10.03","X","     14.47","X","      5.58","X"
"GMW00035032","1951","50.03333","8.58333","112.2","RHEIN MAIN, GM","     98.0","","      98.0","E","       145","E","        72","E","         0","E","        6","","","","         0","E","        72","E","         5","E","        93","E","         2","E","        81"," ","        20"," ","   -6.7","E,0306, ","   178"," ,E,0101, ","","","  18.5"," ,E,0508, ","   32.4","E,0731, ","-0.4","E,1010","-4.8","E,1212","-4.8","E,1212","","","","","0.0","X,0501","-2.2","X,0416","-4.4","X,0307","-6.7","X,0306","","","    3284.7","7","    3284.7","E","    574.3"," ,E","","","     10.04","E","     14.33","E","      5.74","E"
"GMW00035032","1952","50.03333","8.58333","112.2","RHEIN MAIN, GM","    148.9","","     148.9","E","       157","E","        90","E","         1","E","       17","","","","         0","E","        93","E","        12","E","       100","E","         8","E","","","","","  -12.0","E,0215, ","    90"," ,E,0329, ","","","  29.8"," ,E,0702, ","   37.1","E,0702, ","-1.5","E,1012","-5.5","E,1115","-5.5","E,1115","-7.6","E,1209","-9.6","E,1210","-0.2","E,0429","-2.4","E,0405","-6.7","E,0315","-6.7","E,0315","-12.0","E,0215","    3090.1","1","    3090.1","E","    769.9"," ,E","","","      9.54","E","     13.80","E","      5.27","E"
"GMW00035032","1953","50.03333","8.58333","112.2","RHEIN MAIN, GM","    136.6","","     136.6","E","       108","E","        46","E","         1","E","        6","","","","         0","E","        86","E","         9","E","       107","E","         2","E","","","","","  -15.5","E,0208, ","    50"," ,E,0108,+","","","  28.9"," ,E,1029, ","   32.4","E,0902, ","-0.7","E,1009","-2.2","E,1118","","","","","","","-2.6","E,0511","-2.6","E,0511","-4.4","E,0317","-7.9","E,0217","-15.5","E,0208","    3367.6","6","    3367.6","E","    396.9"," ,E","","","     10.28","E","     14.91","E","      5.64","E"
"GMW00035032","1954","50.03333","8.58333","112.2","RHEIN MAIN, GM","     66.8","","      66.8","E","       158","E","        83","E","         0","E","       10","","","","         0","E","        70","E","        23","E","        61","E","         0","E","","","","","  -15.7","E,0201, ","   150"," ,E,0110, ","","","  18.2"," ,E,0902, ","   32.1","E,0620, ","-0.8","E,1027","-2.5","E,1110","-4.7","E,1121","","","","","-1.9","E,0412","-3.7","E,0328","-5.2","E,0302","-8.5","E,0222","-11.0","E,0208","    3269.6","6","    3269.6","E","    654.7"," ,E","","","      9.24","E","     13.36","E","      5.12","E"
"GMW00035032","1955","50.03333","8.58333","112.2","RHEIN MAIN, GM","     93.0","","      93.0","E","       146","E","        71","E","         2","E","       18","","","","         0","E","       116","E","        20","E","        91","E","         1","E","","","","","  -15.7","E,0216, ","   190"," ,E,0225, ","","","  30.3"," ,E,0609, ","   32.6","E,0718, ","-2.9","E,1019","-2.9","E,1019","-4.9","E,1125","-6.7","E,1126","","","-1.5","E,0512","-2.3","E,0423","-6.1","E,0320","-7.9","E,0308","-10.1","E,0228","    3481.3","3","    3481.3","E","    616.5"," ,E","","","      8.89","E","     13.20","E","      4.58","E"
"GMW00035032","1956","50.03333","8.58333","112.2","RHEIN MAIN, GM","     41.0","","      41.0","E","       164","E","        82","E","         3","E","       36","","","","         4","E","        99","E","        39","E","        62","E","         0","E","","","","","  -19.6","E,0201, ","   100"," ,E,0216,+","","","  31.1"," ,E,0609, ","   29.1","E,0727,+","-0.7","E,1008","-3.5","E,1101","-6.4","E,1121","-8.0","E,1124","-11.5","E,1125","-2.0","E,0421","-3.9","E,0408","-7.2","E,0310","-7.2","E,0310","-8.9","E,0309","    3629.6","6","    3629.6","E","    747.5"," ,E","","","      8.22","E","     12.31","E","      4.13","E"
