"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00028112","1961","33.3814","-112.07","352.0","SOUTH PHOENIX, AZ US","","","","","        26","0","        13","0","         0","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  20.1"," ,0,1215, ","","","","","","","","","","","","","","","","","","","","","","","","","    137.3"," ,0","        0"," ,0","","","","","",""
"USC00028112","1962","33.3814","-112.07","352.0","SOUTH PHOENIX, AZ US","   1521.6","","    1521.6","0","        25","0","        17","0","         0","0","        0","","         0","0","         0","0","        30","0","         0","0","       291","0","       153","0","         2"," ","","","   -7.2","0,0112, ","     0"," ,0,1231,+","     0","T,0,0113, ","  21.3"," ,0,0121, ","   43.9","0,0813,+","0.0","0,1118","","","","","","","0.0","0,0319","-2.2","0,0315","-4.4","0,0115","-7.2","0,0112","","","    1084.2","2","    1084.2","0","    115.7"," ,0","        0","T,0","     19.98","0","     29.53","0","     10.43","0"
"USC00028112","1963","33.3814","-112.07","352.0","SOUTH PHOENIX, AZ US","   1665.4","","    1665.4","0","        22","0","        15","0","         1","0","        0","","         0","0","         0","0","        41","0","         0","0","       298","0","       167","0","         2"," ","         6"," ","  -11.1","0,0113, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  42.2"," ,0,1019, ","   43.9","0,0725, ","0.0","0,1210","-2.8","0,1211","","","","","-0.6","0,0319","-2.2","0,0127","-6.1","0,0122","-6.7","0,0121","-8.9","0,0120","     914.4","4","     914.4","0","    176.4"," ,0","        0"," ,0","     20.11","0","     29.47","0","     10.75","0"
"USC00028112","1964","33.3814","-112.07","352.0","SOUTH PHOENIX, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","","","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1236.4","4","    1236.4","0","","","","","","","","","",""
"USC00028112","1965","33.3814","-112.07","352.0","SOUTH PHOENIX, AZ US","","","","","        48","0","        33","0","         2","0","        0","","         0","0","         0","0","        23","0","","","","","","","","","         3"," ","   -3.9","0,0212, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  37.3"," ,0,0623, ","","","0.0","0,1219","","","","","","","-1.1","0,0305","-2.8","0,0304","","","","","","","","","","","    358.9"," ,0","        0"," ,0","","","","","     10.62","0"
"USC00028112","1966","33.3814","-112.07","352.0","SOUTH PHOENIX, AZ US","   1676.0","","    1676.0","0","        31","0","        14","0","         2","0","        0","","         0","0","         0","0","        38","0","         0","0","       294","0","       169","0","","","         6"," ","   -5.6","0,1229, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  44.2"," ,0,0818, ","   42.8","0,0615, ","-0.6","0,1126","-2.2","0,1210","-5.0","0,1228","","","-0.6","0,0305","-4.4","0,0304","-4.4","0,0304","","","","","","","","","    193.7"," ,0","        0"," ,0","     20.28","0","     29.46","0","     11.11","0"
"USC00028112","1967","33.3814","-112.07","352.0","SOUTH PHOENIX, AZ US","   1510.7","","    1510.7","0","        31","0","        20","0","         1","0","        0","","         0","0","         0","0","        41","0","         0","0","       305","0","       151","0","","","         1"," ","   -6.7","0,1210,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  48.3"," ,0,1215, ","   42.8","0,0702, ","-6.7","0,1210","-6.7","0,1210","-6.7","0,1210","-6.7","0,1210","0.0","0,0308","-2.8","0,0218","-5.6","0,0108","-6.7","0,0107","","","     931.5","5","     931.5","0","    235.5"," ,0","        0"," ,0","     19.79","0","     29.18","0","     10.40","0"
"USC00028112","1968","33.3814","-112.07","352.0","SOUTH PHOENIX, AZ US","   1364.9","","    1364.9","0","        31","0","        24","0","         1","0","        0","","         0","0","         0","0","        21","0","         0","0","       295","0","       147","0","","","","","   -5.6","0,1222, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  29.5"," ,0,0309, ","   43.3","0,0619,+","0.0","0,1128","-2.8","0,1218","-5.0","0,1219","","","-1.1","0,0106","-2.2","0,0102","","","","","","","     822.4","4","     822.4","0","    180.5"," ,0","        0"," ,0","     19.78","0","     28.84","0","     10.71","0"
"USC00028112","1969","33.3814","-112.07","352.0","SOUTH PHOENIX, AZ US","   1617.6","","    1617.6","0","        40","0","        29","0","         0","0","        0","","         0","0","         0","0","        10","0","         0","0","       298","0","       159","0","","","","","   -3.9","0,0201, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  16.0"," ,0,0917,+","   43.3","0,0821,+","0.0","0,1206","-2.2","0,1230","","","","","0.0","0,0306","-2.2","0,0202","","","","","","","     914.6","6","     914.6","0","    187.1"," ,0","        0"," ,0","     20.49","0","     29.27","0","     11.70","0"
"USC00028112","1970","33.3814","-112.07","352.0","SOUTH PHOENIX, AZ US","   1615.2","","    1615.2","0","        25","0","        17","0","         2","0","        0","","         0","0","         0","0","        12","0","         0","0","       302","0","       144","0","","","","","   -5.0","0,0103, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  39.6"," ,0,0905, ","   43.3","0,0625,+","0.0","0,1230","","","","","","","-1.1","0,0203","-2.2","0,0129","-5.0","0,0103","","","","","     764.1","1","     764.1","0","    285.9"," ,0","        0"," ,0","     20.54","0","     29.14","0","     11.94","0"
