"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00093782","1914","32.6","-85.08333","136.9","GOAT ROCK, GA US","       108","6","        71","6","         8","6","","","","","         4"," ","","","",""," 115.1"," ,6,1115, ","    985.2"," ,6","",""
"USC00093782","1915","32.6","-85.08333","136.9","GOAT ROCK, GA US","","","","","","","","","","","        11"," ","","","","","","","","","",""
"USC00093782","1916","32.6","-85.08333","136.9","GOAT ROCK, GA US","        98","6","        62","6","         9","6","","","","","        13"," ","","","",""," 133.6"," ,6,0708, ","   1084.8"," ,6","",""
"USC00093782","1917","32.6","-85.08333","136.9","GOAT ROCK, GA US","       115","6","        84","6","        11","6","","","","","         9"," ","","","","","  64.8"," ,6,0304, ","   1115.7"," ,6","",""
"USC00093782","1918","32.6","-85.08333","136.9","GOAT ROCK, GA US","       116","6","        72","6","        16","6","","","","","        13"," ","","","",""," 103.6"," ,6,1222, ","   1196.8"," ,6","",""
"USC00093782","1919","32.6","-85.08333","136.9","GOAT ROCK, GA US","       126","6","        89","6","        23","6","","","","","        23"," ","","","",""," 112.3"," ,6,0225, ","   1757.5"," ,6","",""
"USC00093782","1920","32.6","-85.08333","136.9","GOAT ROCK, GA US","       128","6","        89","6","        11","6","","","","","        17"," ","","","","","  97.8"," ,6,0427, ","   1391.5"," ,6","",""
"USC00093782","1921","32.6","-85.08333","136.9","GOAT ROCK, GA US","       105","6","        69","6","        10","6","","","","","        14"," ","","","","","  53.3"," ,6,0210, ","    913.8"," ,6","",""
"USC00093782","1922","32.6","-85.08333","136.9","GOAT ROCK, GA US","       115","6","        83","6","        13","6","","","","","","","","","","","  51.3"," ,6,0307, ","   1170.4"," ,6","",""
"USC00093782","1923","32.6","-85.08333","136.9","GOAT ROCK, GA US","       115","6","        78","6","        11","6","","","","","         9"," ","","","","","  52.6"," ,6,0313, ","   1058.9"," ,6","",""
"USC00093782","1924","32.6","-85.08333","136.9","GOAT ROCK, GA US","        83","6","        69","6","        19","6","","","","","         8"," ","","","","","  52.1"," ,6,0116, ","   1246.6"," ,6","",""
"USC00093782","1925","32.6","-85.08333","136.9","GOAT ROCK, GA US","        83","6","        57","6","        11","6","","","","","","","","","","","  77.5"," ,6,0116, ","    987.9"," ,6","",""
"USC00093782","1926","32.6","-85.08333","136.9","GOAT ROCK, GA US","       100","6","        70","6","        11","6","","","","","         1"," ","","","","","  72.6"," ,6,0331, ","   1075.4"," ,6","",""
"USC00093782","1927","32.6","-85.08333","136.9","GOAT ROCK, GA US","","","","","","","","","","","         3"," ","","","","","","","","","",""
"USC00093782","1928","32.6","-85.08333","136.9","GOAT ROCK, GA US","","","","","","","","","","","        11"," ","","","","","","","","","",""
"USC00093782","1931","32.6","-85.08333","136.9","GOAT ROCK, GA US","        75","6","        50","6","         5","6","","","","","","","","","","","  56.9"," ,6,0405, ","    722.5"," ,6","",""
