"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"NLE00152468","1957","52.9267","4.7808","1.0","DE KOOY, NL","       174","E","        96","E","         2","E","  30.8"," ,E,1031, ","    798.3"," ,E"
"NLE00152468","1958","52.9267","4.7808","1.0","DE KOOY, NL","       200","E","        94","E","         1","E","  28.8"," ,E,0225, ","    732.5"," ,E"
"NLE00152468","1959","52.9267","4.7808","1.0","DE KOOY, NL","       137","E","        74","E","         0","E","  25.1"," ,E,1027, ","    585.8"," ,E"
"NLE00152468","1960","52.9267","4.7808","1.0","DE KOOY, NL","       198","E","       100","E","         3","E","  73.3"," ,E,1203, ","    946.2"," ,E"
"NLE00152468","1961","52.9267","4.7808","1.0","DE KOOY, NL","       187","E","        89","E","         2","E","  33.3"," ,E,0907, ","    824.1"," ,E"
"NLE00152468","1962","52.9267","4.7808","1.0","DE KOOY, NL","       187","E","        86","E","         2","E","  30.5"," ,E,0726, ","    698.4"," ,E"
"NLE00152468","1963","52.9267","4.7808","1.0","DE KOOY, NL","       153","E","        85","E","         0","E","  23.7"," ,E,0804, ","    724.0"," ,E"
"NLE00152468","1964","52.9267","4.7808","1.0","DE KOOY, NL","       167","E","        73","E","         1","E","  29.7"," ,E,1015, ","    696.2"," ,E"
"NLE00152468","1965","52.9267","4.7808","1.0","DE KOOY, NL","       208","E","       108","E","         3","E","  44.2"," ,E,1209, ","    898.0"," ,E"
"NLE00152468","1966","52.9267","4.7808","1.0","DE KOOY, NL","       188","E","       106","E","         3","E","  35.3"," ,E,0915, ","   1023.4"," ,E"
"NLE00152468","1967","52.9267","4.7808","1.0","DE KOOY, NL","       192","E","        96","E","         1","E","  36.2"," ,E,1106, ","    861.9"," ,E"
"NLE00152468","1968","52.9267","4.7808","1.0","DE KOOY, NL","       166","E","        98","E","         4","E","  42.7"," ,E,0803, ","    918.9"," ,E"
"NLE00152468","1969","52.9267","4.7808","1.0","DE KOOY, NL","       156","E","        88","E","         0","E","  21.7"," ,E,0826, ","    664.9"," ,E"
"NLE00152468","1970","52.9267","4.7808","1.0","DE KOOY, NL","       186","E","        86","E","         1","E","  25.5"," ,E,0912, ","    796.5"," ,E"
"NLE00152468","1971","52.9267","4.7808","1.0","DE KOOY, NL","       144","E","        69","E","         1","E","  25.8"," ,E,0810, ","    584.1"," ,E"
"NLE00152468","1972","52.9267","4.7808","1.0","DE KOOY, NL","       157","E","        80","E","         0","E","  20.2"," ,E,1116, ","    588.3"," ,E"
"NLE00152468","1973","52.9267","4.7808","1.0","DE KOOY, NL","       165","E","        77","E","         3","E","  46.7"," ,E,0715, ","    701.6"," ,E"
"NLE00152468","1974","52.9267","4.7808","1.0","DE KOOY, NL","       182","E","       107","E","         2","E","  45.4"," ,E,0905, ","    857.4"," ,E"
"NLE00152468","1975","52.9267","4.7808","1.0","DE KOOY, NL","       151","E","        85","E","         2","E","  30.5"," ,E,0617, ","    748.0"," ,E"
"NLE00152468","1976","52.9267","4.7808","1.0","DE KOOY, NL","       152","E","        69","E","         1","E","  28.4"," ,E,1130, ","    567.3"," ,E"
"NLE00152468","1977","52.9267","4.7808","1.0","DE KOOY, NL","       176","E","        84","E","         0","E","  18.2"," ,E,1120, ","    625.6"," ,E"
"NLE00152468","1978","52.9267","4.7808","1.0","DE KOOY, NL","       158","E","        78","E","         1","E","  27.5"," ,E,0930, ","    616.9"," ,E"
"NLE00152468","1979","52.9267","4.7808","1.0","DE KOOY, NL","       180","E","       100","E","         1","E","  28.6"," ,E,0611, ","    849.4"," ,E"
"NLE00152468","1980","52.9267","4.7808","1.0","DE KOOY, NL","       189","E","        89","E","         3","E","  66.3"," ,E,0803, ","    861.6"," ,E"
"NLE00152468","1981","52.9267","4.7808","1.0","DE KOOY, NL","       198","E","        99","E","         2","E","  37.3"," ,E,0311, ","    807.6"," ,E"
"NLE00152468","1982","52.9267","4.7808","1.0","DE KOOY, NL","       164","E","        89","E","         1","E","  52.6"," ,E,0622, ","    749.5"," ,E"
"NLE00152468","1983","52.9267","4.7808","1.0","DE KOOY, NL","       165","E","        87","E","         3","E","  40.9"," ,E,0916, ","    770.0"," ,E"
"NLE00152468","1984","52.9267","4.7808","1.0","DE KOOY, NL","       175","E","        87","E","         3","E","  32.4"," ,E,0521, ","    733.4"," ,E"
"NLE00152468","1985","52.9267","4.7808","1.0","DE KOOY, NL","       169","E","       101","E","         0","E","  24.5"," ,E,0606, ","    754.6"," ,E"
"NLE00152468","1986","52.9267","4.7808","1.0","DE KOOY, NL","       152","E","        91","E","         1","E","  25.9"," ,E,0826, ","    713.2"," ,E"
"NLE00152468","1987","52.9267","4.7808","1.0","DE KOOY, NL","       167","E","        83","E","         3","E","  49.5"," ,E,0717, ","    744.5"," ,E"
"NLE00152468","1988","52.9267","4.7808","1.0","DE KOOY, NL","       191","E","        93","E","         2","E","  33.8"," ,E,1009, ","    829.4"," ,E"
"NLE00152468","1989","52.9267","4.7808","1.0","DE KOOY, NL","       147","E","        69","E","         3","E","  34.3"," ,E,0730, ","    632.6"," ,E"
"NLE00152468","1990","52.9267","4.7808","1.0","DE KOOY, NL","       161","E","        82","E","         1","E","  38.4"," ,E,0923, ","    716.2"," ,E"
"NLE00152468","1991","52.9267","4.7808","1.0","DE KOOY, NL","       146","E","        78","E","         0","E","  22.9"," ,E,1111, ","    653.8"," ,E"
"NLE00152468","1992","52.9267","4.7808","1.0","DE KOOY, NL","       159","E","        88","E","         3","E","  38.0"," ,E,0820, ","    851.7"," ,E"
"NLE00152468","1993","52.9267","4.7808","1.0","DE KOOY, NL","       170","E","        93","E","         2","E","  26.7"," ,E,0913, ","    769.8"," ,E"
"NLE00152468","1994","52.9267","4.7808","1.0","DE KOOY, NL","       170","E","        96","E","         1","E","  42.1"," ,E,0915, ","    862.2"," ,E"
"NLE00152468","1995","52.9267","4.7808","1.0","DE KOOY, NL","       154","E","        84","E","         1","E","  29.7"," ,E,0924, ","    703.4"," ,E"
"NLE00152468","1996","52.9267","4.7808","1.0","DE KOOY, NL","       145","E","        64","E","         2","E","  30.4"," ,E,1219, ","    613.7"," ,E"
"NLE00152468","1997","52.9267","4.7808","1.0","DE KOOY, NL","       143","E","        75","E","         0","E","  21.5"," ,E,1008, ","    568.3"," ,E"
"NLE00152468","1998","52.9267","4.7808","1.0","DE KOOY, NL","       198","E","       110","E","         5","E","  35.0"," ,E,0903, ","    984.4"," ,E"
"NLE00152468","1999","52.9267","4.7808","1.0","DE KOOY, NL","       190","E","       111","E","         1","E","  26.3"," ,E,0814, ","    936.4"," ,E"
"NLE00152468","2000","52.9267","4.7808","1.0","DE KOOY, NL","       194","E","       102","E","         0","E","  24.0"," ,E,1010, ","    887.6"," ,E"
"NLE00152468","2001","52.9267","4.7808","1.0","DE KOOY, NL","       178","E","       114","E","         2","E","  33.3"," ,E,0718, ","    887.8"," ,E"
"NLE00152468","2002","52.9267","4.7808","1.0","DE KOOY, NL","       168","E","       102","E","         3","E","  35.5"," ,E,0820, ","    881.7"," ,E"
"NLE00152468","2003","52.9267","4.7808","1.0","DE KOOY, NL","       132","E","        69","E","         0","E","  22.2"," ,E,1007, ","    508.8"," ,E"
"NLE00152468","2004","52.9267","4.7808","1.0","DE KOOY, NL","       178","E","        95","E","         1","E","  25.5"," ,E,0914, ","    817.6"," ,E"
"NLE00152468","2005","52.9267","4.7808","1.0","DE KOOY, NL","       186","E","       108","E","         2","E","  41.8"," ,E,0704, ","    860.9"," ,E"
"NLE00152468","2006","52.9267","4.7808","1.0","DE KOOY, NL","       148","E","        76","E","         4","E","  65.6"," ,E,0626, ","    802.2"," ,E"
"NLE00152468","2007","52.9267","4.7808","1.0","DE KOOY, NL","       164","E","        99","E","         2","E","  37.2"," ,E,0118, ","    797.9"," ,E"
"NLE00152468","2008","52.9267","4.7808","1.0","DE KOOY, NL","       165","E","        92","E","         3","E","  90.2"," ,E,1005, ","    915.6"," ,E"
"NLE00152468","2009","52.9267","4.7808","1.0","DE KOOY, NL","       157","E","        80","E","         0","E","  18.2"," ,E,0210, ","    623.3"," ,E"
"NLE00152468","2010","52.9267","4.7808","1.0","DE KOOY, NL","       161","E","        91","E","         1","E","  25.6"," ,E,0826, ","    759.3"," ,E"
"NLE00152468","2011","52.9267","4.7808","1.0","DE KOOY, NL","       157","E","        84","E","         4","E","  52.3"," ,E,0714, ","    796.8"," ,E"
"NLE00152468","2012","52.9267","4.7808","1.0","DE KOOY, NL","       183","E","        98","E","         1","E","  25.6"," ,E,1003, ","    815.7"," ,E"
"NLE00152468","2013","52.9267","4.7808","1.0","DE KOOY, NL","       146","E","        82","E","         5","E","  40.9"," ,E,0910, ","    791.0"," ,E"
"NLE00152468","2015","52.9267","4.7808","1.0","DE KOOY, NL","       188","E","        90","E","         3","E","  40.6"," ,E,0727, ","    856.8"," ,E"
"NLE00152468","2016","52.9267","4.7808","1.0","DE KOOY, NL","       171","E","        93","E","         3","E","  32.0"," ,E,1002, ","    733.2"," ,E"
