"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00517643","1959","19.36667","-155.46667","1524.9","PAKAO 37, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00517643","1960","19.36667","-155.46667","1524.9","PAKAO 37, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00517643","1961","19.36667","-155.46667","1524.9","PAKAO 37, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00517643","1962","19.36667","-155.46667","1524.9","PAKAO 37, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00517643","1963","19.36667","-155.46667","1524.9","PAKAO 37, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00517643","1964","19.36667","-155.46667","1524.9","PAKAO 37, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00517643","1966","19.36667","-155.46667","1524.9","PAKAO 37, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00517643","1967","19.36667","-155.46667","1524.9","PAKAO 37, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00517643","1968","19.36667","-155.46667","1524.9","PAKAO 37, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00517643","1969","19.36667","-155.46667","1524.9","PAKAO 37, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00517643","1970","19.36667","-155.46667","1524.9","PAKAO 37, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00517643","1971","19.36667","-155.46667","1524.9","PAKAO 37, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00517643","1972","19.36667","-155.46667","1524.9","PAKAO 37, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00517643","1973","19.36667","-155.46667","1524.9","PAKAO 37, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00517643","1974","19.36667","-155.46667","1524.9","PAKAO 37, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
