"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00033297","1961","50.1","25.15","228.0","BRODY, UP","       123","I","        48","I","         0","I","","","","","","","  20.3"," ,I,0731, ","","","","","","","","","","","","","","","","","","","","","    318.4"," ,I","",""
"UPM00033297","1962","50.1","25.15","228.0","BRODY, UP","       146","I","        83","I","         3","I","","","","","","","  48.7"," ,I,0719, ","","","","","","","","","","","","","","","","","","","","","    770.1"," ,I","",""
"UPM00033297","1964","50.1","25.15","228.0","BRODY, UP","       145","I","        83","I","         4","I","","","","","","","  45.0"," ,I,0730, ","","","","","","","","","","","","","","","","","","","","","    756.4"," ,I","",""
"UPM00033297","1965","50.1","25.15","228.0","BRODY, UP","       154","I","        82","I","         3","I","","","","","","","  48.1"," ,I,0702, ","","","","","","","","","","","","","","","","","","","","","    711.3"," ,I","",""
"UPM00033297","1966","50.1","25.15","228.0","BRODY, UP","       173","I","        84","I","         7","I","","","","","","","  44.3"," ,I,0730, ","","","","","","","","","","","","","","","","","","","","","    850.1"," ,I","",""
"UPM00033297","1967","50.1","25.15","228.0","BRODY, UP","       155","I","        82","I","         3","I","","","","","","","  52.4"," ,I,0718, ","","","","","","","","","","","","","","","","","","","","","    781.8"," ,I","",""
"UPM00033297","1968","50.1","25.15","228.0","BRODY, UP","       164","I","        69","I","         2","I","","","","","","","  72.9"," ,I,0719, ","","","","","","","","","","","","","","","","","","","","","    767.3"," ,I","",""
"UPM00033297","1969","50.1","25.15","228.0","BRODY, UP","       142","I","        57","I","         2","I","","","","","","","  43.9"," ,I,0823, ","","","","","","","","","","","","","","","","","","","","","    646.4"," ,I","",""
"UPM00033297","1970","50.1","25.15","228.0","BRODY, UP","       185","I","        78","I","         0","I","","","","","","","  20.0"," ,I,0604, ","","","","","","","","","","","","","","","","","","","","","    673.6"," ,I","",""
"UPM00033297","1971","50.1","25.15","228.0","BRODY, UP","       147","I","        72","I","         3","I","","","","","","","  66.2"," ,I,0703, ","","","","","","","","","","","","","","","","","","","","","    731.6"," ,I","",""
"UPM00033297","1972","50.1","25.15","228.0","BRODY, UP","       127","I","        62","I","         4","I","","","","","","","  44.9"," ,I,0523, ","","","","","","","","","","","","","","","","","","","","","    716.7"," ,I","",""
"UPM00033297","1973","50.1","25.15","228.0","BRODY, UP","       159","I","        79","I","         3","I","","","","","","","  35.5"," ,I,0219, ","","","","","","","","","","","","","","","","","","","","","    693.1"," ,I","",""
"UPM00033297","1974","50.1","25.15","228.0","BRODY, UP","       164","I","        92","I","         3","I","","","","","","","  51.6"," ,I,1102, ","","","","","","","","","","","","","","","","","","","","","    895.9"," ,I","",""
"UPM00033297","1975","50.1","25.15","228.0","BRODY, UP","       148","I","        67","I","         2","I","","","","","","","  27.9"," ,I,0606, ","","","","","","","","","","","","","","","","","","","","","    600.4"," ,I","",""
"UPM00033297","1979","50.1","25.15","228.0","BRODY, UP","       159","I","        66","I","         1","I","","","","","","","  32.3"," ,I,0812, ","","","","","","","","","","","","","","","","","","","","","    594.5"," ,I","",""
"UPM00033297","1980","50.1","25.15","228.0","BRODY, UP","       201","I","        91","I","         2","I","","","","","","","  39.1"," ,I,0606, ","","","","","","","","","","","","","","","","","","","","","    877.4"," ,I","",""
"UPM00033297","1981","50.1","25.15","228.0","BRODY, UP","       185","I","        91","I","         1","I","","","","","","","  26.8"," ,I,0728, ","","","","","","","","","","","","","","","","","","","","","    730.0"," ,I","",""
"UPM00033297","1982","50.1","25.15","228.0","BRODY, UP","       140","I","        57","I","         1","I","","","","","","","  27.2"," ,I,0614, ","","","","","","","","","","","","","","","","","","","","","    462.4"," ,I","",""
"UPM00033297","1984","50.1","25.15","228.0","BRODY, UP","       153","I","        67","I","         1","I","","","","","","","  43.7"," ,I,0531, ","","","","","","","","","","","","","","","","","","","","","    607.2"," ,I","",""
"UPM00033297","1985","50.1","25.15","228.0","BRODY, UP","       174","I","        83","I","         1","I","","","","","","","  30.9"," ,I,0608, ","","","","","","","","","","","","","","","","","","","","","    708.6"," ,I","",""
"UPM00033297","1986","50.1","25.15","228.0","BRODY, UP","       147","I","        62","I","         3","I","","","","","","","  54.0"," ,I,0614, ","","","","","","","","","","","","","","","","","","","","","    630.1"," ,I","",""
"UPM00033297","1987","50.1","25.15","228.0","BRODY, UP","       174","I","        73","I","         5","I","","","","","","","  30.6"," ,I,0726, ","","","","","","","","","","","","","","","","","","","","","    660.9"," ,I","",""
"UPM00033297","1988","50.1","25.15","228.0","BRODY, UP","       178","I","        78","I","         2","I","","","","","","","  49.7"," ,I,0720, ","","","","","","","","","","","","","","","","","","","","","    694.8"," ,I","",""
"UPM00033297","1989","50.1","25.15","228.0","BRODY, UP","       165","I","        66","I","         2","I","","","","","","","  53.9"," ,I,0507, ","","","","","","","","","","","","","","","","","","","","","    661.5"," ,I","",""
