"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00091187","1968","-41.5167","146.6333","253.0","DELORAINE GODERICK, AS","     34.2","","      34.2","a","       202","a","        98","a","        13","a","         0","a","        46","a","         0","a","        63","a","         1","a","   -3.3","a,0702,+","  70.4"," ,a,0221, ","   32.2","a,0218, ","-1.1","a,0409","-3.2","a,0515","-1.6","a,1005","-2.3","a,0823","    2942.5","5","    2942.5","a","   1395.6"," ,a","     10.39","a","     15.31","a","      5.46","a"
"ASN00091187","1969","-41.5167","146.6333","253.0","DELORAINE GODERICK, AS","     14.8","","      14.8","a","       201","a","        84","a","         7","a","         0","a","        47","a","         0","a","        55","a","         0","a","   -3.8","a,0616, ","  68.3"," ,a,0803, ","   28.9","a,0122, ","-1.7","a,0414","-2.7","a,0507","0.0","a,1208","-2.2","a,0922","    2787.2","2","    2787.2","a","    991.7"," ,a","     10.77","a","     15.83","a","      5.70","a"
"ASN00091187","1970","-41.5167","146.6333","253.0","DELORAINE GODERICK, AS","     10.5","","      10.5"," ","       177","a","        94","a","         9","a","","","","","","","","","","","","","  43.7"," ,a,0824, ","","","","","","","","","","","","","","","   1145.4"," ,a","","","","","",""
"ASN00091187","1971","-41.5167","146.6333","253.0","DELORAINE GODERICK, AS","","","","","       221","a","       106","a","        11","a","","","","","","","","","","","","","  51.3"," ,a,0530, ","","","","","","","","","","","","","","","   1265.4"," ,a","","","","","",""
"ASN00091187","1972","-41.5167","146.6333","253.0","DELORAINE GODERICK, AS","","","","","       139","a","        57","a","         3","a","","","","","","","","","","","","","  44.5"," ,a,0810, ","","","","","","","","","","","","","","","    577.8"," ,a","","","","","",""
"ASN00091187","1973","-41.5167","146.6333","253.0","DELORAINE GODERICK, AS","","","","","       147","a","        87","a","        13","a","","","","","","","","","","","","","  59.2"," ,a,0113, ","","","","","","","","","","","","","","","   1238.3"," ,a","","","","","",""
"ASN00091187","1974","-41.5167","146.6333","253.0","DELORAINE GODERICK, AS","","","","","       130","a","        85","a","        10","a","","","","","","","","","","","","","  50.2"," ,a,0605, ","","","","","","","","","","","","","","","   1116.9"," ,a","","","","","",""
"ASN00091187","1975","-41.5167","146.6333","253.0","DELORAINE GODERICK, AS","","","","","       142","a","        93","a","         9","a","","","","","","","","","","","","","  57.6"," ,a,0319, ","","","","","","","","","","","","","","","   1249.7"," ,a","","","","","",""
"ASN00091187","1976","-41.5167","146.6333","253.0","DELORAINE GODERICK, AS","","","","","       140","a","        80","a","         2","a","","","","","","","","","","","","","  35.4"," ,a,1203, ","","","","","","","","","","","","","","","    802.5"," ,a","","","","","",""
"ASN00091187","1977","-41.5167","146.6333","253.0","DELORAINE GODERICK, AS","","","","","       123","a","        76","a","         7","a","","","","","","","","","","","","","  45.2"," ,a,0327, ","","","","","","","","","","","","","","","    888.5"," ,a","","","","","",""
"ASN00091187","1980","-41.5167","146.6333","253.0","DELORAINE GODERICK, AS","","","","","       137","a","        88","a","         5","a","","","","","","","","","","","","","  34.0"," ,a,0815, ","","","","","","","","","","","","","","","    894.4"," ,a","","","","","",""
"ASN00091187","1981","-41.5167","146.6333","253.0","DELORAINE GODERICK, AS","","","","","       128","a","        82","a","         1","a","","","","","","","","","","","","","  31.4"," ,a,0817, ","","","","","","","","","","","","","","","    793.0"," ,a","","","","","",""
"ASN00091187","1982","-41.5167","146.6333","253.0","DELORAINE GODERICK, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    625.4"," ,a","","","","","",""
