"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKM00003414","1973","52.8","-2.67","72.0","SHAWBURY, UK","","","","","       161","S","        71","S","         2","S","","","","","","","","","","","","","","","","","  52.1"," ,S,0806, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    607.1"," ,S","","","","","",""
"UKM00003414","1974","52.8","-2.67","72.0","SHAWBURY, UK","","","","","       196","S","        87","S","         0","S","","","","","","","","","","","","","","","","","  18.0"," ,S,0211, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    621.3"," ,S","","","","","",""
"UKM00003414","1975","52.8","-2.67","72.0","SHAWBURY, UK","","","","","       160","S","        66","S","         0","S","","","","","","","","","","","","","","","","","  20.1"," ,S,0508, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    455.6"," ,S","","","","","",""
"UKM00003414","1976","52.8","-2.67","72.0","SHAWBURY, UK","","","","","       156","S","        62","S","         2","S","","","","","","","","","","","","","","","","","  50.0"," ,S,0922, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    584.6"," ,S","","","","","",""
"UKM00003414","1977","52.8","-2.67","72.0","SHAWBURY, UK","","","","","       200","S","        91","S","         0","S","","","","","","","","","","","","","","","","","  24.9"," ,S,0611, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    685.8"," ,S","","","","","",""
"UKM00003414","1978","52.8","-2.67","72.0","SHAWBURY, UK","","","","","       188","S","        80","S","         0","S","","","","","","","","","","","","","","","","","  23.1"," ,S,0616, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    604.6"," ,S","","","","","",""
"UKM00003414","1979","52.8","-2.67","72.0","SHAWBURY, UK","","","","","       193","S","        78","S","         2","S","","","","","","","","","","","","","","","","","  35.1"," ,S,0613, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    725.0"," ,S","","","","","",""
"UKM00003414","1980","52.8","-2.67","72.0","SHAWBURY, UK","","","","","       200","S","        93","S","         1","S","","","","","","","","","","","","","","","","","  27.7"," ,S,0829, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    717.5"," ,S","","","","","",""
"UKM00003414","1981","52.8","-2.67","72.0","SHAWBURY, UK","","","","","       195","S","        80","S","         2","S","","","","","","","","","","","","","","","","","  31.0"," ,S,0806, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    650.0"," ,S","","","","","",""
"UKM00003414","2001","52.8","-2.67","72.0","SHAWBURY, UK","     27.5","","      27.5","E","       177","E","        72","E","         1","E","","","         0","E","        70","E","         1","E","        43","E","         0","E","   -8.2","E,1231, ","","","  27.1"," ,E,0513, ","   29.8","E,0625, ","-3.1","E,1110","-3.1","E,1110","-4.5","E,1209","-8.2","E,1231","","","-1.7","E,0430","-4.1","E,0421","-4.6","E,0319","-7.5","E,0305","","","","","","","    620.7"," ,E","      9.38","E","     13.46","E","      5.29","E"
