"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00411203","1941","36.18333","-100.83333","905.9","BULER 4 NNW, TX US","        55","6","        53","6","        10","6","","","","","","","","","","","  57.2"," ,6,1022, ","    814.0"," ,6","",""
"USC00411203","1947","36.18333","-100.83333","905.9","BULER 4 NNW, TX US","","","","","","","","","","","         1"," ","","","","","","","","","",""
"USC00411203","1948","36.18333","-100.83333","905.9","BULER 4 NNW, TX US","        54","0","        40","0","         7","0","        7","","         7","0","         1"," ","   152"," ,0,0206, ","   102"," ,0,0205,+","  51.8"," ,0,0525, ","    576.1"," ,0","      454"," ,0"
"USC00411203","1950","36.18333","-100.83333","905.9","BULER 4 NNW, TX US","        55","0","        50","0","        14","0","        0","","         0","0","         1"," ","     0"," ,0,1231,+","     0","T,0,1205,+","  63.8"," ,0,0801, ","    919.3"," ,0","        0","T,0"
"USC00411203","1951","36.18333","-100.83333","905.9","BULER 4 NNW, TX US","        46","0","        31","0","         4","0","        0","","         0","0","","","     0","T,0,0213,+","    15"," ,0,0102, ","  61.2"," ,0,0516, ","    450.3"," ,0","       15"," ,0"
"USC00411203","1952","36.18333","-100.83333","905.9","BULER 4 NNW, TX US","        39","0","        30","0","         1","0","","","         2","0","","","","","   127"," ,0,1224, ","  26.4"," ,0,0723, ","    261.3"," ,0","      178"," ,0"
"USC00411203","1953","36.18333","-100.83333","905.9","BULER 4 NNW, TX US","        36","0","        27","0","         3","0","        0","","         0","0","         1"," ","     0"," ,0,1231,+","     0","T,0,1221, ","  46.5"," ,0,0605, ","    391.6"," ,0","        0","T,0"
"USC00411203","1955","36.18333","-100.83333","905.9","BULER 4 NNW, TX US","        39","0","        30","0","         7","0","        0","","         0","0","","","     0"," ,0,1231,+","     0","T,0,1108, ","  35.1"," ,0,0519, ","    468.5"," ,0","        0","T,0"
"USC00411203","1956","36.18333","-100.83333","905.9","BULER 4 NNW, TX US","        36","0","        27","0","         2","0","","","         1","0","","","","","    25"," ,0,0316, ","  41.4"," ,0,0526, ","    324.1"," ,0","       25"," ,0"
"USC00411203","1957","36.18333","-100.83333","905.9","BULER 4 NNW, TX US","        70","0","        56","0","         4","0","","","         0","0","","","","","     0","T,0,0128,+","  39.4"," ,0,0623, ","    642.2"," ,0","        0","T,0"
"USC00411203","1958","36.18333","-100.83333","905.9","BULER 4 NNW, TX US","        58","0","        42","0","         4","0","","","         8","0","","","","","   102"," ,0,1230, ","  57.2"," ,0,0820, ","    526.7"," ,0","      457"," ,0"
"USC00411203","1959","36.18333","-100.83333","905.9","BULER 4 NNW, TX US","        45","0","        28","0","         6","0","","","         3","0","","","","","    51"," ,0,0131,+","  51.6"," ,0,1217, ","    452.9"," ,0","      127"," ,0"
"USC00411203","1960","36.18333","-100.83333","905.9","BULER 4 NNW, TX US","        56","0","        47","0","        11","0","","","","","","","","","","","  63.2"," ,0,0821, ","    846.8"," ,0","",""
"USC00411203","1961","36.18333","-100.83333","905.9","BULER 4 NNW, TX US","        51","0","        37","0","         5","0","        5","","         3","0","","","   127"," ,0,0319,+","   127"," ,0,0205, ","  66.5"," ,0,0819, ","    511.5"," ,0","      203"," ,0"
