"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00291345","1910","35.51667","-103.85","1369.5","CAMPANA, NM US","","","","","        37","6","        21","6","         3","6","","","","","","","","","","","","","","","","","  26.4"," ,6,0730, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    199.3"," ,6","","","","","","","",""
"USC00291345","1911","35.51667","-103.85","1369.5","CAMPANA, NM US","","","","","        58","6","        40","6","         1","6","","","","","","","","","","","","","","","","","  29.2"," ,6,0528, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    377.8"," ,6","","","","","","","",""
"USC00291345","1912","35.51667","-103.85","1369.5","CAMPANA, NM US","","","","","        44","6","        31","6","         2","6","","","","","","","","","","","","","","","","","  30.5"," ,6,0910, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    325.9"," ,6","","","","","","","",""
"USC00291345","1913","35.51667","-103.85","1369.5","CAMPANA, NM US","    789.1","","     789.1","6","        46","6","        36","6","         2","6","        11","6","         4","6","       118","6","         7","6","       190","6","        74","6","  -24.4","6,0108, ","   102"," ,6,1221,+","  29.7"," ,6,0420, ","   41.1","6,0714,+","0.0","6,1020","-2.2","6,1026","-5.6","6,1027","-6.7","6,1029","-13.3","6,1222","0.0","6,0425","-3.3","6,0424","-4.4","6,0404","-7.8","6,0327","-8.9","6,0326","    2518.6","6","    2518.6","6","    341.1"," ,6","      662"," ,6","     13.29","6","     20.91","6","      5.67","6"
"USC00291345","1914","35.51667","-103.85","1369.5","CAMPANA, NM US","    820.2","","     820.2","6","        36","6","        32","6","         4","6","         8","6","         0","6","       114","6","         6","6","       208","6","        70","6","  -15.6","6,0206, ","    76"," ,6,1225, "," 100.3"," ,6,0501, ","   38.9","6,0716, ","-2.2","6,1014","-2.2","6,1014","-4.4","6,1118","-7.8","6,1203","-11.1","6,1210","0.0","6,0419","-2.2","6,0412","-4.4","6,0408","-6.7","6,0322","-8.9","6,0225","    2324.2","2","    2324.2","6","    486.2"," ,6","      342"," ,6","     14.18","6","     21.78","6","      6.59","6"
"USC00291345","1915","35.51667","-103.85","1369.5","CAMPANA, NM US","    603.1","","     603.1","6","        44","6","        36","6","         5","6","         9","6","         0","6","       116","6","         6","6","       184","6","        54","6","  -14.4","6,1228, ","   152"," ,6,0303, ","  55.9"," ,6,0417, ","   40.0","6,0711,+","-1.1","6,1026","-4.4","6,1111","-4.4","6,1111","-7.8","6,1112","-9.4","6,1128","-1.1","6,0507","-2.2","6,0327","-5.6","6,0323","-6.7","6,0215","-8.9","6,0127","    2671.3","3","    2671.3","6","    475.5"," ,6","      520"," ,6","     12.92","6","     20.03","6","      5.81","6"
"USC00291345","1916","35.51667","-103.85","1369.5","CAMPANA, NM US","    840.7","","     840.7","6","        29","6","        19","6","         2","6","         4","6","         0","6","       114","6","        13","6","       202","6","        83","6","  -16.1","6,1221, ","    76"," ,6,0414, ","  59.7"," ,6,0811, ","   42.2","6,0630, ","-1.1","6,1019","-3.3","6,1020","-12.2","6,1113","-12.2","6,1113","-12.2","6,1113","0.0","6,0415","-3.3","6,0409","-5.6","6,0408","-8.9","6,0303","-8.9","6,0303","    2200.4","4","    2200.4","6","    299.3"," ,6","      242"," ,6","     14.18","6","     22.06","6","      6.29","6"
"USC00291345","1917","35.51667","-103.85","1369.5","CAMPANA, NM US","    796.8","","     796.8","6","        33","6","        24","6","         1","6","         9","6","         0","6","       126","6","        10","6","       191","6","        78","6","  -15.6","6,0117, ","   305"," ,6,0506, ","  27.9"," ,6,0810, ","   40.0","6,0725,+","-2.2","6,1018","-2.2","6,1018","-8.9","6,1029","-8.9","6,1029","-8.9","6,1029","-6.7","6,0507","-6.7","6,0507","-6.7","6,0507","-6.7","6,0507","-8.9","6,0318","    2651.2","2","    2651.2","6","    207.6"," ,6","      583"," ,6","     13.67","6","     21.66","6","      5.68","6"
"USC00291345","1918","35.51667","-103.85","1369.5","CAMPANA, NM US","    874.5","","     874.5","6","        44","6","        37","6","         3","6","        15","6","         9","6","       110","6","        27","6","       189","6","        75","6","  -23.9","6,1225, ","   178"," ,6,1217,+","  33.0"," ,6,1021, ","   41.7","6,0629, ","-1.1","6,1027","-3.3","6,1108","-4.4","6,1109","-10.6","6,1123","-10.6","6,1123","-1.7","6,0421","-2.8","6,0406","-6.1","6,0318","-8.9","6,0221","-8.9","6,0221","    2294.2","2","    2294.2","6","    384.4"," ,6","     1181"," ,6","     13.56","6","     21.01","6","      6.11","6"
"USC00291345","1919","35.51667","-103.85","1369.5","CAMPANA, NM US","    690.0","","     690.0","6","        50","6","        46","6","         6","6","         8","6","         5","6","       109","6","        10","6","       169","6","        53","6","  -28.3","6,0101, ","    76"," ,6,1127,+"," 114.3"," ,6,0917, ","   37.2","6,0818,+","-2.2","6,1028","-2.2","6,1028","-4.4","6,1112","-12.2","6,1127","-12.2","6,1127","-4.4","6,0410","-4.4","6,0410","-4.4","6,0410","-6.7","6,0305","-8.9","6,0117","    2835.9","9","    2835.9","6","    708.0"," ,6","      495"," ,6","     13.03","6","     19.63","6","      6.43","6"
