"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES"
"USC00141049","1950","37.9","-95.06667","328.9","BRONSON, KS US","","","         2"," "
"USC00141049","1951","37.9","-95.06667","328.9","BRONSON, KS US","         3"," ","         4"," "
