"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00413686","1991","30.7188","-97.3211","169.2","GRANGER DAM, TX US","   1427.0","","    1427.0","0","       111","0","        66","0","        16","0","        0","","         0","0","         0","0","        23","0","         0","0","       252","0","        94","0","","","","","   -7.8","0,0101, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 199.1"," ,0,1221, ","   37.2","0,0731, ","","","0.0","0,1102","-4.4","0,1104","-4.4","0,1104","","","","","-1.1","0,0203","-7.8","0,0101","-7.8","0,0101","-7.8","0,0101","","","    1061.8","8","    1061.8","0","","","","","   1314.4"," ,0","        0"," ,0","     19.22","0","     24.93","0","     13.52","0","     42264","0"
"USC00413686","1992","30.7188","-97.3211","169.2","GRANGER DAM, TX US","   1272.0","","    1272.0","0","        92","0","        57","0","        17","0","        0","","         0","0","         0","0","        11","0","         0","0","       254","0","        91","0","","","","","   -5.6","0,0116, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  52.6"," ,0,0204, ","   36.7","0,0828,+","","","-0.6","0,1105","-2.8","0,1127","","","","","","","0.0","0,0121","-5.0","0,0117","-5.0","0,0117","","","","","    1037.3","3","    1037.3","0","","","     24.45","0","   1054.1"," ,0","        0"," ,0","     19.14","0","     24.88","0","     13.39","0","     42129","0"
"USC00413686","1993","30.7188","-97.3211","169.2","GRANGER DAM, TX US","   1386.5","","    1386.5","0","        85","0","        53","0","         9","0","        0","","         0","0","         0","0","        24","0","         0","0","       232","0","       101","0","","","","","   -5.6","0,1127, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  64.3"," ,0,0523, ","   37.2","0,0801, ","","","-2.8","0,1031","-2.8","0,1031","-5.6","0,1127","","","","","-1.7","0,0314","-3.3","0,0127","","","","","","","    1128.6","6","    1128.6","0","","","     23.54","0","    911.7"," ,0","        0"," ,0","     18.83","0","     24.65","0","     13.00","0","     44083","0"
"USC00413686","1994","30.7188","-97.3211","169.2","GRANGER DAM, TX US","   1454.6","","    1454.6","0","        91","0","        49","0","         8","0","        0","","         0","0","         0","0","        18","0","         0","0","       258","0","       102","0","","","","","   -6.1","0,0119,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 153.7"," ,0,1008, ","   38.9","0,0725,+","","","0.0","0,1211","","","","","","","","","-1.1","0,0310","-2.2","0,0215","-5.0","0,0211","","","","","    1108.2","2","    1108.2","0","","","","","    868.0"," ,0","        0"," ,0","     19.54","0","     25.56","0","     13.52","0","     41544","0"
"USC00413686","1995","30.7188","-97.3211","169.2","GRANGER DAM, TX US","   1397.8","","    1397.8","0","        80","0","        45","0","         7","0","        0","","         0","0","         0","0","        23","0","         0","0","       267","0","        89","0","","","","","   -6.7","0,1210, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  61.7"," ,0,0313, ","   38.9","0,0729, ","","","-1.1","0,1129","-3.3","0,1209","-6.7","0,1210","-6.7","0,1210","","","-2.2","0,0309","-2.2","0,0309","","","","","","","     901.6","6","     901.6","0","","","","","    686.1"," ,0","        0"," ,0","     19.34","0","     25.35","0","     13.32","0","",""
"USC00413686","1996","30.7188","-97.3211","169.2","GRANGER DAM, TX US","   1569.5","","    1569.5","0","        75","0","        42","0","         4","0","        0","","         0","0","         0","0","        37","0","         3","0","       279","0","        97","0","","","","","  -12.2","0,0204, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  59.9"," ,0,0919, ","   38.3","0,0804,+","","","-0.6","0,1125","-2.8","0,1218","-7.2","0,1219","-7.2","0,1219","","","-0.6","0,0321","-2.2","0,0310","-7.2","0,0309","-7.2","0,0309","-9.4","0,0205","    1129.0","0","    1129.0","0","","","","","    625.9"," ,0","        0"," ,0","     19.59","0","     25.89","0","     13.30","0","     44368","0"
"USC00413686","1997","30.7188","-97.3211","169.2","GRANGER DAM, TX US","   1470.2","","    1470.2","0","        92","0","        59","0","        12","0","        0","","         0","0","         0","0","        23","0","         1","0","       246","0","       109","0","","","","","   -5.6","0,0129,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  75.4"," ,0,1221, ","   38.3","0,0913,+","","","-0.6","0,1116","-5.0","0,1213","-5.0","0,1213","","","","","-1.1","0,0131","-3.9","0,0130","-5.6","0,0129","","","","","     983.4","4","     983.4","0","","","","","   1029.3"," ,0","        0"," ,0","     19.23","0","     25.17","0","     13.28","0","",""
"USC00413686","1998","30.7188","-97.3211","169.2","GRANGER DAM, TX US","   1683.3","","    1683.3","0","        78","0","        51","0","        15","0","","","         0","0","         0","0","        14","0","         2","0","       260","0","       131","0","","","","","   -3.9","0,1228,+","","","     0"," ,0,1231,+"," 104.6"," ,0,0915, ","   40.6","0,0804,+","","","-3.9","0,1222","-3.9","0,1222","","","","","","","-3.3","0,0322","-3.3","0,0322","","","","","","","    1097.1","1","    1097.1","0","","","","","   1066.4"," ,0","        0"," ,0","     20.31","0","     26.41","0","     14.20","0","     40673","0"
"USC00413686","1999","30.7188","-97.3211","169.2","GRANGER DAM, TX US","   1598.3","","    1598.3","0","        58","0","        37","0","         5","0","        0","","         0","0","         0","0","        16","0","         0","0","       296","0","       126","0","","","","","   -4.4","0,0104, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  61.0"," ,0,0319, ","   40.0","0,0822,+","","","-3.9","0,1206","-3.9","0,1206","","","","","","","-1.1","0,0213","-2.8","0,0115","-4.4","0,0104","","","","","     713.7","7","     713.7","0","","","","","    569.1"," ,0","        0"," ,0","     20.66","0","     27.68","0","     13.63","0","     37298","0"
"USC00413686","2000","30.7188","-97.3211","169.2","GRANGER DAM, TX US","   1661.8","","    1661.8","0","        78","0","        51","0","        14","0","        0","","         0","0","         0","0","        17","0","         1","0","       267","0","       114","0","","","","","   -5.0","0,0130, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  89.9"," ,0,1022, ","   43.3","0,0906, ","    2157.1","0","0.0","0,1207","-4.4","0,1212","-4.4","0,1212","","","","","-5.0","0,0130","-5.0","0,0130","-5.0","0,0130","","","","","     707.6","6","     707.6","0","","","","","   1062.4"," ,0","        0"," ,0","     20.27","0","     26.43","0","     14.11","0","     39941","0"
"USC00413686","2001","30.7188","-97.3211","169.2","GRANGER DAM, TX US","   1447.2","","    1447.2","0","        99","0","        59","0","        14","0","        0","","         0","0","         0","0","        17","0","         1","0","       256","0","        90","0","","","","","   -2.8","0,0210, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  89.7"," ,0,0701, ","   39.4","0,0819, ","    1773.9","0","-1.1","0,1129","","","","","","","","","0.0","0,0218","-2.8","0,0210","","","","","","","    1222.7","7","    1222.7","0","","","","","   1288.9"," ,0","        0"," ,0","     19.48","0","     25.12","0","     13.83","0","",""
"USC00413686","2002","30.7188","-97.3211","169.2","GRANGER DAM, TX US","   1511.5","","    1511.5","0","        89","0","        54","0","        10","0","        0","","         0","0","         0","0","        21","0","         0","0","       253","0","       117","0","","","","","   -7.2","0,0227, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  50.0"," ,0,1019, ","   38.9","0,0827, ","","","0.0","0,1129","","","","","","","","","-1.7","0,0305","-6.1","0,0303","-6.1","0,0303","-7.2","0,0227","","","     950.8","8","     950.8","0","","","","","    812.4"," ,0","        0"," ,0","     19.44","0","     25.30","0","     13.59","0","",""
"USC00413686","2003","30.7188","-97.3211","169.2","GRANGER DAM, TX US","   1511.4","","    1511.4","0","        75","0","        40","0","         4","0","","","         0","0","         0","0","        20","0","         0","0","       255","0","        96","0","","","","","   -6.1","0,0226, ","","","     0"," ,0,1231,+","  52.6"," ,0,0724, ","   41.7","0,0809, ","","","-1.1","0,1124","-3.3","0,1206","","","","","","","-0.6","0,0227","-6.1","0,0226","-6.1","0,0226","","","","","    1049.0","0","    1049.0","0","","","","","    496.2"," ,0","        0"," ,0","     19.77","0","     25.77","0","     13.77","0","     25832","0"
"USC00413686","2006","30.7188","-97.3211","169.2","GRANGER DAM, TX US","","","","","        64","0","        32","0","        13","0","","","         0","0","","","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","  76.7"," ,0,0918, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    799.7"," ,0","        0"," ,0","","","","","","","",""
"USC00413686","2007","30.7188","-97.3211","169.2","GRANGER DAM, TX US","","","","","        92","0","        58","0","        15","0","","","         0","0","","","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","  81.3"," ,0,0526, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1231.7"," ,0","        0"," ,0","","","","","","","",""
"USC00413686","2008","30.7188","-97.3211","169.2","GRANGER DAM, TX US","","","","","        64","0","        34","0","         4","0","","","         0","0","","","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","  52.6"," ,0,0515, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    519.1"," ,0","        0"," ,0","","","","","","","",""
"USC00413686","2009","30.7188","-97.3211","169.2","GRANGER DAM, TX US","","","","","        85","0","        53","0","        10","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  82.6"," ,0,0517, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    933.2"," ,0","        0"," ,0","","","","","","","",""
"USC00413686","2010","30.7188","-97.3211","169.2","GRANGER DAM, TX US","","","","","        66","0","        46","0","         6","0","","","         0","0","","","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","  38.4"," ,0,0609, ","","","","","","","","","","","","","","","","","","","","","","","","","    1251.3","3","    1251.3","0","","","","","    575.2"," ,0","        0"," ,0","","","","","","","",""
"USC00413686","2011","30.7188","-97.3211","169.2","GRANGER DAM, TX US","","","","","        46","K","        28","K","         8","K","","","","","","","","","","","","","","","","","","","","","","","","","  49.8"," ,K,1205, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    470.7"," ,K","","","","","","","","","",""
"USC00413686","2012","30.7188","-97.3211","169.2","GRANGER DAM, TX US","   1652.2","","    1652.2","7","        56","7","        38","7","         8","7","","","","","         0","7","        24","7","         0","7","       287","7","       120","7","","","","","   -4.4","7,1211, ","","","","","  73.7"," ,7,0125, ","   41.7","7,0626,+","","","0.0","7,1113","-4.4","7,1211","-4.4","7,1211","","","","","-3.3","K,0214","-3.3","K,0214","","","","","","","","","","","","","","","    705.7"," ,7","","","     20.78","7","     27.64","7","     13.92","7","",""
"USC00413686","2013","30.7188","-97.3211","169.2","GRANGER DAM, TX US","   1409.0","","    1409.0","7","        84","7","        57","7","        11","7","","","","","         0","7","        34","7","         0","7","       267","7","       117","7","","","","","   -4.4","7,1210,+","","","","","  83.3"," ,7,1031, ","   40.6","7,0629, ","","","-1.1","7,1113","-4.4","7,1207","-4.4","7,1207","","","","","-1.1","7,0421","-3.3","7,0116","","","","","","","    1012.7","7","    1012.7","7","","","","","    897.6"," ,7","","","     19.09","7","     25.81","7","     12.37","7","",""
"USC00413686","2014","30.7188","-97.3211","169.2","GRANGER DAM, TX US","","","","","        79","7","        43","7","         7","7","","","","","         0","7","        35","7","","","","","","","","","","","   -7.8","7,0107,+","","","",""," 138.4"," ,7,0718, ","","","","","0.0","7,1113","-2.8","7,1114","","","","","","","-0.6","7,0305","-7.2","7,0304","-7.2","7,0304","-7.2","7,0304","","","    1378.6","6","    1378.6","7","","","","","    772.5"," ,7","","","","","","","     12.81","7","",""
"USC00413686","2015","30.7188","-97.3211","169.2","GRANGER DAM, TX US","","","","","        87","7","        71","7","        16","7","","","","","         0","7","        21","7","","","","","","","","","","","   -6.7","7,0108, ","","","","","  99.6"," ,7,0526, ","","","","","0.0","7,1122","","","","","","","","","-1.1","7,0307","-3.3","7,0306","-6.1","7,0109","-6.7","7,0108","","","","","","","","","","","   1242.0"," ,7","","","","","","","     14.08","7","",""
"USC00413686","2016","30.7188","-97.3211","169.2","GRANGER DAM, TX US","","","","","","","","","","","","","","","","","","","","","","","","","         9"," ","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1192.2"," ,7","","","","","","","","","",""
"USC00413686","2017","30.7188","-97.3211","169.2","GRANGER DAM, TX US","   1556.0","","    1556.0","7","","","","","","","        0","","         0","7","         0","7","         7","7","         1","7","       289","7","        97","7","        12"," ","","","   -8.3","7,0107, ","     0"," ,7,1231,+","     0"," ,7,1231,+","","","   40.0","7,0801, ","","","-2.2","7,1208","-2.2","7,1208","","","","","","","-2.2","7,0109","-2.2","7,0109","-6.7","7,0108","-6.7","7,0108","","","","","","","     15.75","7","     27.51","7","    932.7"," ,7","        0"," ,7","     20.80","7","     27.04","7","     14.55","7","     47949","7"
"USC00413686","2018","30.7188","-97.3211","169.2","GRANGER DAM, TX US","","","","","","","","","","","","","","","","","","","","","","","","","         9"," ","         3"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00413686","2019","30.7188","-97.3211","169.2","GRANGER DAM, TX US","","","","","","","","","","","","","","","","","","","","","","","","","         3"," ","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
