"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00003841","1959","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    872.6","","     872.6","0","       127","0","        88","0","        11","0","        1","","         2","0","         0","0","        74","0","         5","0","       197","0","        25","0","","","","","","","  -16.1","0,0105, ","    25"," ,0,0116, ","    30"," ,0,0116, ","  72.9"," ,0,0121, ","   35.0","0,0701, ","-2.2","0,1108","-2.2","0,1108","-4.4","0,1117","-7.2","0,1129","","","0.0","0,0415","-2.2","0,0323","-5.6","0,0319","-6.7","0,0308","-10.0","0,0221","    2206.0","0","    2206.0","0","   1284.7"," ,0","       69"," ,0","     14.84","0","     20.64","0","      9.04","0","","","",""
"USW00003841","1960","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    750.7","","     750.7","0","       119","0","        82","0","        12","0","       19","","         9","0","         0","0","        99","0","         7","0","       182","0","        28","0","","","","","","","  -14.4","0,1222, ","   229"," ,0,0310, ","   305"," ,0,0309, "," 189.2"," ,0,0810, ","   35.6","0,0807,+","-1.1","0,1104","-4.4","0,1108","-4.4","0,1108","-6.7","0,1202","-9.4","0,1213","-3.9","0,0411","-3.9","0,0411","-5.0","0,0325","-8.9","0,0314","-8.9","0,0314","    2365.2","2","    2365.2","0","   1380.3"," ,0","     1081"," ,0","     13.55","0","     19.21","0","      7.90","0","","","",""
"USW00003841","1961","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    622.3","","     622.3","0","       134","0","        95","0","        16","0","        3","","         4","0","         0","0","        72","0","         5","0","       184","0","         8","0","","","","","","","  -16.1","0,0122, ","    76"," ,0,1228, ","    86"," ,0,1227, ","  63.8"," ,0,0222, ","   32.8","0,0924,+","-3.3","0,1027","-3.3","0,1027","-5.6","0,1129","-6.7","0,1226","-12.2","0,1229","-1.1","0,0414","-2.8","0,0302","-5.6","0,0210","-7.8","0,0204","-10.0","0,0130","    2247.2","2","    2247.2","0","   1547.2"," ,0","      285"," ,0","     14.14","0","     19.98","0","      8.30","0","","","",""
"USW00003841","1962","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    782.9","","     782.9","0","       127","0","       100","0","        15","0","        9","","         5","0","         4","0","        89","0","        10","0","       184","0","        34","0","         5"," ","","","","","  -19.4","0,1213, ","   178"," ,0,0110, ","   175"," ,0,0109, ","  85.6"," ,0,0916, ","   35.0","0,0820,+","-1.1","0,1024","-3.9","0,1026","-4.4","0,1027","-6.7","0,1207","-13.9","0,1211","-0.6","0,0421","-2.8","0,0414","-5.0","0,0318","-12.2","0,0207","-12.2","0,0207","    2151.0","0","    2151.0","0","   1552.2"," ,0","      463"," ,0","     14.10","0","     20.10","0","      8.10","0","","","",""
"USW00003841","1963","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    650.3","","     650.3","0","       114","0","        74","0","         9","0","       15","","         6","0","         2","0","        97","0","        14","0","       202","0","        18","0","","","","","","","  -22.2","0,0124, ","   254"," ,0,1223, ","   201"," ,0,1223, ","  79.0"," ,0,0305, ","   34.4","0,0824,+","-1.1","0,1030","-3.9","0,1103","-4.4","0,1115","-8.3","0,1214","-11.1","0,1215","-0.6","0,0502","-3.9","0,0323","-6.7","0,0303","-6.7","0,0303","-13.9","0,0227","    2452.5","5","    2452.5","0","   1135.9"," ,0","      642"," ,0","     13.40","0","     19.81","0","      6.98","0","","","",""
"USW00003841","1964","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    680.2","","     680.2","0","       126","0","        87","0","        14","0","        6","","         1","0","         0","0","        81","0","         1","0","       193","0","        28","0","","","","","","","  -13.3","0,0115, ","   127"," ,0,0101, ","    64"," ,0,0228, ","  55.1"," ,0,0816, ","   36.1","0,0622, ","-3.9","0,1121","-3.9","0,1121","-6.7","0,1122","-6.7","0,1122","-9.4","0,1219","-2.2","0,0410","-2.2","0,0410","-4.4","0,0331","-6.7","0,0229","-10.6","0,0223","    2338.8","8","    2338.8","0","   1269.0"," ,0","       88"," ,0","     14.13","0","     20.32","0","      7.94","0","","","",""
"USW00003841","1965","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    684.1","","     684.1","0","       121","0","        80","0","        15","0","        8","","         3","0","         0","0","        77","0","         5","0","       191","0","         8","0","         2"," ","         2"," ","         1"," ","  -17.2","0,0203, ","   102"," ,0,0202, ","   114"," ,0,0201, ","  69.6"," ,0,0325, ","   35.0","0,0817,+","-2.8","0,1025","-2.8","0,1025","-4.4","0,1118","-6.7","0,1130","","","-5.6","0,0322","-5.6","0,0322","-5.6","0,0322","-8.9","0,0321","-8.9","0,0321","    2135.0","0","    2135.0","0","   1215.4"," ,0","      287"," ,0","     14.27","0","     20.34","0","      8.20","0","","","",""
"USW00003841","1966","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    658.1","","     658.1","0","       126","0","        86","0","        11","0","       14","","         4","0","         2","0","        80","0","         8","0","       182","0","        25","0","","","","","","","  -22.8","0,0130, ","   152"," ,0,0130, ","   173"," ,0,0129, ","  58.4"," ,0,0413, ","   37.8","0,0713, ","-0.6","0,1102","-3.3","0,1103","-6.1","0,1104","-10.6","0,1225","-10.6","0,1225","-2.2","0,0410","-2.2","0,0410","-6.1","0,0329","-6.7","0,0309","-9.4","0,0206","    2268.2","2","    2268.2","0","   1200.3"," ,0","      390"," ,0","     13.65","0","     19.41","0","      7.89","0","","","",""
"USW00003841","1967","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    490.7","","     490.7","0","       126","0","        91","0","        19","0","        5","","         4","0","         0","0","        79","0","         3","0","       192","0","         5","0","","","","","","","  -16.1","0,0225, ","   152"," ,0,0207, ","   107"," ,0,0119, "," 119.6"," ,0,0711, ","   32.8","0,0617,+","0.0","0,1026","-3.9","0,1105","-4.4","0,1106","-6.7","0,1129","","","0.0","0,0428","-5.6","0,0319","-5.6","0,0319","-6.7","0,0318","-13.3","0,0226","    2168.2","2","    2168.2","0","   1747.1"," ,0","      321"," ,0","     13.77","0","     19.79","0","      7.76","0","","","",""
"USW00003841","1968","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    717.6","","     717.6","0","       117","0","        82","0","         7","0","        6","","         2","0","         0","0","        91","0","         3","0","       196","0","        33","0","","","","","","","  -12.2","0,0222,+","    76"," ,0,0115, ","    84"," ,0,0113, ","  52.6"," ,0,0909, ","   37.2","0,0823,+","-0.6","0,1026","-3.3","0,1113","-6.1","0,1121","-6.7","0,1208","-8.9","0,1216","-1.7","0,0325","-3.3","0,0324","-5.6","0,0314","-7.2","0,0304","-8.9","0,0224","    2333.4","4","    2333.4","0","   1006.9"," ,0","      205"," ,0","     13.77","0","     19.71","0","      7.84","0","","","",""
"USW00003841","1969","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    736.7","","     736.7","0","       133","0","        87","0","        10","0","        8","","         7","0","         0","0","        92","0","         3","0","       184","0","        34","0","","","","","","","  -15.0","0,0105, ","   152"," ,0,0216, ","   198"," ,0,1225, "," 104.4"," ,0,1230, ","   35.0","0,0706,+","0.0","0,1018","-6.1","0,1114","-6.1","0,1114","-8.3","0,1115","","","-1.7","0,0401","-2.2","0,0331","-5.6","0,0314","-7.8","0,0312","-9.4","0,0110","    2380.7","7","    2380.7","0","   1259.4"," ,0","      559"," ,0","     13.64","0","     19.41","0","      7.87","0","","","",""
"USW00003841","1970","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    785.9","","     785.9","0","       130","0","        83","0","        14","0","       12","","         6","0","         2","0","        80","0","        11","0","       195","0","        32","0","","","","","","","  -17.8","0,0110,+","    76"," ,0,0203,+","   132"," ,0,1231, "," 124.0"," ,0,0809, ","   36.7","0,0703, ","-3.3","0,1116","-3.3","0,1116","-7.8","0,1123","-7.8","0,1123","-10.0","0,1124","0.0","0,0408","-2.2","0,0327","-7.8","0,0316","-7.8","0,0316","-9.4","0,0226","    2440.0","0","    2440.0","0","   1327.0"," ,0","      480"," ,0","     14.28","0","     20.21","0","      8.34","0","","","",""
"USW00003841","1971","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    704.3","","     704.3","0","       139","0","        91","0","        13","0","        5","","         2","0","         0","0","        68","0","         8","0","       201","0","        15","0","","","","","","","  -13.9","0,0201, ","    76"," ,0,0101, ","    28"," ,0,0213, ","  81.5"," ,0,0512, ","   34.4","0,0626, ","-0.6","0,1105","-4.4","0,1108","-4.4","0,1108","-7.2","0,1218","","","0.0","0,0408","-3.3","0,0327","-5.6","0,0309","-6.7","0,0305","-13.3","0,0214","    2206.8","8","    2206.8","0","   1355.0"," ,0","      189"," ,0","     14.51","0","     20.25","0","      8.78","0","","","",""
"USW00003841","1972","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    612.9","","     612.9","0","       154","0","       113","0","        19","0","        4","","         2","0","         1","0","        72","0","         6","0","       186","0","        13","0","","","","","","","  -18.9","0,0116, ","    51"," ,0,0326,+","   107"," ,0,0206, ","  72.1"," ,0,0628, ","   33.9","0,0819,+","0.0","0,1020","-5.0","0,1124","-5.0","0,1124","-7.8","0,1216","-11.1","0,1217","-2.8","0,0409","-2.8","0,0409","-6.1","0,0326","-6.7","0,0209","-8.9","0,0208","    2022.8","8","    2022.8","0","   1648.8"," ,0","      249"," ,0","     14.03","0","     19.63","0","      8.43","0","","","",""
"USW00003841","1973","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    722.4","","     722.4","0","       124","0","        91","0","        22","0","        8","","         2","0","         0","0","        80","0","        12","0","       199","0","        14","0","","","","","","","  -12.2","0,0113, ","   152"," ,0,0108, ","   145"," ,0,0107, "," 126.5"," ,0,1127, ","   33.9","0,0901, ","-1.1","0,1106","-3.3","0,1110","-10.0","0,1211","-10.0","0,1211","-10.0","0,1211","-1.7","0,0414","-2.2","0,0322","-6.7","0,0219","-6.7","0,0219","-10.6","0,0218","    2109.2","2","    2109.2","0","   1939.6"," ,0","      244"," ,0","     14.58","0","     20.13","0","      9.02","0","","","",""
"USW00003841","1974","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    509.3","","     509.3","0","       144","0","       101","0","        14","0","        0","","         0","0","         0","0","        73","0","         1","0","       187","0","         7","0","","","","","","","  -10.6","0,0226, ","     0","T,0,1217,+","    23"," ,0,1201, ","  54.9"," ,0,0321, ","   33.9","0,0715, ","-1.7","0,1003","-2.2","0,1021","-7.2","0,1115","-7.2","0,1115","-8.9","0,1210","-1.1","0,0410","-2.8","0,0322","-6.7","0,0227","-6.7","0,0227","-10.6","0,0226","    1821.3","3","    1821.3","0","   1463.0"," ,0","       66"," ,0","     14.08","0","     20.12","0","      8.04","0","","","",""
"USW00003841","1975","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    621.5","","     621.5","0","       135","0","        98","0","        17","0","        1","","         1","0","         0","0","        92","0","         2","0","       186","0","        16","0","","","","","","","  -14.4","0,1219, ","    25"," ,0,0310, ","    76"," ,0,0310, ","  69.6"," ,0,0329, ","   35.6","0,0903, ","-1.1","0,1031","-3.3","0,1114","-5.0","0,1115","-11.7","0,1218","-11.7","0,1218","0.0","0,0421","-2.8","0,0413","-6.7","0,0309","-6.7","0,0309","-10.6","0,0304","    2286.4","4","    2286.4","0","   1541.7"," ,0","      110"," ,0","     14.01","0","     20.20","0","      7.82","0","","","",""
"USW00003841","1976","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    414.1","","     414.1","0","       120","0","        91","0","        18","0","        2","","         3","0","         0","0","       123","0","         8","0","       179","0","        10","0","","","","","","","  -17.2","0,0109, ","    76"," ,0,0203, ","    97"," ,0,0202, ","  69.9"," ,0,0827, ","   33.9","0,0724, ","-0.6","0,1018","-2.8","0,1028","-4.4","0,1029","-8.3","0,1123","-8.9","0,1129","-1.1","0,0504","-2.2","0,0413","-5.0","0,0318","-7.2","0,0209","-10.0","0,0202","    2250.6","6","    2250.6","0","   1355.7"," ,0","      190"," ,0","     12.46","0","     19.19","0","      5.73","0","","","",""
"USW00003841","1977","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    677.6","","     677.6","0","       134","0","        93","0","        18","0","        6","","         4","0","         1","0","        99","0","        18","0","       196","0","        28","0","","","","","","","  -22.2","0,0117, ","    51"," ,0,0126,+","    89"," ,0,0124, "," 137.9"," ,0,0404, ","   35.0","0,0716,+","-0.6","0,1014","-5.0","0,1112","-5.0","0,1112","-10.0","0,1206","-10.0","0,1206","-0.6","0,0409","-5.6","0,0323","-5.6","0,0323","-6.7","0,0302","-12.2","0,0217","    2719.3","3","    2719.3","0","   1594.8"," ,0","      246"," ,0","     13.34","0","     19.73","0","      6.95","0","","","",""
"USW00003841","1978","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    672.2","","     672.2","0","       124","0","        91","0","        13","0","       19","","         9","0","         0","0","        96","0","        16","0","       204","0","        34","0","","","","","","","  -16.1","0,0111, ","   102"," ,0,0122,+","    76"," ,0,0120,+","  72.1"," ,0,0608, ","   36.7","0,0628, ","-1.7","0,1015","-2.2","0,1125","-5.6","0,1209","-8.9","0,1210","-8.9","0,1210","-0.6","0,0322","-5.6","0,0318","-5.6","0,0318","-11.1","0,0305","-11.1","0,0305","    2660.0","0","    2660.0","0","   1229.9"," ,0","      460"," ,0","     13.20","0","     19.78","0","      6.62","0","","","",""
"USW00003841","1979","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    561.9","","     561.9","0","       143","0","       105","0","        22","0","       11","","         7","0","         0","0","       102","0","         6","0","       193","0","        16","0","","","","","","","  -15.6","0,0210, ","   127"," ,0,0219, ","   137"," ,0,0218, ","  73.4"," ,0,0721, ","   33.9","0,0809,+","-1.7","0,1014","-2.2","0,1104","-7.8","0,1130","-7.8","0,1130","","","-1.1","0,0407","-2.8","0,0317","-10.0","0,0220","-10.0","0,0220","-10.0","0,0220","    2311.0","0","    2311.0","0","   1710.1"," ,0","      556"," ,0","     13.31","0","     19.45","0","      7.16","0","","","",""
"USW00003841","1980","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    854.3","","     854.3","0","       109","0","        73","0","         9","0","       12","","         4","0","         0","0","       100","0","         9","0","       189","0","        69","0","","","","","","","  -17.2","0,0303, ","   127"," ,0,0210, ","    86"," ,0,0209, ","  77.7"," ,0,0320, ","   39.4","0,0717,+","0.0","0,1013","-2.2","0,1106","-5.0","0,1120","-7.8","0,1220","-9.4","0,1222","-1.1","0,0418","-2.2","0,0322","-5.6","0,0304","-17.2","0,0303","-17.2","0,0303","    2386.0","0","    2386.0","0","   1019.2"," ,0","      306"," ,0","     13.92","0","     20.59","0","      7.25","0","","","",""
"USW00003841","1981","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    660.8","","     660.8","0","       122","0","        85","0","         9","0","        1","","         2","0","         0","0","       106","0","        10","0","       187","0","        29","0","","","","","","","  -16.7","0,1220, ","    25"," ,0,0130, ","    91"," ,0,0130, ","  54.9"," ,0,0915, ","   35.6","0,0711, ","-0.6","0,1019","-2.2","0,1020","-4.4","0,1121","-7.8","0,1122","-9.4","0,1211","-0.6","0,0407","-2.8","0,0325","-5.0","0,0321","-6.7","0,0317","-11.1","0,0213","    2419.9","9","    2419.9","0","   1082.2"," ,0","      165"," ,0","     13.19","0","     19.82","0","      6.57","0","","","",""
"USW00003841","1982","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    663.6","","     663.6","0","       140","0","        94","0","        15","0","        9","","         4","0","         3","0","        92","0","        10","0","       195","0","        24","0","","","","","","","  -23.3","0,0117, ","    76"," ,0,0113, ","    51"," ,0,1211, ","  83.1"," ,0,0901, ","   33.9","0,0727,+","0.0","0,1023","-2.8","0,1026","-5.6","0,1105","-6.7","0,1106","-10.0","0,1212","-1.1","0,0424","-2.2","0,0423","-4.4","0,0328","-7.2","0,0214","-12.8","0,0207","    2483.2","2","    2483.2","0","   1525.9"," ,0","      242"," ,0","     13.84","0","     20.09","0","      7.59","0","","","",""
"USW00003841","1983","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    719.3","","     719.3","0","       126","0","        89","0","        11","0","        1","","         2","0","         2","0","       108","0","         8","0","       183","0","        48","0","","","","","","","  -21.7","0,1225, ","    76"," ,0,0206, ","    84"," ,0,0206, ","  84.6"," ,0,0405, ","   39.4","0,0822, ","0.0","0,1027","-2.2","0,1106","-4.4","0,1129","-6.7","0,1130","-18.9","0,1224","-0.6","0,0425","-4.4","0,0421","-4.4","0,0421","-6.7","0,0226","-10.0","0,0208","    2365.0","0","    2365.0","0","   1211.3"," ,0","      172"," ,0","     13.41","0","     19.84","0","      6.99","0","","","",""
"USW00003841","1984","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    592.4","","     592.4","0","       125","0","        93","0","        20","0","        6","","         5","0","         0","0","       101","0","         6","0","       184","0","        20","0","","","","","","","  -16.1","0,0121, ","    76"," ,0,0206, ","    64"," ,0,0205, ","  66.0"," ,0,0507, ","   33.3","0,0711,+","-0.6","0,1106","-2.2","0,1107","-6.7","0,1113","-6.7","0,1113","-11.1","0,1206","-2.2","0,0402","-2.2","0,0402","-5.0","0,0312","-6.7","0,0309","-10.0","0,0301","    2537.7","7","    2537.7","0","   1436.2"," ,0","      255"," ,0","     13.62","0","     20.10","0","      7.13","0","","","",""
"USW00003841","1985","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    546.2","","     546.2","0","       125","0","        84","0","        13","0","        9","","         5","0","         2","0","       102","0","        17","0","       193","0","        19","0","","","","","","","  -27.2","0,0121, ","    76"," ,0,0212,+","    76"," ,0,0120, ","  69.3"," ,0,0502, ","   33.9","0,0721, ","-1.1","0,1107","-3.3","0,1108","-7.8","0,1202","-7.8","0,1202","-11.1","0,1214","-6.1","0,0410","-6.1","0,0410","-6.1","0,0410","-7.2","0,0319","-13.9","0,0216","    2349.7","7","    2349.7","0","   1182.0"," ,0","      332"," ,0","     13.03","0","     19.25","0","      6.81","0","","","",""
