"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00202016","2005","42.3469","-83.1736","184.4","DEARBORN NUMBER 2, MI US","","","","","","","","","","","","","","","","","","","","","","","","","         4"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00202016","2006","42.3469","-83.1736","184.4","DEARBORN NUMBER 2, MI US","","","","","       139","0","        87","0","         6","0","       12","","         4","0","","","","","","","","","","","","","","","   127"," ,0,0212, ","    51"," ,0,0211, ","  51.1"," ,0,0727, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1030.7"," ,0","      215"," ,0","","","","","",""
"USC00202016","2007","42.3469","-83.1736","184.4","DEARBORN NUMBER 2, MI US","    496.6","","     496.6","0","       129","0","        66","0","         6","0","       52","","         7","0","         3","0","       133","0","        47","0","       160","0","        24","0","","","  -19.4","0,0205, ","   178"," ,0,0219,+","   137"," ,0,0214, ","  82.0"," ,0,0821, ","   36.1","0,0802, ","0.0","0,1028","-3.3","0,1119","-6.1","0,1123","-7.2","0,1124","-9.4","0,1201","0.0","0,0416","-2.2","0,0414","-6.1","0,0408","-11.1","0,0309","-11.1","0,0309","","","","","    917.3"," ,0","      705"," ,0","     10.35","0","     15.94","0","      4.77","0"
"USC00202016","2008","42.3469","-83.1736","184.4","DEARBORN NUMBER 2, MI US","    405.2","","     405.2","0","       159","0","        89","0","         6","0","       65","","        17","0","         0","0","       137","0","        41","0","       148","0","        14","0","","","  -16.1","0,0212,+","   229"," ,0,1223,+","   188"," ,0,1220, ","  60.7"," ,0,0628, ","   35.0","0,0824, ","-1.1","0,1022","-3.3","0,1030","-5.0","0,1118","-6.7","0,1121","-8.9","0,1206","-1.1","0,0501","-3.3","0,0404","-5.0","0,0330","-6.7","0,0312","-10.0","0,0310","    3379.1","1","    3379.1","0","   1039.8"," ,0","     1478"," ,0","      9.65","0","     15.23","0","      4.07","0"
"USC00202016","2009","42.3469","-83.1736","184.4","DEARBORN NUMBER 2, MI US","    295.2","","     295.2","0","       144","0","        76","0","         6","0","       52","","         9","0","         3","0","       126","0","        46","0","       135","0","         7","0","","","  -23.3","0,0117, ","   254"," ,0,0123,+","   122"," ,0,0118, ","  94.0"," ,0,0612, ","   35.0","0,0626, ","0.0","0,1011","-2.2","0,1018","-7.8","0,1205","-7.8","0,1205","-8.9","0,1211","-0.6","0,0424","-2.8","0,0413","-4.4","0,0324","-7.2","0,0313","-10.0","0,0305","    3525.3","3","    3525.3","0","    890.2"," ,0","      729"," ,0","      9.52","0","     15.09","0","      3.96","0"
"USC00202016","2010","42.3469","-83.1736","184.4","DEARBORN NUMBER 2, MI US","","","","","       117","0","        67","0","         6","0","","","         9","0","","","","","","","","","","","","","","","","","   168"," ,0,0210, ","  84.1"," ,0,0606, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    825.1"," ,0","      715"," ,0","","","","","",""
"USC00202016","2011","42.3469","-83.1736","184.4","DEARBORN NUMBER 2, MI US","    569.4","","     569.4","7","","","","","","","","","","","         0","7","       117","7","        39","7","       140","7","        27","7","","","  -16.7","7,0211, ","","","","","","","   37.8","7,0722, ","-0.6","K,1029","-3.9","K,1118","-7.8","7,1210","-7.8","7,1210","","","-0.6","K,0419","-3.9","K,0401","-4.4","K,0331","-7.2","K,0329","-8.9","K,0327","    3506.7","7","    3506.7","7","","","","","     10.62","7","     15.73","7","      5.50","7"
"USC00202016","2012","42.3469","-83.1736","184.4","DEARBORN NUMBER 2, MI US","    592.0","","     592.0","7","       126","7","        65","7","         2","7","","","","","         0","7","       109","7","        15","7","       157","7","        29","7","","","  -15.0","7,0121,+","","","","","  37.8"," ,7,0810, ","   37.8","7,0708, ","0.0","7,1103","-2.2","7,1104","-4.4","7,1128","-8.3","7,1228","-8.9","7,1229","-1.7","7,0430","-2.2","7,0327","-5.0","7,0311","-7.8","7,0221","-10.6","7,0212","    2770.9","9","    2770.9","7","    645.1"," ,7","","","     11.93","7","     17.48","7","      6.37","7"
"USC00202016","2013","42.3469","-83.1736","184.4","DEARBORN NUMBER 2, MI US","    444.7","","     444.7","7","       133","7","        65","7","         9","7","","","","","         2","7","       143","7","        49","7","       148","7","         8","7","","","  -17.8","7,0124,+","","","","","  47.2"," ,7,0716, ","   35.6","7,0911, ","-0.6","7,1025","-3.9","7,1112","-5.0","7,1113","-9.4","7,1124","-9.4","7,1124","-1.1","7,0514","-2.8","7,0422","-4.4","7,0404","-8.3","7,0322","-8.9","7,0305","    3358.5","5","    3358.5","7","    882.4"," ,7","","","      9.88","7","     14.92","7","      4.84","7"
"USC00202016","2014","42.3469","-83.1736","184.4","DEARBORN NUMBER 2, MI US","    349.5","","     349.5","7","       125","7","        81","7","         6","7","","","","","        17","7","       131","7","        60","7","       134","7","         5","7","","","  -25.6","7,0107, ","","","",""," 160.3"," ,7,0812, ","   33.9","7,0906, ","-2.8","7,1102","-2.8","7,1102","-5.0","7,1114","-11.1","7,1118","-11.1","7,1118","0.0","7,0420","-5.0","7,0417","-5.0","7,0417","-10.6","7,0327","-10.6","7,0327","    3862.3","3","    3862.3","7","    935.6"," ,7","","","      8.55","7","     13.77","7","      3.33","7"
"USC00202016","2015","42.3469","-83.1736","184.4","DEARBORN NUMBER 2, MI US","    423.4","","     423.4","7","       127","7","        55","7","         5","7","","","","","        12","7","       118","7","        51","7","       147","7","        10","7","","","  -22.8","7,0216, ","","","","","  46.5"," ,7,0531, ","   33.9","7,0730, ","-0.6","7,1108","-3.9","7,1122","-5.6","7,1123","","","","","-2.2","7,0425","-2.2","7,0425","-5.0","7,0330","-7.8","7,0329","-8.9","7,0328","    3721.9","9","    3721.9","7","    736.8"," ,7","","","      9.99","7","     15.30","7","      4.69","7"
"USC00202016","2016","42.3469","-83.1736","184.4","DEARBORN NUMBER 2, MI US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2961.0","0","    2961.0","7","","","","","","","","","",""
"USC00202016","2017","42.3469","-83.1736","184.4","DEARBORN NUMBER 2, MI US","","","","","       114","7","        77","7","         8","7","       27","","         8","7","         1","7","       100","7","","","","","","","","","  -18.3","7,1229, ","   152"," ,7,1217,+","   102"," ,7,1225,+","  49.8"," ,7,0331, ","","","0.0","7,1105","-2.2","7,1109","-6.7","7,1110","-6.7","7,1110","-10.0","7,1213","0.0","7,0408","-3.3","7,0324","-5.6","7,0323","-9.4","7,0322","-9.4","7,0322","","","","","    929.5"," ,7","      708"," ,7","","","","","      6.22","7"
"USC00202016","2018","42.3469","-83.1736","184.4","DEARBORN NUMBER 2, MI US","    537.6","","     537.6","7","       128","7","        81","7","        10","7","       35","","        10","7","         2","7","       138","7","        26","7","       136","7","        17","7","","","  -19.4","7,0107, ","   254"," ,7,0212,+","   198"," ,7,0210, ","  62.0"," ,7,0926, ","   34.4","7,0619, ","-1.1","7,1018","-5.6","7,1110","-5.6","7,1110","-6.7","7,1114","","","-0.6","7,0429","-3.3","7,0418","-5.6","7,0408","-10.0","7,0213","-10.0","7,0213","","","","","   1074.6"," ,7","      680"," ,7","     10.18","7","     14.74","7","      5.63","7"
"USC00202016","2019","42.3469","-83.1736","184.4","DEARBORN NUMBER 2, MI US","","","","","       123","7","        73","7","         6","7","","","         7","7","","","","","","","","","","","","","","","","","   198"," ,7,1112, ","  62.7"," ,7,0501, ","","","","","","","","","","","","","","","","","","","","","","","    3377.4","4","    3377.4","7","    867.7"," ,7","      570"," ,7","","","","","",""
"USC00202016","2022","42.3469","-83.1736","184.4","DEARBORN NUMBER 2, MI US","    614.8","","     614.8","7","       120","7","        65","7","         1","7","       48","","        11","7","         2","7","       110","7","        41","7","       149","7","        18","7","","","  -18.3","7,0129, ","   203"," ,7,0204, ","   157"," ,7,0203, ","  32.3"," ,7,0607, ","   35.6","7,0622, ","0.0","7,1113","-6.1","7,1119","-6.1","7,1119","-8.3","7,1120","-12.2","7,1223","-1.7","7,0428","-7.2","7,0329","-7.2","7,0329","-7.2","7,0329","-9.4","7,0313","    3030.7","7","    3030.7","7","    623.7"," ,7","      854"," ,7","     10.91","7","     15.79","7","      6.03","7"
"USC00202016","2023","42.3469","-83.1736","184.4","DEARBORN NUMBER 2, MI US","    432.4","","     432.4","7","       130","7","        69","7","         6","7","       27","","         7","7","         0","7","        85","7","         7","7","       146","7","         5","7","","","  -14.4","7,0204, ","   127"," ,7,0128,+","   112"," ,7,0126, ","  62.7"," ,7,0824, ","   32.8","7,0804,+","-2.8","7,1031","-2.8","7,1031","-5.6","7,1125","-8.3","7,1128","","","-0.6","7,0426","-5.6","7,0330","-5.6","7,0330","-6.7","7,0319","-8.9","7,0205","    2737.0","0","    2737.0","7","    807.6"," ,7","      572"," ,7","     11.71","7","     16.37","7","      7.04","7"
