"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00206003","1895","45.13333","-85.61667",,"NORTHPORT, MI US","    161.8","","     161.8","6","        94","6","        85","6","         4","6","        11","6","       153","6","        71","6","       105","6","         1","6","","","  -28.3","6,0205, ","  30.5"," ,6,0823, ","   32.8","6,0910, ","0.0","6,1015","-2.8","6,1019","-7.2","6,1020","-7.2","6,1020","-9.4","6,1120","0.0","6,0519","-2.2","6,0415","-4.4","6,0410","-6.7","6,0326","-12.2","6,0320","    677.7"," ,6","      6.63","6","     11.49","6","      1.77","6"
"USC00206003","1897","45.13333","-85.61667",,"NORTHPORT, MI US","","","","","       102","6","        79","6","         7","6","         3","6","       145","6","        65","6","        91","6","         4","6","","","  -18.9","6,0315, ","  27.9"," ,6,0725, ","   35.6","6,0909,+","-0.6","6,1106","-2.2","6,1113","-5.0","6,1118","-6.7","6,1122","-8.9","6,1201","0.0","6,0503","-2.8","6,0426","-9.4","6,0419","-9.4","6,0419","-9.4","6,0419","    815.4"," ,6","      7.07","6","     11.56","6","      2.57","6"
"USC00206003","1900","45.13333","-85.61667",,"NORTHPORT, MI US","","","","","        94","6","        75","6","         6","6","","","","","","","","","","","         1"," ","",""," 116.8"," ,6,0902, ","","","","","","","","","","","","","","","","","","","","","","","    869.0"," ,6","","","","","",""
"USC00206003","1930","45.13333","-85.61667",,"NORTHPORT, MI US","","","","","        87","6","        71","6","         5","6","","","","","","","","","","","","","","","  43.7"," ,6,0926, ","","","","","","","","","","","","","","","","","","","","","","","    535.3"," ,6","","","","","",""
"USC00206003","1931","45.13333","-85.61667",,"NORTHPORT, MI US","","","","","        95","6","        69","6","         6","6","","","","","","","","","","","","","","","  65.0"," ,6,0916, ","","","","","","","","","","","","","","","","","","","","","","","    893.8"," ,6","","","","","",""
