"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES"
"USW00053997","2011","31.91667","-98.60028","423.1","COMANCHE CO CITY AIRPORT, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","        14"," ","         3"," ","        14"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00053997","2012","31.91667","-98.60028","423.1","COMANCHE CO CITY AIRPORT, TX US","       3.9","W","   1508.5","","    1508.5","W","        50","W","        30","W","         8","W","        0","","         0","W","         0","W","        25","W","         1","W","       274","W","       114","W","        41"," ","         5"," ","        48"," ","   -6.0","W,1226, ","     0"," ,W,1231,+","     0"," ,W,1231,+","  55.6"," ,W,0929, ","   41.1","W,0812,+","0.0","W,1112","-4.9","W,1211","-4.9","W,1211","","","","","0.0","W,0213","-3.8","W,0212","","","","","","","","","","","    589.8"," ,W","        0"," ,W","     19.81","W","     26.12","W","     13.50","W","       330","W","      17.0","W"
"USW00053997","2013","31.91667","-98.60028","423.1","COMANCHE CO CITY AIRPORT, TX US","       3.8","W","   1428.9","","    1428.9","W","        58","W","        35","W","         7","W","","","         0","W","         0","W","        51","W","         3","W","       244","W","       111","W","        45"," ","         5"," ","        37"," ","   -8.2","W,1210,+","","","     0"," ,W,1231,+","  66.3"," ,W,0520, ","   41.1","W,0628, ","0.0","W,1112","-3.2","W,1113","-5.5","W,1206","-8.2","W,1207","","","0.0","W,0326","-2.7","W,0116","","","","","","","    1188.4","4","    1188.4","W","    586.8"," ,W","        0"," ,W","     18.40","W","     24.89","W","     11.91","W","       360","W","      13.9","W"
"USW00053997","2014","31.91667","-98.60028","423.1","COMANCHE CO CITY AIRPORT, TX US","       4.1","W","   1462.7","","    1462.7","W","        59","W","        22","W","         6","W","        0","","         0","W","         0","W","        35","W","         4","W","       253","W","       105","W","        56"," ","        10"," ","        39"," ","  -11.0","W,0106, ","     0"," ,W,1231,+","     0"," ,W,1231,+","  41.9"," ,W,1104, ","   40.0","W,0807, ","-1.6","W,1112","-2.7","W,1113","-4.9","W,1117","","","","","-3.2","W,0304","-3.2","W,0304","-10.5","W,0303","-10.5","W,0303","-10.5","W,0303","    1371.9","9","    1371.9","W","    339.8"," ,W","        0"," ,W","     18.88","W","     25.45","W","     12.30","W","       200","W","      15.7","W"
"USW00053997","2015","31.91667","-98.60028","423.1","COMANCHE CO CITY AIRPORT, TX US","       3.5","W","   1430.1","","    1430.1","W","        72","W","        37","W","         1","W","        0","","         1","W","         0","W","        41","W","         4","W","       252","W","       111","W","        68"," ","        14"," ","        48"," ","   -8.2","W,0108, ","     0"," ,W,1231,+","    89"," ,W,1228, ","  80.3"," ,W,0708, ","   40.0","W,0809, ","-1.6","W,1122","","","","","","","","","0.0","W,0307","-3.8","W,0306","-4.9","W,0305","-8.2","W,0108","","","    1276.1","1","    1276.1","W","    391.2"," ,W","       89"," ,W","     19.14","W","     25.29","W","     12.99","W","       260","W","      13.0","W"
"USW00053997","2016","31.91667","-98.60028","423.1","COMANCHE CO CITY AIRPORT, TX US","       3.6","W","   1418.3","","    1418.3","W","        80","W","        41","W","         6","W","        0","","         0","W","         0","W","        23","W","         1","W","       264","W","       101","W","        63"," ","         5"," ","        49"," ","   -9.9","W,1218, ","     0"," ,W,1231,+","     0"," ,W,1231,+","  63.2"," ,W,0527, ","   40.6","W,0812, ","-2.7","W,1208","-2.7","W,1208","-7.1","W,1217","-7.1","W,1217","-9.9","W,1218","0.0","W,0207","-3.8","W,0204","","","","","","","     887.4","4","     887.4","W","    592.3"," ,W","        0"," ,W","     19.60","W","     25.71","W","     13.49","W","       180","W","      13.9","W"
"USW00053997","2017","31.91667","-98.60028","423.1","COMANCHE CO CITY AIRPORT, TX US","       3.6","W","   1398.2","","    1398.2","W","        64","W","        35","W","         6","W","        0","","         0","W","         0","W","        20","W","         1","W","       285","W","        97","W","        62"," ","        13"," ","        47"," ","  -10.5","W,0107, ","     0"," ,W,1231,+","     0"," ,W,1231,+","  40.4"," ,W,0624, ","   38.9","W,0806,+","-1.6","W,1207","-3.8","W,1208","","","","","","","0.0","W,0225","-6.6","W,0108","-6.6","W,0108","-10.5","W,0107","-10.5","W,0107","     853.5","5","     853.5","W","    510.6"," ,W","        0"," ,W","     19.76","W","     26.23","W","     13.28","W","        20","W","      17.9","W"
"USW00053997","2018","31.91667","-98.60028","423.1","COMANCHE CO CITY AIRPORT, TX US","","","   1628.2","","    1628.2","W","","","","","","","        0","","         0","W","         0","W","        35","W","         3","W","       243","W","       110","W","        59"," ","        12"," ","        48"," ","  -11.6","W,0117, ","     0"," ,W,1231,+","     0"," ,W,1231,+","","","   43.3","W,0723, ","-0.5","W,1112","-4.3","W,1114","","","","","","","-0.5","W,0407","-3.8","W,0212","-5.5","W,0205","-7.7","W,0118","-11.6","W,0117","    1148.1","1","    1148.1","W","","","        0"," ,W","     19.10","W","     25.59","W","     12.61","W","","","",""
"USW00053997","2019","31.91667","-98.60028","423.1","COMANCHE CO CITY AIRPORT, TX US","       3.7","W","   1462.1","","    1462.1","W","        61","W","        39","W","         8","W","        0","","","","         0","W","        36","W","         3","W","       247","W","       109","W","        64"," ","         9"," ","        53"," ","   -7.7","W,0305, ","     0"," ,W,1231,+","","","  49.8"," ,W,0423, ","   40.6","W,0817,+","0.0","W,1030","-3.8","W,1031","-6.6","W,1112","","","","","-3.8","W,0306","-3.8","W,0306","-7.7","W,0305","-7.7","W,0305","","","    1357.9","9","    1357.9","W","    643.8"," ,W","","","     18.70","W","     25.27","W","     12.12","W","       330","W","      14.8","W"
"USW00053997","2020","31.91667","-98.60028","423.1","COMANCHE CO CITY AIRPORT, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","        45"," ","        12"," ","        33"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
