"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00344205","2010","34.9897","-99.0528","477.9","HOBART 4 SE MESONET, OK US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00344205","2011","34.9897","-99.0528","477.9","HOBART 4 SE MESONET, OK US","   1673.4","","    1673.4","K","","","","","","","","","","","         1","K","        89","K","         9","K","       227","K","       125","K","  -18.9","K,0210, ","","","","","","","   43.9","K,0805, ","0.0","K,1103","-2.8","K,1104","-4.4","K,1117","-6.7","K,1206","","","0.0","K,0416","-2.2","K,0315","-6.7","K,0212","-6.7","K,0212","-10.6","K,0211","    1923.3","3","","","    1923.3","K","","","","","","","","","","","    469.6"," ,K","","","     17.43","K","     24.82","K","     10.03","K"
"USC00344205","2012","34.9897","-99.0528","477.9","HOBART 4 SE MESONET, OK US","   1382.9","","    1382.9","7","","","","","","","","","","","         0","7","        72","7","         4","7","       233","7","       113","7","  -12.8","7,1226, ","","","","","","","   43.9","7,0802,+","-0.6","7,1008","-3.9","7,1027","-5.0","7,1127","-8.3","7,1210","-9.4","7,1225","-3.9","K,0304","-3.9","K,0304","-6.1","K,0212","-7.2","K,0211","","","    1696.3","3","      32.2","7,3,2","    1696.3","7","      38.3","7,3,2","       1.7","7,3,2","       2.2","7,3,2","      16.5","7,3,2","      22.1","7,3,2","","","","","     17.65","7","     24.90","7","     10.40","7"
"USC00344205","2013","34.9897","-99.0528","477.9","HOBART 4 SE MESONET, OK US","   1243.1","","    1243.1","7","","","","","","","","","","","         0","7","       107","7","        11","7","       203","7","        96","7","  -16.1","7,1210, ","","","","","","","   41.7","7,0627, ","0.0","7,1107","-5.6","7,1112","-5.6","7,1112","-8.3","7,1113","-13.9","7,1206","-1.7","7,0503","-3.9","7,0424","-8.9","7,0326","-8.9","7,0326","-8.9","7,0326","    2049.8","8","","","    2049.8","7","","","","","","","","","","","","","","","     15.51","7","     22.51","7","      8.50","7"
"USC00344205","2014","34.9897","-99.0528","477.9","HOBART 4 SE MESONET, OK US","   1178.2","","    1178.2","7","","","","","","","","","","","         0","7","        99","7","        18","7","       213","7","        93","7","  -15.0","7,0303, ","","","","","","","   40.0","7,0824, ","-0.6","7,1101","-2.8","7,1111","-6.1","7,1112","-10.6","7,1116","-10.6","7,1116","-5.6","7,0415","-5.6","7,0415","-5.6","7,0415","-8.9","7,0304","-8.9","7,0304","    2329.2","2","","","    2329.2","7","","","","","","","","","","","","","","","     15.53","7","     22.53","7","      8.54","7"
"USC00344205","2015","34.9897","-99.0528","477.9","HOBART 4 SE MESONET, OK US","   1154.5","","    1154.5","7","","","","","","","","","","","         0","7","        78","7","         7","7","       212","7","        96","7","  -14.4","7,0305, ","","","","","","","   40.0","7,0807,+","0.0","7,1112","-3.3","7,1122","-6.1","7,1218","","","","","-0.6","7,0404","-2.2","7,0307","-4.4","7,0306","-14.4","7,0305","-14.4","7,0305","    1999.0","0","      30.0","7,3,2","    1999.0","7","      37.8","7,3,2","       0.6","7,3,2","       0.6","7,3,2","      15.3","7,3,2","      20.6","7,3,2","","","","","     16.30","7","     22.89","7","      9.70","7"
"USC00344205","2016","34.9897","-99.0528","477.9","HOBART 4 SE MESONET, OK US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1684.4","4","      30.6","7,3,2","    1684.4","7","      37.8","7,3,2","       0.6","7,3,2","       1.7","7,3,2","      15.6","7,3,2","      21.4","7,3,2","","","","","","","","","",""
"USC00344205","2017","34.9897","-99.0528","477.9","HOBART 4 SE MESONET, OK US","   1099.1","","    1099.1","7","","","","","","","","","","","         2","7","        72","7","         8","7","       236","7","        77","7","  -20.0","7,0107, ","","","","","","","   40.0","7,0722, ","-1.1","7,1027","-2.8","7,1028","-5.0","7,1206","-8.9","7,1207","-8.9","7,1207","-1.7","7,0315","-2.2","7,0314","-5.6","7,0225","-7.2","7,0203","-20.0","7,0107","","","      30.0","7,3,2","","","      36.7","7,3,2","       0.0","7,3,2","       1.1","7,3,2","      15.4","7,3,2","      21.3","7,3,2","    880.7"," ,7","","","     16.64","7","     23.47","7","      9.82","7"
"USC00344205","2018","34.9897","-99.0528","477.9","HOBART 4 SE MESONET, OK US","   1357.0","","    1357.0","7","","","","","","","","","","","         0","7","       105","7","         6","7","       205","7","       105","7","  -17.2","7,0117, ","","","","","","","   43.9","7,0720,+","-1.1","7,1109","-5.0","7,1110","-5.0","7,1110","-8.3","7,1113","","","-4.4","7,0415","-4.4","7,0415","-4.4","7,0415","-12.8","7,0212","-12.8","7,0212","    1936.0","0","","","    1936.0","7","","","","","","","","","","","","","","","     16.28","7","     23.32","7","      9.25","7"
"USC00344205","2019","34.9897","-99.0528","477.9","HOBART 4 SE MESONET, OK US","   1268.0","","    1268.0","7","","","","","","","","","","","         0","7","        89","7","         6","7","       202","7","        98","7","  -12.2","7,1112, ","","","","","","","   41.7","7,0826, ","-1.1","7,1012","-2.2","7,1029","-8.3","7,1031","-8.3","7,1031","-12.2","7,1112","0.0","7,0414","-3.3","7,0331","-7.2","7,0306","-7.2","7,0306","-10.6","7,0305","    2132.0","0","","","    2132.0","7","","","","","","","","","","","    845.0"," ,7","","","     15.96","7","     22.67","7","      9.26","7"
