"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00009034","1921","19.25","-99.1","2259.8","MOYOGUARDA, MX","     59.2","","      59.2","m","        46","m","        45","m","        18","m","         0","m","        27","m","         0","m","       279","m","         0","m","   -7.2","m,1102, ","  85.9"," ,m,0908, ","   31.7","m,0922, ","-6.1","m,1101","-6.1","m,1101","-6.1","m,1101","-7.2","m,1102","0.0","m,0214","","","","","","","","","","","   1294.7"," ,m","     14.97","m","     23.21","m","      6.73","m"
"MXN00009034","1922","19.25","-99.1","2259.8","MOYOGUARDA, MX","      2.9","","       2.9","m","        58","m","        55","m","        16","m","         0","m","        34","m","         0","m","       166","m","         0","m","   -3.3","m,1012,+","  92.5"," ,m,0608, ","   28.9","m,0418, ","0.0","m,1010","-3.3","m,1012","","","","","0.0","m,0217","-2.2","m,0211","","","","","    1537.2","2","    1537.2","m","   1272.6"," ,m","     13.62","m","     20.75","m","      6.48","m"
"MXN00009034","1923","19.25","-99.1","2259.8","MOYOGUARDA, MX","     17.6","","      17.6","m","        96","m","        59","m","         1","m","         0","m","        12","m","         0","m","       259","m","         0","m","   -2.2","m,0205, ","  26.4"," ,m,0728, ","   28.9","m,0515, ","0.0","m,1228","","","","","","","0.0","m,0215","-2.2","m,0205","","","","","    1704.1","1","    1704.1","m","    561.7"," ,m","     15.05","m","     22.76","m","      7.34","m"
"MXN00009034","1924","19.25","-99.1","2259.8","MOYOGUARDA, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     746.6","6","     746.6","m","","","","","","","",""
"MXN00009034","1925","19.25","-99.1","2259.8","MOYOGUARDA, MX","     33.8","","      33.8","m","       141","m","        87","m","         9","m","         0","m","        15","m","         0","m","       296","m","         0","m","   -2.2","m,1219,+","  43.9"," ,m,0704, ","   28.9","m,0605,+","0.0","m,1124","-2.2","m,1219","","","","","0.0","m,0217","-2.2","m,0213","","","","","","","","","   1018.3"," ,m","     15.84","m","     23.41","m","      8.28","m"
"MXN00009034","1926","19.25","-99.1","2259.8","MOYOGUARDA, MX","     86.7","","      86.7","m","       113","m","        81","m","         6","m","         0","m","         6","m","         0","m","       323","m","         0","m","   -1.1","m,0202,+","  45.5"," ,m,0516, ","   29.4","m,0617,+","0.0","m,1123","","","","","","","0.0","m,0203","","","","","","","     847.0","0","     847.0","m","    841.8"," ,m","     16.19","m","     23.76","m","      8.62","m"
"MXN00009034","1927","19.25","-99.1","2259.8","MOYOGUARDA, MX","    118.6","","     118.6","m","        99","m","        69","m","         1","m","         0","m","        25","m","         0","m","       303","m","         9","m","   -2.2","m,0111, ","  36.8"," ,m,0819, ","   33.3","m,0513,+","0.0","m,1030","","","","","","","0.0","m,0208","-2.2","m,0111","","","","","     933.4","4","     933.4","m","    618.9"," ,m","     15.81","m","     23.78","m","      7.84","m"
"MXN00009034","1929","19.25","-99.1","2259.8","MOYOGUARDA, MX","     24.9","","      24.9","m","        90","m","        49","m","         6","m","         0","m","        19","m","         0","m","       344","m","         0","m","   -5.0","m,1226,+","  39.9"," ,m,0809, ","   31.7","m,0502,+","0.0","m,1206","-5.0","m,1226","-5.0","m,1226","","","-3.3","m,0213","-3.3","m,0213","-5.0","m,0131","","","    1000.9","9","    1000.9","m","    635.2"," ,m","     15.43","m","     24.74","m","      6.12","m"
"MXN00009034","1954","19.25","-99.1","2259.8","MOYOGUARDA, MX","","","","","       107","m","        78","m","         5","m","","","","","         0","m","       248","m","         0","m","","","  39.9"," ,m,0815, ","   31.7","m,0603, ","","","","","","","","","","","","","","","","","","","","","    823.4"," ,m","","","     22.80","m","",""
"MXN00009034","1955","19.25","-99.1","2259.8","MOYOGUARDA, MX","","","","","       125","m","       109","m","         7","m","","","","","         0","m","       262","m","         0","m","","","  38.4"," ,m,0727, ","   31.1","m,0519, ","","","","","","","","","","","","","","","","","","","","","   1172.6"," ,m","","","     23.00","m","",""
