"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00141867","1965","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","","","","","        69","0","        53","0","        11","0","","","","","","","","","","","","","","","","","","","","","","","  71.1"," ,0,0714, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    942.0"," ,0","","","","","","","",""
"USC00141867","1966","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    687.1","","     687.1","0","        60","0","        35","0","         4","0","        9","","         5","0","         3","0","       124","0","        35","0","       182","0","        34","0","","","  -23.9","0,0129, ","   127"," ,0,1231,+","    76"," ,0,1228, ","  78.0"," ,0,0411, ","   40.0","0,0719, ","-5.0","0,1016","-5.0","0,1016","-5.0","0,1016","-10.6","0,1102","-10.6","0,1102","-5.6","0,0421","-5.6","0,0421","-5.6","0,0421","-7.8","0,0325","-11.1","0,0324","    2677.8","8","    2677.8","0","    468.2"," ,0","      207"," ,0","     11.84","0","     18.51","0","      5.17","0"
"USC00141867","1967","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    502.4","","     502.4","0","        79","0","        59","0","        10","0","       14","","         2","0","         1","0","       127","0","        28","0","       178","0","        22","0","","","  -21.1","0,0308, ","   127"," ,0,0101, ","    76"," ,0,1221, "," 109.7"," ,0,0401, ","   36.7","0,0725, ","-0.6","0,1019","-6.7","0,1104","-6.7","0,1104","-6.7","0,1104","-16.7","0,1222","-1.1","0,0502","-2.8","0,0427","-4.4","0,0424","-8.9","0,0316","-8.9","0,0316","    2919.9","9","    2919.9","0","   1007.6"," ,0","      174"," ,0","     11.46","0","     17.91","0","      5.02","0"
"USC00141867","1968","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    603.0","","     603.0","0","        71","0","        52","0","        11","0","       10","","         2","0","         3","0","       126","0","        32","0","       169","0","        31","0","","","  -22.8","0,1231,+","    25"," ,0,0224,+","    25"," ,0,0224,+","  68.1"," ,0,1017, ","   35.6","0,0809, ","-0.6","0,1004","-3.3","0,1108","-7.2","0,1112","-7.2","0,1112","-11.1","0,1208","0.0","0,0424","-5.6","0,0405","-5.6","0,0405","-12.2","0,0323","-12.2","0,0323","    3087.7","7","    3087.7","0","    815.8"," ,0","       71"," ,0","     11.38","0","     17.63","0","      5.14","0"
"USC00141867","1969","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    671.9","","     671.9","0","        89","0","        56","0","        12","0","       38","","         9","0","         3","0","       134","0","        34","0","       173","0","        39","0","","","  -23.9","0,0105,+","   152"," ,0,0216,+","   152"," ,0,0215, ","  94.7"," ,0,0627, ","   39.4","0,0814, ","-1.7","0,1014","-2.8","0,1017","-4.4","0,1028","-10.6","0,1128","-10.6","0,1128","0.0","0,0331","-2.8","0,0330","-7.2","0,0329","-7.2","0,0329","-12.8","0,0312","    3211.7","7","    3211.7","0","    929.5"," ,0","      624"," ,0","     11.31","0","     17.08","0","      5.54","0"
"USC00141867","1970","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    828.9","","     828.9","0","        81","0","        48","0","         8","0","       10","","         3","0","         6","0","       140","0","        26","0","       162","0","        58","0","","","  -20.6","0,0108, ","   152"," ,0,0122,+","   147"," ,0,0120, ","  51.6"," ,0,0917, ","   41.1","0,0807, ","0.0","0,1009","-2.2","0,1105","-8.9","0,1115","-8.9","0,1115","-8.9","0,1115","0.0","0,0421","-2.8","0,0405","-7.2","0,0402","-7.2","0,0402","-9.4","0,0315","    3172.6","6","    3172.6","0","    657.7"," ,0","      297"," ,0","     11.89","0","     18.27","0","      5.52","0"
"USC00141867","1971","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    645.5","","     645.5","0","        70","0","        53","0","        10","0","       23","","         6","0","         6","0","       130","0","        31","0","       179","0","        37","0","","","  -24.4","0,0208, ","   254"," ,0,0224,+","   254"," ,0,0222, "," 111.3"," ,0,0522, ","   37.8","0,0908, ","0.0","0,1010","-2.2","0,1031","-8.3","0,1107","-8.3","0,1107","-10.6","0,1213","0.0","0,0410","-2.8","0,0407","-4.4","0,0325","-8.3","0,0308","-10.6","0,0304","    3192.4","4","    3192.4","0","    870.4"," ,0","      586"," ,0","     11.70","0","     17.92","0","      5.49","0"
"USC00141867","1972","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    656.5","","     656.5","0","        82","0","        50","0","         8","0","       20","","         7","0","        11","0","       131","0","        36","0","       170","0","        40","0","","","  -22.2","0,0115, ","    76"," ,0,1215,+","    76"," ,0,1212,+","  51.3"," ,0,1230, ","   37.2","0,0821,+","-0.6","0,1007","-5.6","0,1019","-5.6","0,1019","-11.1","0,1204","-11.1","0,1204","-1.7","0,0409","-7.8","0,0404","-7.8","0,0404","-7.8","0,0404","-8.9","0,0304","    2881.3","3","    2881.3","0","    776.2"," ,0","      408"," ,0","     11.34","0","     17.44","0","      5.24","0"
"USC00141867","1973","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    670.2","","     670.2","0","        99","0","        68","0","        15","0","       25","","         7","0","         6","0","       102","0","        25","0","       163","0","        40","0","","","  -23.3","0,0110,+","   178"," ,0,1231,+","   175"," ,0,0122, "," 106.7"," ,0,1011, ","   40.0","0,0625, ","-2.2","0,1029","-2.2","0,1029","-7.8","0,1206","-7.8","0,1206","-8.9","0,1207","-3.3","0,0411","-3.3","0,0411","-5.6","0,0222","-7.2","0,0218","-13.9","0,0217","    3206.5","5","    3206.5","0","   1276.5"," ,0","      630"," ,0","     12.08","0","     17.87","0","      6.29","0"
"USC00141867","1974","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    616.5","","     616.5","0","        82","0","        49","0","        12","0","       26","","         5","0","        10","0","       119","0","        25","0","       164","0","        39","0","","","  -26.7","0,0113,+","   203"," ,0,0113,+","    76"," ,0,0323, ","  60.5"," ,0,0514, ","   42.2","0,0722, ","-4.4","0,1106","-4.4","0,1106","-4.4","0,1106","-6.7","0,1125","-8.9","0,1202","0.0","0,0416","-3.3","0,0405","-4.4","0,0326","-11.1","0,0325","-11.1","0,0325","    2834.7","7","    2834.7","0","    823.0"," ,0","      241"," ,0","     11.87","0","     18.21","0","      5.54","0"
