"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00015652","1991","-24.2914","131.5488","614.0","WATARRKA, AS","","","","","        28","a","        12","a","         0","a","         0","a","         3","a","         0","a","       342","a","       191","a","   -4.4","a,0709, ","  25.0"," ,a,0122, ","   44.1","a,0101, ","-3.5","a,0708","-3.5","a,0708","-4.4","a,0709","","","","","     331.2","2","     331.2","a","    141.3"," ,a","     23.71","a","     31.86","a","     15.56","a"
"ASN00015652","1992","-24.2914","131.5488","614.0","WATARRKA, AS","   2363.1","","    2363.1","a","        48","a","        15","a","         0","a","         0","a","         3","a","         0","a","       327","a","       163","a","   -1.6","a,0819, ","   6.8"," ,a,0515, ","   45.2","a,0217, ","-0.4","a,0718","","","","","-0.6","a,0903","","","     412.2","2","     412.2","a","    100.4"," ,a","     23.19","a","     30.74","a","     15.65","a"
"ASN00015652","1993","-24.2914","131.5488","614.0","WATARRKA, AS","   2136.6","","    2136.6","a","        59","a","        31","a","         2","a","         0","a","         3","a","         0","a","       306","a","       166","a","   -1.1","a,0805, ","  36.8"," ,a,1002, ","   44.0","a,0102, ","-0.2","a,0709","","","","","-1.1","a,0805","","","     469.7","7","     469.7","a","    369.4"," ,a","     23.10","a","     30.03","a","     16.16","a"
"ASN00015652","1994","-24.2914","131.5488","614.0","WATARRKA, AS","   2008.2","","    2008.2","a","        34","a","        15","a","         0","a","         0","a","         7","a","         0","a","       326","a","       164","a","   -1.8","a,0625, ","  20.0"," ,a,1114, ","   44.7","a,0208,+","-1.7","a,0623","","","","","-1.2","a,0803","","","     446.6","6","     446.6","a","    151.1"," ,a","     22.98","a","     30.89","a","     15.07","a"
"ASN00015652","1995","-24.2914","131.5488","614.0","WATARRKA, AS","   2049.7","","    2049.7","a","        55","a","        24","a","         4","a","         0","a","         4","a","         0","a","       310","a","       160","a","   -2.8","a,0812, ","  88.8"," ,a,0117, ","   43.2","a,1217, ","-0.1","a,0525","","","","","-2.8","a,0812","-2.8","a,0812","     467.6","6","     467.6","a","    367.0"," ,a","     22.87","a","     30.16","a","     15.59","a"
"ASN00015652","1996","-24.2914","131.5488","614.0","WATARRKA, AS","   2324.6","","    2324.6","a","        32","a","        11","a","         0","a","         0","a","         1","a","         0","a","       331","a","       180","a","   -1.1","a,0623, ","   9.8"," ,a,1211, ","   44.5","a,1225, ","-1.1","a,0623","","","","","","","","","     295.6","6","     295.6","a","     78.2"," ,a","     23.97","a","     31.58","a","     16.35","a"
"ASN00015652","1997","-24.2914","131.5488","614.0","WATARRKA, AS","   2239.8","","    2239.8","a","        48","a","        21","a","         1","a","         0","a","         2","a","         0","a","       308","a","       169","a","   -0.5","a,0701, ","  45.0"," ,a,0127, ","   42.8","a,0114, ","-0.5","a,0701","","","","","","","","","     462.0","0","     462.0","a","    270.6"," ,a","     23.19","a","     30.12","a","     16.26","a"
"ASN00015652","1998","-24.2914","131.5488","614.0","WATARRKA, AS","   2448.4","","    2448.4","a","        60","a","        31","a","         4","a","         0","a","         0","a","         0","a","       317","a","       168","a","    0.4","a,0728, ","  39.2"," ,a,0421, ","   44.8","a,0117,+","","","","","","","","","","","     379.3","3","     379.3","a","    388.1"," ,a","     23.92","a","     30.67","a","     17.16","a"
"ASN00015652","1999","-24.2914","131.5488","614.0","WATARRKA, AS","","","","","        46","a","        25","a","         1","a","","","","","","","","","","","","","  38.2"," ,a,1217, ","","","","","","","","","","","","","","","","","    266.0"," ,a","","","","","",""
"ASN00015652","2000","-24.2914","131.5488","614.0","WATARRKA, AS","","","","","        63","a","        41","a","         7","a","","","","","         0","a","       292","a","       139","a","",""," 100.6"," ,a,0212, ","   43.7","a,0118, ","","","","","","","","","","","","","","","    824.4"," ,a","","","     28.93","a","",""
"ASN00015652","2001","-24.2914","131.5488","614.0","WATARRKA, AS","   1771.0","","    1771.0","a","        75","a","        48","a","         9","a","         0","a","         5","a","         0","a","       306","a","       121","a","   -2.8","a,0901, ","  53.2"," ,a,0613, ","   44.4","a,0118, ","-0.5","a,0527","","","","","-2.8","a,0901","-2.8","a,0901","     561.8","8","     561.8","a","    762.7"," ,a","     21.39","a","     28.94","a","     13.84","a"
"ASN00015652","2002","-24.2914","131.5488","614.0","WATARRKA, AS","   1804.1","","    1804.1","a","        23","a","        16","a","         2","a","         0","a","        18","a","         0","a","       339","a","       195","a","   -5.1","a,0702, ","  45.5"," ,a,0226, ","   43.6","a,1217, ","-0.3","a,0528","-3.9","a,0625","-5.1","a,0702","-2.6","a,0815","-2.6","a,0815","","","","","    191.3"," ,a","     23.31","a","     31.83","a","     14.79","a"
"ASN00015652","2003","-24.2914","131.5488","614.0","WATARRKA, AS","","","","","        41","a","        20","a","         1","a","         0","a","         3","a","         0","a","       331","a","       167","a","   -1.9","a,0725, ","  37.0"," ,a,0220, ","   41.9","a,0112, ","-1.7","a,0606","","","","","","","","","","","","","    189.7"," ,a","     23.23","a","     30.49","a","     15.98","a"
"ASN00015652","2004","-24.2914","131.5488","614.0","WATARRKA, AS","","","","","        44","a","        25","a","         3","a","","","","","","","","","","","","","  46.5"," ,a,0518, ","","","","","","","","","","","","","","","","","    299.1"," ,a","","","","","",""
"ASN00015652","2005","-24.2914","131.5488","614.0","WATARRKA, AS","   2413.1","","    2413.1","a","        38","a","        19","a","         1","a","         0","a","         1","a","         0","a","       317","a","       199","a","   -1.5","a,0615, ","  30.4"," ,a,1015, ","   43.6","a,1223, ","-1.5","a,0615","","","","","","","","","     373.4","4","     373.4","a","    235.8"," ,a","     24.20","a","     31.56","a","     16.84","a"
"ASN00015652","2006","-24.2914","131.5488","614.0","WATARRKA, AS","   2254.1","","    2254.1","a","        29","a","        12","a","         0","a","         0","a","         4","a","         0","a","       309","a","       176","a","   -2.0","a,0610, ","  18.3"," ,a,0713, ","   44.0","a,0110, ","-0.5","a,0609","","","","","","","","","     450.2","2","     450.2","a","    105.9"," ,a","     23.84","a","     30.96","a","     16.72","a"
"ASN00015652","2007","-24.2914","131.5488","614.0","WATARRKA, AS","   2258.3","","    2258.3","a","        35","a","        20","a","         4","a","","","","","         0","a","       298","a","       153","a","","","  53.7"," ,a,1101, ","   44.0","a,0101, ","","","","","","","","","","","","","","","    350.6"," ,a","","","     30.41","a","",""
"ASN00015652","2008","-24.2914","131.5488","614.0","WATARRKA, AS","","","","","        36","a","        23","a","         3","a","","","","","         0","a","       305","a","       154","a","","","  72.2"," ,a,1116, ","   42.5","a,0221,+","","","","","","","","","","","","","","","    303.3"," ,a","","","     30.35","a","",""
"ASN00015652","2009","-24.2914","131.5488","614.0","WATARRKA, AS","","","","","        27","a","        11","a","         1","a","         0","a","         3","a","         0","a","       312","a","       172","a","   -1.0","a,0714, ","  27.0"," ,a,1022, ","   43.4","a,1117, ","0.0","a,0623","","","","","","","","","","","","","    116.7"," ,a","     23.44","a","     30.88","a","     16.00","a"
"ASN00015652","2010","-24.2914","131.5488","614.0","WATARRKA, AS","","","","","        80","a","        52","a","        12","a","","","","","","","","","","","","","  59.4"," ,a,0313, ","","","","","","","","","","","","","","","","","    819.9"," ,a","","","","","",""
"ASN00015652","2016","-24.2914","131.5488","614.0","WATARRKA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    397.0"," ,a","","","","","",""
"ASN00015652","2017","-24.2914","131.5488","614.0","WATARRKA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    348.4"," ,a","","","","","",""
"ASN00015652","2018","-24.2914","131.5488","614.0","WATARRKA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    235.4"," ,a","","","","","",""
"ASN00015652","2021","-24.2914","131.5488","614.0","WATARRKA, AS","","","","","        36","a","        21","a","         4","a","","","","","","","","","","","","","  50.5"," ,a,1110, ","","","","","","","","","","","","","","","","","    441.6"," ,a","","","","","",""
"ASN00015652","2022","-24.2914","131.5488","614.0","WATARRKA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    277.0"," ,a","","","","","",""
"ASN00015652","2023","-24.2914","131.5488","614.0","WATARRKA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    318.5"," ,a","","","","","",""
"ASN00015652","2024","-24.2914","131.5488","614.0","WATARRKA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    324.0"," ,a","","","","","",""
