"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00093780","1998","39.94076","-74.84075","15.2","SOUTH JERSEY REGIONAL AIRPORT, NJ US","","","    593.4","","     593.4","W","","","","","","","         0","W","        80","W","         5","W","       164","W","        22","W","","","","","","","  -13.9","W,1226, ","","","   34.4","W,0626, ","0.0","W,1103","-2.2","W,1104","-4.4","W,1212","-8.3","W,1223","-11.7","W,1225","-0.6","W,0413","-3.9","M,0325","-5.6","M,0317","-6.7","M,0312","-8.9","M,0101","","","","","","","     13.41","W","     19.01","W","      7.81","W","","","","","","","",""
"USW00093780","1999","39.94076","-74.84075","15.2","SOUTH JERSEY REGIONAL AIRPORT, NJ US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","       280","W","","","      21.5","W"
"USW00093780","2000","39.94076","-74.84075","15.2","SOUTH JERSEY REGIONAL AIRPORT, NJ US","","","","","","","       143","W","        67","W","         7","W","","","","","","","","","","","","","","","","","","","  57.2"," ,W,1217, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    887.3"," ,W","","","","","","","","","","","","","",""
"USW00093780","2001","39.94076","-74.84075","15.2","SOUTH JERSEY REGIONAL AIRPORT, NJ US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2863.0","0","    2863.0","W","","","","","","","","","","","","","","","",""
"USW00093780","2002","39.94076","-74.84075","15.2","SOUTH JERSEY REGIONAL AIRPORT, NJ US","","","","","","","       141","W","        78","W","         9","W","","","","","","","","","","","","","","","","","","","  94.7"," ,W,0719, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1098.1"," ,W","","","","","","","","","","","","","",""
"USW00093780","2003","39.94076","-74.84075","15.2","SOUTH JERSEY REGIONAL AIRPORT, NJ US","       2.7","W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093780","2004","39.94076","-74.84075","15.2","SOUTH JERSEY REGIONAL AIRPORT, NJ US","       2.4","W","","","","","       140","W","        64","W","         9","W","","","","","","","","","","","","","","","","","",""," 190.5"," ,W,0712, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1177.0"," ,W","","","","","","","","","","","","","",""
"USW00093780","2005","39.94076","-74.84075","15.2","SOUTH JERSEY REGIONAL AIRPORT, NJ US","       2.5","B","    660.2","","     660.2","B","       137","B","        70","B","        14","B","         1","B","       103","B","        17","B","       166","B","        30","B","","","","","","","  -17.8","B,0128, "," 112.0"," ,B,0808, ","   36.1","B,0727, ","-0.6","B,1111","-2.2","B,1112","-5.6","B,1119","-6.7","B,1126","-8.9","B,1213","-1.1","W,0417","-2.2","W,0322","-8.3","W,0310","-8.3","W,0310","-10.6","W,0226","    2714.5","5","    2714.5","B","   1208.8"," ,B","     12.46","B","     18.04","B","      6.89","B","       360","B","       280","B","      20.1","B","      69.7","B"
"USW00093780","2006","39.94076","-74.84075","15.2","SOUTH JERSEY REGIONAL AIRPORT, NJ US","       2.5","W","    587.7","","     587.7","W","       133","W","        70","W","        12","W","         0","W","        87","W","         5","W","       167","W","        27","W","       202"," ","        29"," ","        43"," ","  -11.6","W,0213, ","  56.4"," ,W,1108, ","   37.8","W,0803, ","0.0","W,1016","-2.7","W,1104","-4.9","W,1205","","","","","-0.5","W,0330","-4.3","W,0321","-4.9","W,0302","-9.3","W,0219","-9.3","W,0219","    2517.3","3","    2517.3","W","   1157.2"," ,W","     13.33","W","     18.93","W","      7.72","W","       270","W","       330","W","      15.7","W","     104.2","W"
"USW00093780","2007","39.94076","-74.84075","15.2","SOUTH JERSEY REGIONAL AIRPORT, NJ US","       2.2","W","    659.7","","     659.7","W","       106","W","        55","W","         6","W","         0","W","        99","W","        16","W","       180","W","        31","W","       184"," ","        24"," ","","","  -13.2","W,0308, "," 117.9"," ,W,0415, ","   36.7","W,0710, ","0.0","W,1029","-3.2","W,1108","-4.9","W,1123","-7.7","W,1124","-9.3","W,1207","-3.2","W,0411","-3.2","W,0411","-8.2","W,0309","-8.2","W,0309","-13.2","W,0308","    2601.4","4","    2601.4","W","    779.6"," ,W","     12.69","W","     18.26","W","      7.12","W","       270","W","       270","W","      14.8","W","      68.4","W"
"USW00093780","2008","39.94076","-74.84075","15.2","SOUTH JERSEY REGIONAL AIRPORT, NJ US","       2.2","W","    589.5","","     589.5","W","       110","W","        60","W","        10","W","         0","W","       102","W","         7","W","       163","W","        21","W","       220"," ","        35"," ","        22"," ","  -11.6","W,0211, ","  57.7"," ,W,1211, ","   36.1","W,0610,+","0.0","W,1019","-2.7","W,1024","-6.0","W,1123","-7.1","W,1124","-9.3","W,1222","-1.0","W,0416","-3.2","W,0403","-8.8","W,0229","-8.8","W,0229","-11.6","W,0211","    2534.6","6","    2534.6","W","    846.9"," ,W","     12.72","W","     18.42","W","      7.02","W","       330","W","       330","W","      14.3","W","      21.0","W"
"USW00093780","2009","39.94076","-74.84075","15.2","SOUTH JERSEY REGIONAL AIRPORT, NJ US","       2.3","W","    462.0","","     462.0","W","       144","W","        82","W","        11","W","         0","W","        98","W","        19","W","       156","W","         7","W","       213"," ","        39"," ","        42"," ","  -16.0","W,0117, ","  53.6"," ,W,1209, ","   33.9","W,0821,+","0.0","W,1019","-3.8","W,1107","-4.9","W,1211","-11.0","W,1223","-11.0","W,1223","-0.5","W,0417","-5.5","W,0325","-5.5","W,0325","-11.6","W,0305","-11.6","W,0305","    2794.1","1","    2794.1","W","   1211.9"," ,W","     12.01","W","     17.12","W","      6.91","W","       270","W","       270","W","      15.7","W","      23.3","W"
"USW00093780","2010","39.94076","-74.84075","15.2","SOUTH JERSEY REGIONAL AIRPORT, NJ US","       2.4","W","    771.0","","     771.0","W","       133","W","        64","W","         7","W","         0","W","       100","W","        18","W","       175","W","        51","W","       184"," ","        23"," ","        27"," ","  -11.6","W,1230, "," 106.7"," ,W,0714, ","   40.0","W,0706, ","0.0","W,1101","-2.7","W,1103","-5.5","W,1129","-8.8","W,1209","-9.3","W,1210","-2.7","W,0328","-2.7","W,0328","-5.5","W,0222","-8.2","W,0213","-11.0","W,0207","    2582.8","8","    2582.8","W","    829.9"," ,W","     13.10","W","     18.59","W","      7.60","W","       250","W","       260","W","      16.5","W","      24.6","W"
"USW00093780","2011","39.94076","-74.84075","15.2","SOUTH JERSEY REGIONAL AIRPORT, NJ US","       2.1","W","    703.6","","     703.6","W","       136","W","        78","W","        14","W","         0","W","        95","W","        13","W","       166","W","        29","W","       209"," ","        34"," ","        47"," ","  -14.9","W,0124,+"," 108.5"," ,W,0827, ","   38.3","W,0722, ","-1.0","W,1030","-2.7","W,1031","-5.5","W,1211","","","","","-2.1","W,0330","-3.8","W,0329","-5.5","W,0304","-7.7","W,0224","-11.0","W,0223","    2750.7","7","    2750.7","W","   1332.7"," ,W","     13.31","W","     18.81","W","      7.81","W","       350","W","       360","W","      15.7","W","      23.7","W"
"USW00093780","2012","39.94076","-74.84075","15.2","SOUTH JERSEY REGIONAL AIRPORT, NJ US","       2.1","W","    685.7","","     685.7","W","       136","W","        74","W","        11","W","         0","W","        81","W","         4","W","       171","W","        33","W","       198"," ","        36"," ","         1"," ","  -10.5","W,0116,+","  76.7"," ,W,1029, ","   38.3","W,0718,+","-1.0","W,1013","-2.7","W,1106","-5.5","W,1126","","","","","-0.5","W,0428","-3.2","W,0311","-5.5","W,0306","-7.7","W,0212","-10.5","W,0116","    2165.5","5","    2165.5","W","    961.1"," ,W","     13.83","W","     19.31","W","      8.35","W","       340","W","        30","W","      14.3","W","      28.6","W"
"USW00093780","2013","39.94076","-74.84075","15.2","SOUTH JERSEY REGIONAL AIRPORT, NJ US","       2.2","W","    583.6","","     583.6","W","       133","W","        83","W","         9","W","         0","W","       110","W","        13","W","       158","W","        17","W","       173"," ","        36"," ","","","  -14.9","W,0126, ","  87.6"," ,W,0607, ","   36.1","W,0718, ","0.0","W,1026","-3.2","W,1113","-4.9","W,1120","-8.8","W,1211","-9.3","W,1213","0.0","W,0422","-3.8","W,0404","-4.9","W,0222","-9.3","W,0210","-9.3","W,0210","    2697.5","5","    2697.5","W","   1162.6"," ,W","     12.26","W","     17.47","W","      7.05","W","       260","W","       280","W","      13.4","W","      23.7","W"
"USW00093780","2014","39.94076","-74.84075","15.2","SOUTH JERSEY REGIONAL AIRPORT, NJ US","       2.4","W","    487.4","","     487.4","W","       106","W","        64","W","        11","W","         2","W","       112","W","        26","W","       162","W","        14","W","","","","","","","  -19.3","W,0104, "," 120.1"," ,W,0430, ","   35.6","W,0702, ","-0.5","W,1020","-3.8","W,1115","-5.5","W,1119","-7.1","W,1122","","","-0.5","W,0421","-7.7","W,0327","-7.7","W,0327","-7.7","W,0327","-11.0","W,0305","    3021.8","8","    3021.8","W","   1006.9"," ,W","     11.52","W","     16.99","W","      6.05","W","       320","W","       340","W","      13.0","W","      20.1","W"
"USW00093780","2015","39.94076","-74.84075","15.2","SOUTH JERSEY REGIONAL AIRPORT, NJ US","       2.3","W","    637.1","","     637.1","W","       114","W","        71","W","         7","W","         2","W","       105","W","        26","W","       172","W","        22","W","        18"," ","         8"," ","","","  -18.8","W,0221, ","  58.4"," ,W,1002, ","   34.4","W,0909,+","-1.6","W,1018","-2.7","W,1019","-4.9","W,1123","","","","","-0.5","W,0425","-4.3","W,0329","-6.0","W,0325","-16.0","W,0307","-16.0","W,0307","    2974.2","2","    2974.2","W","    979.9"," ,W","     12.52","W","     18.20","W","      6.85","W","       280","W","       250","W","      13.4","W","      25.5","W"
