"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00053131","2004","32.2395","-111.1696","833.0","TUCSON 11 W, AZ US","   1739.4","","    1739.4","R","       309","R","        35","R","         2","R","         0","R","        15","R","         0","R","       258","R","       141","R","   -2.9","R,1130, ","  45.0"," ,R,0813, ","   41.5","R,0604, ","-0.8","R,1129","-2.9","R,1130","-0.9","R,0214","-2.7","R,0213","","","","","     809.0","0","     809.0","R","    535.7"," ,R","     20.49","R","     27.65","R","     13.33","R"
"USW00053131","2005","32.2395","-111.1696","833.0","TUCSON 11 W, AZ US","   1737.3","","    1737.3","R","       214","R","        36","R","         3","R","         0","R","         6","R","         0","R","       274","R","       141","R","   -2.4","R,1128, ","  46.6"," ,R,0814, ","   43.6","R,0717, ","0.0","R,1127","-2.4","R,1128","-0.4","R,0106","","","","","","","     883.9","9","     883.9","R","    541.0"," ,R","     21.04","R","     28.29","R","     13.78","R"
"USW00053131","2006","32.2395","-111.1696","833.0","TUCSON 11 W, AZ US","   1718.1","","    1718.1","R","        82","R","        27","R","         2","R","         0","R","        12","R","         0","R","       298","R","       132","R","   -4.1","R,1130, ","  42.8"," ,R,0729, ","   43.3","R,0721, ","-4.1","R,1130","-4.1","R,1130","-0.6","R,0313","","","","","","","     688.3","3","     688.3","R","    267.3"," ,R","     20.94","R","     28.49","R","     13.38","R"
"USW00053131","2007","32.2395","-111.1696","833.0","TUCSON 11 W, AZ US","   1837.6","","    1837.6","R","        43","R","        22","R","         4","R","         0","R","        20","R","         0","R","       279","R","       148","R","   -7.1","R,0115, ","  58.0"," ,R,1130, ","   43.3","R,0705, ","-0.3","R,1215","-3.1","R,1222","-0.8","R,0301","-4.3","R,0122","-7.1","R,0115","-7.1","R,0115","     840.3","3","     840.3","R","    329.5"," ,R","     20.99","R","     28.40","R","     13.58","R"
"USW00053131","2008","32.2395","-111.1696","833.0","TUCSON 11 W, AZ US","   1672.1","","    1672.1","R","        44","R","        24","R","         1","R","         0","R","        11","R","         0","R","       277","R","       139","R","   -2.7","R,1227, ","  62.3"," ,R,0626, ","   43.4","R,0621, ","-0.3","R,1221","-2.7","R,1227","-0.5","R,0207","-2.5","R,0118","","","","","     868.0","0","     868.0","R","    330.2"," ,R","     20.61","R","     28.06","R","     13.15","R"
"USW00053131","2009","32.2395","-111.1696","833.0","TUCSON 11 W, AZ US","   1833.9","","    1833.9","R","        50","R","        23","R","         1","R","         0","R","         7","R","         0","R","       292","R","       153","R","   -2.4","R,1225, ","  35.8"," ,R,0703, ","   41.9","R,0728, ","-0.4","R,1210","-2.4","R,1225","-0.9","R,0128","","","","","","","     716.5","5","     716.5","R","    192.8"," ,R","     21.17","R","     28.76","R","     13.58","R"
"USW00053131","2010","32.2395","-111.1696","833.0","TUCSON 11 W, AZ US","   1740.7","","    1740.7","R","        41","R","        22","R","         1","R","         0","R","         5","R","         0","R","       269","R","       139","R","   -3.7","R,1231,+","  39.0"," ,R,0730, ","   42.0","R,0702,+","-0.2","R,1126","-3.7","R,1130","","","","","","","","","     951.6","6","     951.6","R","    242.8"," ,R","     20.59","R","     27.96","R","     13.21","R"
"USW00053131","2011","32.2395","-111.1696","833.0","TUCSON 11 W, AZ US","   1799.7","","    1799.7","R","        42","R","        24","R","         1","R","         0","R","        20","R","         0","R","       277","R","       156","R","   -8.3","R,0203, ","  30.4"," ,R,1213, ","   43.6","R,0627, ","-0.1","R,1205","-3.0","R,1206","-1.5","R,0228","-2.4","R,0205","-6.5","R,0204","-8.3","R,0203","     827.9","9","     827.9","R","    211.0"," ,R","     20.59","R","     28.23","R","     12.95","R"
"USW00053131","2012","32.2395","-111.1696","833.0","TUCSON 11 W, AZ US","   1839.4","","    1839.4","R","        38","R","        20","R","         1","R","         0","R","         4","R","         0","R","       298","R","       152","R","   -1.0","R,1228, ","  40.3"," ,R,0821, ","   42.5","R,0813, ","-0.7","R,1220","","","-0.4","R,0320","","","","","","","     878.7","7","     878.7","R","    236.8"," ,R","     21.34","R","     29.01","R","     13.68","R"
"USW00053131","2013","32.2395","-111.1696","833.0","TUCSON 11 W, AZ US","   1802.4","","    1802.4","R","        41","R","        21","R","         1","R","         0","R","        21","R","         0","R","       277","R","       138","R","   -7.4","R,0115, ","  32.9"," ,R,1122, ","   42.9","R,0630,+","-1.3","R,1206","","","-0.1","R,0226","-3.8","R,0116","-7.4","R,0115","-7.4","R,0115","     822.1","1","     822.1","R","    216.4"," ,R","     20.80","R","     28.12","R","     13.48","R"
