"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CCOO","1990","40.2569","-124.2661","899.2","COOSKIE MOUNTAIN CALIFORNIA, CA US","    258.6","","     258.6","U","         0","U","        42","U","         5","U","        83","U","         9","U","  -10.0","U,1221, ","   36.1","U,0715, ","0.0","U,1125","-9.4","U,1220","-9.4","U,1220","-9.4","U,1220","-9.4","U,1220","-0.6","U,0313","-2.2","U,0311","-7.2","U,0214","-7.2","U,0214","","","","","     10.76","U","     14.52","U","      7.01","U"
"USR0000CCOO","1991","40.2569","-124.2661","899.2","COOSKIE MOUNTAIN CALIFORNIA, CA US","    362.8","","     362.8","U","         0","U","        25","U","         0","U","        95","U","        11","U","   -2.2","U,0326, ","   37.2","U,0703,+","0.0","U,1218","","","","","","","","","0.0","U,0415","-2.2","U,0326","","","","","    3067.4","4","    3067.4","U","     11.73","U","     15.47","U","      7.99","U"
"USR0000CCOO","1995","40.2569","-124.2661","899.2","COOSKIE MOUNTAIN CALIFORNIA, CA US","    242.5","","     242.5","U","         0","U","        20","U","         0","U","        88","U","        10","U","   -2.8","U,0214, ","   35.6","U,0626, ","","","","","","","","","","","0.0","U,0421","-2.2","U,0215","","","","","    2976.8","8","    2976.8","U","     11.61","U","     15.43","U","      7.79","U"
"USR0000CCOO","1996","40.2569","-124.2661","899.2","COOSKIE MOUNTAIN CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2624.1","1","    2624.1","U","","","","","",""
"USR0000CCOO","1997","40.2569","-124.2661","899.2","COOSKIE MOUNTAIN CALIFORNIA, CA US","    164.7","","     164.7","U","         0","U","        19","U","         0","U","        80","U","         1","U","   -3.9","U,0113, ","   32.8","U,0719, ","0.0","U,1221","","","","","","","","","0.0","U,0404","-2.8","U,0114","","","","","","","","","     11.17","U","     14.91","U","      7.42","U"
"USR0000CCOO","2000","40.2569","-124.2661","899.2","COOSKIE MOUNTAIN CALIFORNIA, CA US","    191.9","","     191.9","U","         0","U","        26","U","         0","U","        90","U","         6","U","   -0.6","U,0224,+","   36.7","U,0918, ","0.0","U,1109","","","","","","","","","0.0","U,0512","","","","","","","    2642.2","2","    2642.2","U","     11.02","U","     15.24","U","      6.81","U"
"USR0000CCOO","2001","40.2569","-124.2661","899.2","COOSKIE MOUNTAIN CALIFORNIA, CA US","    209.9","","     209.9","U","         0","U","        44","U","         1","U","        94","U","         8","U","   -2.2","U,0211, ","   36.1","U,1002, ","0.0","U,1126","","","","","","","","","0.0","U,0420","-2.2","U,0211","","","","","    2803.4","4","    2803.4","U","     11.14","U","     15.29","U","      6.98","U"
"USR0000CCOO","2002","40.2569","-124.2661","899.2","COOSKIE MOUNTAIN CALIFORNIA, CA US","    382.7","","     382.7","U","         0","U","        40","U","         0","U","       108","U","        20","U","   -3.9","U,0308, ","   40.0","U,0813, ","0.0","U,1217","","","","","","","","","0.0","U,0509","-2.8","U,0316","","","","","    2833.9","9","    2833.9","U","     12.00","U","     16.38","U","      7.63","U"
"USR0000CCOO","2003","40.2569","-124.2661","899.2","COOSKIE MOUNTAIN CALIFORNIA, CA US","    388.6","","     388.6","U","         0","U","        20","U","         0","U","       105","U","        28","U","   -1.1","U,1226,+","   38.9","U,0926, ","0.0","U,1103","","","","","","","","","0.0","U,0413","","","","","","","    2568.2","2","    2568.2","U","     11.91","U","     16.27","U","      7.55","U"
"USR0000CCOO","2004","40.2569","-124.2661","899.2","COOSKIE MOUNTAIN CALIFORNIA, CA US","    299.4","","     299.4","U","         0","U","        17","U","         0","U","       111","U","        17","U","   -1.7","U,0103, ","   37.2","U,0811, ","0.0","U,1128","","","","","","","","","0.0","U,0331","","","","","","","    2645.5","5","    2645.5","U","     12.08","U","     16.50","U","      7.66","U"
