"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CABS","2009","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","    910.9","","     910.9","U","         0","U","        21","U","         0","U","       172","U","        56","U","   -4.4","U,1208, ","   40.0","U,0926, ","-2.8","U,1206","-2.8","U,1206","-4.4","U,1208","","","-0.6","U,0323","-2.2","U,0214","","","    1740.9","9","    1740.9","U","     15.65","U","     20.34","U","     10.97","U"
"USR0000CABS","2010","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","    754.9","","     754.9","U","         0","U","        14","U","         0","U","       147","U","        40","U","   -2.2","U,1231,+","   37.8","U,0825, ","0.0","U,1120","-2.2","U,1124","","","","","-0.6","U,0310","","","","","    2122.3","3","    2122.3","U","     14.24","U","     18.38","U","     10.09","U"
"USR0000CABS","2011","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","    712.0","","     712.0","U","         0","U","        20","U","         1","U","       148","U","        34","U","   -3.3","U,0226, ","   36.7","U,0909,+","-0.6","U,1119","","","","","","","0.0","U,0408","-3.3","U,0226","","","    2226.1","1","    2226.1","U","     14.54","U","     19.02","U","     10.07","U"
"USR0000CABS","2012","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","    918.9","","     918.9","U","         0","U","        30","U","         0","U","       167","U","        52","U","   -2.8","U,0116, ","   40.6","U,0813, ","0.0","U,1213","","","","","","","0.0","U,0406","-2.8","U,0116","","","    1930.5","5","    1930.5","U","     15.35","U","     19.94","U","     10.76","U"
"USR0000CABS","2013","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","    835.8","","     835.8","U","         0","U","        13","U","         0","U","       179","U","        43","U","   -6.7","U,1208, ","   40.6","U,0608, ","-2.2","U,1204","-2.2","U,1204","-6.7","U,1208","-6.7","U,1208","0.0","U,0219","-2.2","U,0112","","","    1699.5","5","    1699.5","U","     16.52","U","     21.50","U","     11.54","U"
"USR0000CABS","2014","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","   1014.3","","    1014.3","U","         0","U","         1","U","         0","U","       190","U","        66","U","    0.0","U,0206, ","   39.4","U,0707, ","","","","","","","","","0.0","U,0206","","","","","    1332.2","2","    1332.2","U","     17.10","U","     21.63","U","     12.56","U"
"USR0000CABS","2015","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","    970.2","","     970.2","U","         0","U","         9","U","         0","U","       199","U","        49","U","   -1.7","U,1228, ","   39.4","U,0730, ","-0.6","U,1126","","","","","","","","","","","","","    1315.8","8","    1315.8","U","     17.07","U","     21.74","U","     12.40","U"
"USR0000CABS","2016","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1793.9","9","    1793.9","U","","","","","",""
"USR0000CABS","2018","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","    917.6","","     917.6","U","         0","U","        14","U","         0","U","       193","U","        61","U","   -2.8","U,0220, ","   41.1","U,0726, ","","","","","","","","","-0.6","U,0325","-2.2","U,0223","","","","","","","     16.36","U","     20.90","U","     11.83","U"
"USR0000CABS","2019","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","    844.1","","     844.1","U","         0","U","        22","U","         0","U","       175","U","        51","U","   -3.3","U,0205, ","   38.3","U,0815,+","-1.1","U,1126","-2.2","U,1129","","","","","0.0","U,0309","-2.2","U,0210","","","    1814.7","7","    1814.7","U","     15.33","U","     19.70","U","     10.96","U"
"USR0000CABS","2020","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","   1136.4","","    1136.4","U","         0","U","         6","U","         0","U","       188","U","        78","U","   -0.6","U,0203,+","   41.7","U,0907, ","","","","","","","","","0.0","U,0317","","","","","    1720.9","9","    1720.9","U","     16.99","U","     21.77","U","     12.22","U"
"USR0000CABS","2021","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","   1123.9","","    1123.9","U","         0","U","        13","U","         1","U","       180","U","        73","U","   -2.2","U,1228,+","   42.2","U,0815, ","-0.6","U,1215","-2.2","U,1228","","","","","0.0","U,0315","-2.2","U,0126","","","    1534.0","0","    1534.0","U","     16.57","U","     21.24","U","     11.90","U"
"USR0000CABS","2022","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","   1071.9","","    1071.9","U","         0","U","         6","U","         0","U","       174","U","        68","U","   -2.2","U,0223, ","   41.1","U,0728, ","0.0","U,1108","","","","","","","-2.2","U,0223","-2.2","U,0223","","","    1652.6","6","    1652.6","U","     16.68","U","     21.43","U","     11.92","U"
"USR0000CABS","2023","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","    865.9","","     865.9","U","         0","U","        23","U","         0","U","       165","U","        38","U","   -3.9","U,0223, ","   41.1","U,0722, ","","","","","","","","","-0.6","U,0404","-2.8","U,0301","","","    2132.0","0","    2132.0","U","     15.24","U","     19.58","U","     10.90","U"
"USR0000CABS","2024","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","   1124.1","","    1124.1","U","         0","U","         7","U","         0","U","       176","U","        73","U","   -1.7","U,0303,+","   43.9","U,0706, ","","","","","","","","","-0.6","U,0405","","","","","    1763.8","8","    1763.8","U","     16.27","U","     20.64","U","     11.90","U"
