"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00151206","1903","36.76667","-87.96667","116.1","CADIZ LOCK E, KY US","","","","","        75","6","        64","6","         7","6","","","","","","","","","","","","","","","","","","","","","",""," 111.8"," ,6,0215, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    929.8"," ,6","","","","","","","",""
"USC00151206","1904","36.76667","-87.96667","116.1","CADIZ LOCK E, KY US","    840.0","","     840.0","6","        86","6","        72","6","         7","6","","","","","         0","6","        98","6","         9","6","       195","6","        65","6","","","  -15.6","6,0126, ","","","","","  96.3"," ,6,1226, ","   37.8","6,0814, ","0.0","6,1023","-2.2","6,1028","-5.0","6,1114","-6.7","6,1206","-9.4","6,1229","0.0","6,0421","-3.9","6,0328","-5.6","6,0304","-9.4","6,0220","-9.4","6,0220","","","","","    909.9"," ,6","","","     14.21","6","     20.80","6","      7.62","6"
"USC00151206","1905","36.76667","-87.96667","116.1","CADIZ LOCK E, KY US","","","","","        91","6","        73","6","        10","6","","","","","         3","6","        90","6","        14","6","       212","6","        57","6","","","  -20.0","6,0125, ","","","","","  65.3"," ,6,0901, ","   37.2","6,0806, ","-0.6","6,1012","-3.3","6,1102","-5.6","6,1130","-6.7","6,1203","","","-2.8","6,0417","-2.8","6,0417","-10.6","6,0218","-10.6","6,0218","-10.6","6,0218","","","","","   1070.9"," ,6","","","     14.42","6","     20.68","6","      8.17","6"
"USC00151206","1906","36.76667","-87.96667","116.1","CADIZ LOCK E, KY US","    898.8","","     898.8","6","        96","6","        74","6","        18","6","","","","","         1","6","        87","6","         6","6","       200","6","        59","6","","","  -18.3","6,0207, ","","","",""," 111.8"," ,6,1117, ","   36.1","6,0609, ","-2.8","6,1011","-2.8","6,1011","-7.2","6,1113","-7.2","6,1113","-10.0","6,1224","-1.7","6,0402","-2.2","6,0401","-6.1","6,0320","-6.7","6,0317","-10.0","6,0210","    2217.8","8","    2217.8","6","   1302.7"," ,6","","","     14.66","6","     20.77","6","      8.55","6"
"USC00151206","1907","36.76667","-87.96667","116.1","CADIZ LOCK E, KY US","    822.7","","     822.7","6","        93","6","        78","6","        15","6","","","","","         1","6","        76","6","         7","6","       191","6","        49","6","","","  -20.6","6,0206, ","","","","","  54.1"," ,6,0101, ","   38.3","6,0725, ","-0.6","6,1013","-2.2","6,1029","-4.4","6,1112","-7.2","6,1113","-8.9","6,1205","0.0","6,0420","-2.2","6,0414","-7.2","6,0222","-7.2","6,0222","-20.6","6,0206","    1971.1","1","    1971.1","6","   1290.1"," ,6","","","     14.75","6","     20.96","6","      8.55","6"
"USC00151206","1941","36.76667","-87.96667","116.1","CADIZ LOCK E, KY US","","","","","        78","6","        61","6","         6","6","","","","","","","","","","","","","","","","","","","","","","","  74.9"," ,6,0703, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    838.0"," ,6","","","","","","","",""
"USC00151206","1942","36.76667","-87.96667","116.1","CADIZ LOCK E, KY US","","","","","       101","6","        80","6","        12","6","","","","","","","","","","","","","","","","","","","","","","","  95.5"," ,6,0409, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1190.9"," ,6","","","","","","","",""
"USC00151206","1943","36.76667","-87.96667","116.1","CADIZ LOCK E, KY US","","","","","        91","6","        64","6","         8","6","","","","","","","","","","","","","","","","","","","","","","","  44.5"," ,6,0907, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    832.1"," ,6","","","","","","","",""
"USC00151206","1944","36.76667","-87.96667","116.1","CADIZ LOCK E, KY US","","","","","       114","6","        82","6","        11","6","","","","","","","","","","","","","","","","","","","","","","","  81.3"," ,6,0504, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1176.1"," ,6","","","","","","","",""
"USC00151206","1945","36.76667","-87.96667","116.1","CADIZ LOCK E, KY US","","","","","       132","6","        96","6","        13","6","","","","","","","","","","","","","","","        16"," ","","","","","","","  47.5"," ,6,0510, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1354.1"," ,6","","","","","","","",""
"USC00151206","1946","36.76667","-87.96667","116.1","CADIZ LOCK E, KY US","","","","","","","","","","","","","","","","","","","","","","","","","         6"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00151206","1947","36.76667","-87.96667","116.1","CADIZ LOCK E, KY US","","","","","       105","6","        78","6","        12","6","","","","","","","","","","","","","","","         2"," ","","","","","","","  76.2"," ,6,1027, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1125.7"," ,6","","","","","","","",""
"USC00151206","1948","36.76667","-87.96667","116.1","CADIZ LOCK E, KY US","","","","","       119","0","        85","0","        19","0","","","","","","","","","","","","","","","         2"," ","","","","","","","  77.7"," ,0,1216, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1361.1"," ,0","","","","","","","",""
"USC00151206","1949","36.76667","-87.96667","116.1","CADIZ LOCK E, KY US","","","","","       125","0","        97","0","        15","0","","","","","","","","","","","","","","","","","","","","","",""," 108.0"," ,0,0214, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1504.3"," ,0","","","","","","","",""
"USC00151206","1950","36.76667","-87.96667","116.1","CADIZ LOCK E, KY US","","","","","       141","0","       105","0","        22","0","        5","","         3","0","","","","","","","","","","","","","","","    51"," ,0,1125,+","    51"," ,0,1124, ","  59.9"," ,0,0901, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1797.4"," ,0","      134"," ,0","","","","","",""
"USC00151206","1951","36.76667","-87.96667","116.1","CADIZ LOCK E, KY US","","","","","       127","0","        96","0","        19","0","       15","","         8","0","","","","","","","","","","","","","","","   127"," ,0,0204,+","   102"," ,0,0201, ","  79.0"," ,0,0617, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1600.9"," ,0","      394"," ,0","","","","","",""
"USC00151206","1952","36.76667","-87.96667","116.1","CADIZ LOCK E, KY US","","","","","        94","0","        67","0","         7","0","        0","","         0","0","","","","","","","","","","","","","","","     0","T,0,0217,+","    13"," ,0,0217, ","  92.2"," ,0,0322, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    957.6"," ,0","       16"," ,0","","","","","",""
"USC00151206","1953","36.76667","-87.96667","116.1","CADIZ LOCK E, KY US","","","","","        96","0","        68","0","        15","0","        1","","         0","0","","","","","","","","","","","","","","","    25"," ,0,1214, ","    13"," ,0,1214, ","  72.1"," ,0,0517, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1048.8"," ,0","       13"," ,0","","","","","",""
"USC00151206","1954","36.76667","-87.96667","116.1","CADIZ LOCK E, KY US","","","","","        96","0","        71","0","        14","0","        4","","         1","0","","","","","","","","","","","","","","","    76"," ,0,0110, ","    76"," ,0,0110, ","  71.1"," ,0,0921, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1104.3"," ,0","       89"," ,0","","","","","",""
"USC00151206","1955","36.76667","-87.96667","116.1","CADIZ LOCK E, KY US","","","","","       105","0","        78","0","        15","0","        0","","         1","0","","","","","","","","","","","","","","","     0","T,0,0214,+","    51"," ,0,0111, ","  77.5"," ,0,0930, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1255.5"," ,0","       67"," ,0","","","","","",""
"USC00151206","1956","36.76667","-87.96667","116.1","CADIZ LOCK E, KY US","","","","","        94","0","        68","0","        12","0","        1","","         1","0","","","","","","","","","","","","","","","    25"," ,0,0119, ","    25"," ,0,0119, ","  65.3"," ,0,0202, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1091.2"," ,0","       28"," ,0","","","","","",""
"USC00151206","1957","36.76667","-87.96667","116.1","CADIZ LOCK E, KY US","","","","","       123","0","        96","0","        22","0","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 113.8"," ,0,1118, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1731.2"," ,0","        0"," ,0","","","","","",""
"USC00151206","1958","36.76667","-87.96667","116.1","CADIZ LOCK E, KY US","","","","","        95","0","        79","0","         7","0","       10","","         1","0","","","","","","","","","","","","","","","   102"," ,0,0215, ","    25"," ,0,0318, "," 116.8"," ,0,0708, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1016.5"," ,0","       46"," ,0","","","","","",""
"USC00151206","1959","36.76667","-87.96667","116.1","CADIZ LOCK E, KY US","","","","","       105","0","        87","0","         8","0","","","","","","","","","","","","","","","","","","","","","","","  68.3"," ,0,0807, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1101.8"," ,0","","","","","","","",""
"USC00151206","1960","36.76667","-87.96667","116.1","CADIZ LOCK E, KY US","","","","","        98","0","        71","0","        13","0","","","","","","","","","","","","","","","","","","","","","",""," 119.4"," ,0,0628, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1111.3"," ,0","","","","","","","",""
"USC00151206","1961","36.76667","-87.96667","116.1","CADIZ LOCK E, KY US","","","","","       115","0","        93","0","        15","0","       11","","         2","0","","","","","","","","","","","","","","","   102"," ,0,0225, ","   102"," ,0,0225, ","  63.0"," ,0,1001, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1406.3"," ,0","      163"," ,0","","","","","",""
"USC00151206","1962","36.76667","-87.96667","116.1","CADIZ LOCK E, KY US","","","","","       119","0","        87","0","        17","0","       12","","         4","0","","","","","","","","","","","","","","","    51"," ,0,1214,+","    64"," ,0,0119, ","  54.6"," ,0,0704, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1330.3"," ,0","      233"," ,0","","","","","",""
"USC00151206","1963","36.76667","-87.96667","116.1","CADIZ LOCK E, KY US","","","","","        75","0","        61","0","         7","0","       13","","         2","0","","","","","","","","","","","","","","","   178"," ,0,1225,+","   165"," ,0,1223, ","  56.6"," ,0,0305, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    802.7"," ,0","      305"," ,0","","","","","",""
"USC00151206","1964","36.76667","-87.96667","116.1","CADIZ LOCK E, KY US","","","","","        94","0","        76","0","        13","0","        6","","         7","0","","","","","","","","","","","","","","","    51"," ,0,0101, ","    51"," ,0,0113,+"," 105.4"," ,0,0310, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1295.5"," ,0","      227"," ,0","","","","","",""
