"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00296028","1956","35.9","-105.98333","1845.0","NAMBE 1, NM US","        19","0","        15","0","         0","0","       11","","         6","0","","","         9"," ","    76"," ,0,0117, ","   114"," ,0,0117, ","  10.7"," ,0,0602, ","","","","","     77.3"," ,0","      317"," ,0"
"USC00296028","1957","35.9","-105.98333","1845.0","NAMBE 1, NM US","        52","0","        34","0","         2","0","       12","","         8","0","         5"," ","        20"," ","   102"," ,0,0110, ","   114"," ,0,0110, ","  39.1"," ,0,1019, ","","","","","    343.8"," ,0","      495"," ,0"
"USC00296028","1958","35.9","-105.98333","1845.0","NAMBE 1, NM US","        56","0","        26","0","         0","0","        6","","         7","0","        15"," ","        15"," ","   127"," ,0,0119, ","    89"," ,0,0308, ","  20.1"," ,0,0913, ","","","","","    231.9"," ,0","      431"," ,0"
"USC00296028","1959","35.9","-105.98333","1845.0","NAMBE 1, NM US","        58","0","        29","0","         2","0","       12","","         4","0","         6"," ","        21"," ","   203"," ,0,1227,+","   254"," ,0,1226, ","  38.6"," ,0,1030, ","","","","","    338.3"," ,0","      472"," ,0"
"USC00296028","1960","35.9","-105.98333","1845.0","NAMBE 1, NM US","        49","0","        31","0","         1","0","       69","","        15","0","         7"," ","        19"," ","   203"," ,0,1209,+","   254"," ,0,0117, ","  26.4"," ,0,1017, ","","","","","    259.1"," ,0","      965"," ,0"
"USC00296028","1961","35.9","-105.98333","1845.0","NAMBE 1, NM US","        42","0","        24","0","         1","0","       29","","         9","0","         9"," ","        16"," ","   102"," ,0,1216,+","   102"," ,0,1216, ","  33.8"," ,0,0823, ","","","","","    184.3"," ,0","      456"," ,0"
"USC00296028","1962","35.9","-105.98333","1845.0","NAMBE 1, NM US","        42","0","        24","0","         0","0","       24","","         5","0","         3"," ","        14"," ","   254"," ,0,0126, ","   229"," ,0,0126, ","  18.8"," ,0,0126, ","","","","","    214.7"," ,0","      521"," ,0"
"USC00296028","1963","35.9","-105.98333","1845.0","NAMBE 1, NM US","        40","0","        27","0","         0","0","       28","","         9","0","         1"," ","        19"," ","   127"," ,0,0221, ","   203"," ,0,0221, ","  22.9"," ,0,0813, ","","","","","    233.0"," ,0","      736"," ,0"
"USC00296028","1964","35.9","-105.98333","1845.0","NAMBE 1, NM US","","","","","","","","","","","","","        20"," ","","","","","","","","","","","","","",""
"USC00296028","1965","35.9","-105.98333","1845.0","NAMBE 1, NM US","","","","","","","","","","","","","        28"," ","","","","","","","","","","","","","",""
"USC00296028","1966","35.9","-105.98333","1845.0","NAMBE 1, NM US","","","","","","","","","","","","","        16"," ","","","","","","","","","","","","","",""
"USC00296028","1967","35.9","-105.98333","1845.0","NAMBE 1, NM US","        39","0","        26","0","         2","0","        8","","         7","0","","","        25"," ","   127"," ,0,1216, ","   127"," ,0,0306, ","  37.8"," ,0,0717, ","","","","","    216.2"," ,0","      560"," ,0"
"USC00296028","1968","35.9","-105.98333","1845.0","NAMBE 1, NM US","","","","","","","","","","","","","        30"," ","","","","","","","","","","","","","",""
"USC00296028","1969","35.9","-105.98333","1845.0","NAMBE 1, NM US","        56","0","        28","0","         1","0","        4","","        13","0","","","        27"," ","   102"," ,0,1230,+","   102"," ,0,1229, ","  25.9"," ,0,0411, ","","","","","    303.0"," ,0","      596"," ,0"
"USC00296028","1970","35.9","-105.98333","1845.0","NAMBE 1, NM US","","","","","","","","","","","","","        27"," ","","","","","","","","","","","","","",""
"USC00296028","1971","35.9","-105.98333","1845.0","NAMBE 1, NM US","        38","0","        30","0","         1","0","","","        10","0","","","        20"," ","","","   305"," ,0,0103, ","  31.5"," ,0,0722, ","","","","","    286.5"," ,0","      927"," ,0"
"USC00296028","1972","35.9","-105.98333","1845.0","NAMBE 1, NM US","","","","","","","","","","","","","        30"," ","","","","","","","","","","","","","",""
"USC00296028","1973","35.9","-105.98333","1845.0","NAMBE 1, NM US","","","","","","","","","","","","","        18"," ","","","","","","","","","","","","","",""
"USC00296028","1974","35.9","-105.98333","1845.0","NAMBE 1, NM US","","","","","","","","","","","","","        13"," ","","","","","","","","","","","","","",""
