"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"EN000026249","1912","57.8458","27.0192","82.0","VORU, EN","","","","","       177","E","        75","E","         2","E","","","","","","","","","","","","","","","","","  62.4"," ,E,0613, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    706.1"," ,E","","","","","",""
"EN000026249","1913","57.8458","27.0192","82.0","VORU, EN","","","","","       161","E","        80","E","         2","E","","","","","","","","","","","","","","","","","  29.5"," ,E,0920, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    657.6"," ,E","","","","","",""
"EN000026249","1914","57.8458","27.0192","82.0","VORU, EN","","","","","       133","E","        53","E","         1","E","","","","","","","","","","","","","","","","","  28.6"," ,E,0508, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    436.3"," ,E","","","","","",""
"EN000026249","1916","57.8458","27.0192","82.0","VORU, EN","","","","","       161","E","        73","E","         2","E","","","","","","","","","","","","","","","","","  60.1"," ,E,0615, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    652.6"," ,E","","","","","",""
"EN000026249","1922","57.8458","27.0192","82.0","VORU, EN","","","","","       197","E","        88","E","         0","E","","","","","","","","","","","","","","","","","  19.5"," ,E,0628, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    649.0"," ,E","","","","","",""
"EN000026249","1923","57.8458","27.0192","82.0","VORU, EN","","","","","       181","E","        92","E","         0","E","","","","","","","","","","","","","","","","","  24.9"," ,E,0919, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    723.4"," ,E","","","","","",""
"EN000026249","1924","57.8458","27.0192","82.0","VORU, EN","","","","","       173","E","        59","E","         3","E","","","","","","","","","","","","","","","","","  47.8"," ,E,0530, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    614.9"," ,E","","","","","",""
"EN000026249","1925","57.8458","27.0192","82.0","VORU, EN","     53.8","","      53.8","E","       171","E","        93","E","         2","E","","","         5","E","       153","E","        64","E","        48","E","         0","E","  -25.7","E,1221, ","","","  43.7"," ,E,0811, ","   29.3","E,0727,+","-0.5","E,1008","-2.4","E,1014","-4.9","E,1019","-7.2","E,1020","-10.1","E,1108","-1.4","E,0502","-4.1","E,0407","-8.6","E,0331","-8.6","E,0331","-13.6","E,0326","","","","","    756.4"," ,E","      5.80","E","      9.37","E","      2.21","E"
"EN000026249","1926","57.8458","27.0192","82.0","VORU, EN","     40.2","","      40.2","E","       155","E","        73","E","         0","E","","","        21","E","       161","E","        99","E","        56","E","         0","E","  -28.3","E,0111, ","","","  21.5"," ,E,0821, ","   29.1","E,0714, ","-0.8","E,1003","-3.3","E,1007","-6.1","E,1025","-9.4","E,1103","-9.4","E,1103","-1.0","E,0506","-2.8","E,0414","-4.8","E,0413","-7.2","E,0412","-9.2","E,0407","    5193.7","7","    5193.7","E","    526.5"," ,E","      4.36","E","      8.27","E","      0.45","E"
"EN000026249","1927","57.8458","27.0192","82.0","VORU, EN","     83.1","","      83.1","E","       176","E","        76","E","         0","E","","","        14","E","       151","E","        89","E","        54","E","         0","E","  -28.1","E,0222, ","","","  23.1"," ,E,0509, ","   29.7","E,0715, ","-0.1","E,1012","-4.4","E,1015","-4.4","E,1015","-6.7","E,1016","-10.6","E,1119","-0.6","E,0516","-2.4","E,0512","-4.7","E,0329","-6.8","E,0328","-10.7","E,0325","    5066.1","1","    5066.1","E","    680.8"," ,E","      4.52","E","      8.24","E","      0.79","E"
