"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00057460","1900","38.40372","-106.42398","2582.0","SARGENTS, CO US","","","","","        43","6","        27","6","         0","6","","","","","","","","","","","","","","","","","","","","","  21.1"," ,6,0215, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    199.5"," ,6","","","","","","","",""
"USC00057460","1959","38.40372","-106.42398","2582.0","SARGENTS, CO US","","","","","        64","0","        43","0","         0","0","","","","","","","","","","","","","","","","","","","","","  20.3"," ,0,0822, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    279.8"," ,0","","","","","","","",""
"USC00057460","1960","38.40372","-106.42398","2582.0","SARGENTS, CO US","","","","","        52","0","        30","0","         0","0","        31","0","","","","","","","","","","","","","","","","","   279"," ,0,1204, ","  13.7"," ,0,0519, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    186.6"," ,0","     3151"," ,0","","","","","",""
"USC00057460","1961","38.40372","-106.42398","2582.0","SARGENTS, CO US","","","","","        69","0","        41","0","         0","0","        35","0","","","","","","","","","","","","","","","","","   203"," ,0,1217,+","  25.1"," ,0,0729, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    313.4"," ,0","     3302"," ,0","","","","","",""
"USC00057460","1962","38.40372","-106.42398","2582.0","SARGENTS, CO US","","","","","        52","0","        28","0","         0","0","        19","0","","","","","","","","","","","","","","","","","   356"," ,0,0119, ","  16.0"," ,0,0209, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    236.7"," ,0","     1870"," ,0","","","","","",""
"USC00057460","1963","38.40372","-106.42398","2582.0","SARGENTS, CO US","","","","","        57","0","        42","0","         0","0","","","","","","","","","","","","","","","","","","","","","  21.1"," ,0,0804, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    344.0"," ,0","","","","","","","",""
"USC00057460","1964","38.40372","-106.42398","2582.0","SARGENTS, CO US","","","","","        63","0","        44","0","         0","0","","","","","","","","","","","","","","","","","","","","","  19.8"," ,0,1224, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    327.7"," ,0","","","","","","","",""
"USC00057460","1965","38.40372","-106.42398","2582.0","SARGENTS, CO US","","","","","        72","0","        52","0","         1","0","        25","0","","","","","","","","","","","","","","","","","   203"," ,0,0324, ","  26.4"," ,0,0816, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    419.7"," ,0","     2274"," ,0","","","","","",""
"USC00057460","1967","38.40372","-106.42398","2582.0","SARGENTS, CO US","","","","","        75","0","        42","0","         0","0","        21","0","","","","","","","","","","","","","","","","","   152"," ,0,1208, ","  18.3"," ,0,0811, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    307.6"," ,0","     1793"," ,0","","","","","",""
"USC00057460","1968","38.40372","-106.42398","2582.0","SARGENTS, CO US","","","","","        58","0","        38","0","         1","0","        23","0","","","","","","","","","","","","","","","","","   152"," ,0,1229, ","  27.4"," ,0,0808, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    286.9"," ,0","     1602"," ,0","","","","","",""
"USC00057460","1969","38.40372","-106.42398","2582.0","SARGENTS, CO US","","","","","        75","0","        57","0","         2","0","        26","0","","","","","","","","","","","","","","","","","   254"," ,0,1004, ","  42.7"," ,0,1003, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    439.1"," ,0","     2515"," ,0","","","","","",""
"USC00057460","1970","38.40372","-106.42398","2582.0","SARGENTS, CO US","","","","","        61","0","        48","0","         0","0","","","","","","","","","","","","","","","","","","","","","  23.9"," ,0,0815, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    387.3"," ,0","","","","","","","",""
"USC00057460","1971","38.40372","-106.42398","2582.0","SARGENTS, CO US","","","","","        55","0","        37","0","         2","0","        23","0","","","","","","","","","","","","","","","","","   203"," ,0,1130, ","  37.6"," ,0,0813, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    304.1"," ,0","     1905"," ,0","","","","","",""
"USC00057460","1972","38.40372","-106.42398","2582.0","SARGENTS, CO US","","","","","        50","0","        44","0","         0","0","        17","0","","","","","","","","","","","","","","","","","   356"," ,0,1205, ","  19.8"," ,0,1016, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    292.8"," ,0","     1950"," ,0","","","","","",""
"USC00057460","1973","38.40372","-106.42398","2582.0","SARGENTS, CO US","","","","","        51","0","        43","0","         0","0","        20","0","","","","","","","","","","","","","","","","","   254"," ,0,1228,+","  22.9"," ,0,0526, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    309.4"," ,0","     2541"," ,0","","","","","",""
"USC00057460","1974","38.40372","-106.42398","2582.0","SARGENTS, CO US","","","","","        42","0","        35","0","         1","0","        16","0","","","","","","","","","","","","","","","","","   305"," ,0,0220, ","  25.4"," ,0,0718, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    279.8"," ,0","     1929"," ,0","","","","","",""
"USC00057460","1975","38.40372","-106.42398","2582.0","SARGENTS, CO US","","","","","        44","0","        38","0","         0","0","        24","0","","","","","","","","","","","","","","","","","   254"," ,0,0327, ","  19.6"," ,0,0812, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    250.9"," ,0","     3101"," ,0","","","","","",""
"USC00057460","1976","38.40372","-106.42398","2582.0","SARGENTS, CO US","","","","","        43","0","        42","0","         1","0","","","","","","","","","","","","","","","","","","","","","  33.0"," ,0,0417, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    355.0"," ,0","","","","","","","",""
"USC00057460","1977","38.40372","-106.42398","2582.0","SARGENTS, CO US","","","","","        52","0","        41","0","         1","0","        15","0","","","","","","","","","","","","","","","","","   305"," ,0,0224, ","  26.7"," ,0,1006, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    321.8"," ,0","     1778"," ,0","","","","","",""
"USC00057460","1978","38.40372","-106.42398","2582.0","SARGENTS, CO US","","","","","","","","","","","","","","","","","","","","","","","","","         4"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00057460","1979","38.40372","-106.42398","2582.0","SARGENTS, CO US","","","","","        80","0","        51","0","         4","0","        54","0","","","","","","","","","","","","","         1"," ","","","   356"," ,0,0111, ","  44.2"," ,0,0111, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    567.8"," ,0","     4643"," ,0","","","","","",""
"USC00057460","1980","38.40372","-106.42398","2582.0","SARGENTS, CO US","","","","","        78","0","        42","0","         1","0","        36","0","","","","","","","","","","","","","         1"," ","","","   356"," ,0,0113, ","  47.5"," ,0,0113, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    340.5"," ,0","     2919"," ,0","","","","","",""
"USC00057460","1981","38.40372","-106.42398","2582.0","SARGENTS, CO US","","","","","        93","0","        60","0","         0","0","        35","0","","","","","","","","","","","","","","","","","   432"," ,0,1228, ","  22.6"," ,0,1228, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    477.3"," ,0","     3152"," ,0","","","","","",""
"USC00057460","1982","38.40372","-106.42398","2582.0","SARGENTS, CO US","","","","","        96","0","        50","0","         2","0","        44","0","","","","","","","","","","","","","","","","","   178"," ,0,0106, ","  29.2"," ,0,1008,+","","","","","","","","","","","","","","","","","","","","","","","","","","","    408.1"," ,0","     2430"," ,0","","","","","",""
"USC00057460","1983","38.40372","-106.42398","2582.0","SARGENTS, CO US","","","","","       123","0","        82","0","         1","0","        74","0","","","","","","","","","","","","","","","","","   330"," ,0,1224, ","  30.5"," ,0,1224, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    632.7"," ,0","     6128"," ,0","","","","","",""
"USC00057460","1984","38.40372","-106.42398","2582.0","SARGENTS, CO US","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00057460","1985","38.40372","-106.42398","2582.0","SARGENTS, CO US","","","","","        84","0","        60","0","         0","0","        44","0","","","","","","","","","","","","","","","","","   330"," ,0,0122, ","  20.3"," ,0,0122, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    390.3"," ,0","     3325"," ,0","","","","","",""
