"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CLDR","1991","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","    209.2","","     209.2","U","         0","U","       137","U","        13","U","       116","U","         2","U","  -10.6","U,1130, ","   32.8","U,0703, ","-1.1","U,1022","-2.8","U,1023","-4.4","U,1027","-6.7","U,1028","-10.6","U,1130","-1.7","U,0531","-2.8","U,0518","-5.0","U,0509","-8.9","U,0411","-8.9","U,0411","    3748.4","4","    3748.4","U","      9.53","U","     14.68","U","      4.37","U"
"USR0000CLDR","1992","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2845.3","3","    2845.3","U","","","","","",""
"USR0000CLDR","1994","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","    244.8","","     244.8","U","         0","U","       134","U","        26","U","       117","U","         0","U","  -11.7","U,1118, ","   31.7","U,0721,+","0.0","U,1004","-2.2","U,1015","-4.4","U,1101","-8.3","U,1103","-11.7","U,1118","0.0","U,0614","-2.2","U,0425","-8.9","U,0323","-8.9","U,0323","-8.9","U,0323","    3335.1","1","    3335.1","U","      9.37","U","     14.58","U","      4.15","U"
"USR0000CLDR","1996","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","    264.3","","     264.3","U","         0","U","       127","U","        24","U","       111","U","         2","U","  -13.3","U,0226, ","   33.9","U,0809, ","-0.6","U,1015","-3.3","U,1016","-5.0","U,1019","-6.7","U,1201","","","0.0","U,0524","-3.3","U,0523","-5.6","U,0420","-6.7","U,0329","-10.0","U,0227","","","","","      9.44","U","     14.44","U","      4.43","U"
"USR0000CLDR","1997","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","    131.2","","     131.2","U","         0","U","       129","U","        11","U","       104","U","         2","U","  -17.2","U,0113, ","   32.2","U,0807,+","0.0","U,1006","-2.8","U,1011","-4.4","U,1207","-7.2","U,1209","-10.6","U,1222","-1.1","U,0525","-4.4","U,0501","-4.4","U,0501","-6.7","U,0409","-12.2","U,0114","    3412.7","7","    3412.7","U","      9.19","U","     14.25","U","      4.12","U"
"USR0000CLDR","1998","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","    252.2","","     252.2","U","         2","U","       154","U","        16","U","        91","U","        11","U","  -18.9","U,1221, ","   33.9","U,0813,+","0.0","U,1004","-2.8","U,1015","-5.0","U,1109","-10.6","U,1204","-10.6","U,1204","-0.6","U,0529","-2.2","U,0527","-5.0","U,0415","-7.2","U,0329","","","    3857.2","2","    3857.2","U","      8.13","U","     12.74","U","      3.51","U"
"USR0000CLDR","1999","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","    137.2","","     137.2","U","         0","U","       132","U","        12","U","       116","U","         2","U","  -11.7","U,0210, ","   33.9","U,0712, ","-1.1","U,1016","-2.8","U,1117","-5.6","U,1121","-6.7","U,1203","","","-0.6","U,0608","-2.8","U,0513","-5.0","U,0509","-10.0","U,0409","-10.0","U,0409","    3795.0","0","    3795.0","U","      9.27","U","     14.61","U","      3.94","U"
"USR0000CLDR","2001","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","    239.4","","     239.4","U","         0","U","       130","U","        21","U","       136","U","         3","U","  -11.7","U,0207, ","   32.2","U,0808,+","0.0","U,1009","-2.8","U,1122","-4.4","U,1124","-7.8","U,1127","","","-1.1","U,0603","-3.9","U,0502","-5.0","U,0412","-6.7","U,0409","-8.9","U,0213","","","","","      9.89","U","     15.16","U","      4.61","U"
"USR0000CLDR","2002","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","    280.5","","     280.5","U","         0","U","       133","U","        16","U","       118","U","        10","U","  -11.7","U,0308, ","   37.2","U,0711, ","0.0","U,0930","-2.2","U,1001","-5.6","U,1030","-6.7","U,1218","","","-1.7","U,0609","-2.2","U,0521","-5.0","U,0418","-9.4","U,0318","-9.4","U,0318","    3371.1","1","    3371.1","U","      9.90","U","     15.38","U","      4.42","U"
"USR0000CLDR","2003","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","    308.6","","     308.6","U","         0","U","       138","U","         8","U","       132","U","        10","U","   -8.9","U,1227,+","   34.4","U,0730, ","0.0","U,0917","-2.8","U,1029","-6.1","U,1031","-6.7","U,1121","-8.9","U,1226","-4.4","U,0518","-4.4","U,0518","-4.4","U,0518","-7.2","U,0403","","","    3294.0","0","    3294.0","U","      9.94","U","     15.09","U","      4.79","U"
"USR0000CLDR","2004","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","    193.2","","     193.2","U","         0","U","       128","U","         8","U","       123","U","         0","U","  -10.0","U,0103, ","   31.7","U,0812, ","0.0","U,0919","-4.4","U,1027","-4.4","U,1027","-6.7","U,1121","-9.4","U,1128","0.0","U,0608","-2.8","U,0422","-4.4","U,0401","-6.7","U,0227","-10.0","U,0103","    3232.5","5","    3232.5","U","      9.67","U","     14.81","U","      4.54","U"
"USR0000CLDR","2005","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","    233.3","","     233.3","U","         0","U","       133","U","        11","U","        93","U","         3","U","  -10.0","U,0104, ","   32.2","U,0726,+","0.0","U,0924","-2.2","U,1108","-5.6","U,1126","-6.7","U,1203","","","-0.6","U,0607","-3.3","U,0419","-4.4","U,0418","-6.7","U,0414","-10.0","U,0104","    3568.0","0","    3568.0","U","      9.40","U","     14.42","U","      4.39","U"
"USR0000CLDR","2006","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","    287.6","","     287.6","U","         0","U","       134","U","        16","U","       117","U","        11","U","  -11.7","U,1129, ","   34.4","U,0625, ","0.0","U,0922","-3.3","U,1025","-5.6","U,1123","-6.7","U,1127","-10.6","U,1128","-0.6","U,0528","-3.3","U,0418","-5.6","U,0417","-7.2","U,0319","-8.9","U,0313","    3462.8","8","    3462.8","U","      9.48","U","     14.82","U","      4.13","U"
"USR0000CLDR","2007","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","    195.4","","     195.4","U","         0","U","       130","U","        18","U","       122","U","         3","U","  -15.6","U,0112, ","   35.0","U,0704, ","-1.7","U,0928","-2.8","U,0929","-5.0","U,1120","-8.3","U,1130","-8.9","U,1220","0.0","U,0607","-3.9","U,0505","-4.4","U,0420","-6.7","U,0418","-8.9","U,0228","    3186.3","3","    3186.3","U","      9.58","U","     15.24","U","      3.91","U"
"USR0000CLDR","2008","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","    269.4","","     269.4","U","         0","U","       135","U","        27","U","       124","U","         5","U","  -11.1","U,1217, ","   35.6","U,0815,+","0.0","U,0901","-3.3","U,1009","-5.0","U,1010","-7.8","U,1213","-8.9","U,1215","0.0","U,0611","-2.2","U,0512","-6.7","U,0430","-6.7","U,0430","-9.4","U,0420","    3653.5","5","    3653.5","U","      9.55","U","     15.12","U","      3.98","U"
"USR0000CLDR","2009","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","    295.1","","     295.1","U","         0","U","       137","U","        15","U","       118","U","         7","U","  -13.9","U,1208,+","   32.8","U,0911,+","-0.6","U,0929","-2.2","U,0930","-4.4","U,1004","-9.4","U,1205","-9.4","U,1205","0.0","U,0430","-2.8","U,0428","-6.1","U,0415","-6.7","U,0414","-10.0","U,0323","    3208.7","7","    3208.7","U","      9.68","U","     15.17","U","      4.18","U"
"USR0000CLDR","2010","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","    216.4","","     216.4","U","         0","U","       152","U","        13","U","       101","U","         2","U","  -13.3","U,1124, ","   32.8","U,0825, ","0.0","U,1005","-2.2","U,1025","-4.4","U,1109","-12.2","U,1123","-12.2","U,1123","-0.6","U,0616","-3.3","U,0523","-6.7","U,0522","-6.7","U,0522","-10.0","U,0309","    3707.1","1","    3707.1","U","      8.70","U","     13.82","U","      3.57","U"
"USR0000CLDR","2011","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","    192.7","","     192.7","U","         0","U","       152","U","        12","U","       105","U","         0","U","  -14.4","U,0226, ","   31.1","U,0827, ","-2.8","U,1005","-2.8","U,1005","-5.6","U,1104","-6.7","U,1105","-8.9","U,1222","0.0","U,0603","-2.2","U,0529","-4.4","U,0516","-7.2","U,0429","-9.4","U,0227","    3800.1","1","    3800.1","U","      8.77","U","     14.05","U","      3.48","U"
