"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CF000004460","1951","-2.67","14.05","547.0","SOUANKE, CF","","","","","       123","I","        96","I","        18","I","         0","I","         0","I","         0","I","       365","I","        11","I","   13.2","I,1226, ","  65.7"," ,I,0904, ","   33.8","I,0311, ","       0.0","0","       0.0","I","   1399.2"," ,I","     23.75","I","     28.83","I","     18.66","I"
"CF000004460","1953","-2.67","14.05","547.0","SOUANKE, CF","   1180.2","","    1180.2","I","        98","I","        83","I","        17","I","         0","I","         0","I","         0","I","       365","I","        24","I","   11.5","I,0311,+","  65.7"," ,I,1017, ","   34.2","I,0325, ","       0.0","0","       0.0","I","   1354.9"," ,I","     22.66","I","     28.85","I","     16.48","I"
"CF000004460","1954","-2.67","14.05","547.0","SOUANKE, CF","   1964.6","","    1964.6","I","       105","I","        90","I","        17","I","         0","I","         0","I","         0","I","       363","I","        10","I","   13.2","I,0803, ","  62.0"," ,I,0425, ","   33.2","I,0108, ","       1.6","6","       1.6","I","   1638.8"," ,I","     23.50","I","     28.07","I","     18.92","I"
"CF000004460","1955","-2.67","14.05","547.0","SOUANKE, CF","   1871.8","","    1871.8","I","       118","I","       101","I","        22","I","         0","I","         0","I","         0","I","       365","I","         6","I","   14.8","I,0813, ","  63.0"," ,I,0507, ","   33.4","I,0426,+","       0.0","0","       0.0","I","   1726.5"," ,I","     23.36","I","     27.67","I","     19.04","I"
"CF000004460","1956","-2.67","14.05","547.0","SOUANKE, CF","   1815.8","","    1815.8","I","       108","I","        90","I","        21","I","         0","I","         0","I","         0","I","       366","I","        10","I","   14.5","I,0123, ","  73.0"," ,I,0619, ","   33.6","I,0306, ","       0.0","0","       0.0","I","   1650.5"," ,I","     23.30","I","     27.81","I","     18.79","I"
"CF000004460","1957","-2.67","14.05","547.0","SOUANKE, CF","   1815.5","","    1815.5","I","       148","I","       118","I","        23","I","         0","I","         0","I","         0","I","       365","I","         6","I","   12.8","I,0207, ","  50.0"," ,I,0106, ","   33.5","I,0506, ","       0.0","0","       0.0","I","   1920.2"," ,I","     23.74","I","     28.34","I","     19.13","I"
"CF000004460","1958","-2.67","14.05","547.0","SOUANKE, CF","   2085.2","","    2085.2","I","       138","I","       107","I","        14","I","         0","I","         0","I","         0","I","       365","I","        21","I","   13.8","I,0218, "," 167.2"," ,I,0919, ","   34.3","I,0328, ","       0.0","0","       0.0","I","   1638.7"," ,I","     23.91","I","     28.53","I","     19.28","I"
"CF000004460","1960","-2.67","14.05","547.0","SOUANKE, CF","","","","","       137","I","       106","I","        22","I","         0","I","         0","I","         0","I","       366","I","        14","I","   16.2","I,0228,+","  65.0"," ,I,0420, ","   33.8","I,0328, ","       0.0","0","       0.0","I","   1762.2"," ,I","     24.00","I","     28.61","I","     19.39","I"
"CF000004460","1961","-2.67","14.05","547.0","SOUANKE, CF","","","","","       150","I","       102","I","        21","I","","","","","","","","","","","",""," 112.5"," ,I,0517, ","","","","","","","   1769.5"," ,I","","","","","",""
"CF000004460","1962","-2.67","14.05","547.0","SOUANKE, CF","   2014.3","","    2014.3","I","       136","I","       105","I","        28","I","         0","I","         0","I","         0","I","       364","I","        23","I","   15.4","I,0104, ","  74.0"," ,I,1009, ","   33.9","I,0515,+","       0.0","0","       0.0","I","   1796.8"," ,I","     24.08","I","     28.84","I","     19.31","I"
"CF000004460","1963","-2.67","14.05","547.0","SOUANKE, CF","   2071.7","","    2071.7","I","       137","I","       120","I","        30","I","         0","I","         0","I","         0","I","       365","I","        20","I","   16.5","I,0211,+","  78.2"," ,I,0606, ","   33.6","I,0520,+","       0.0","0","       0.0","I","   2195.9"," ,I","     24.12","I","     28.73","I","     19.51","I"
"CF000004460","1965","-2.67","14.05","547.0","SOUANKE, CF","   1938.8","","    1938.8","I","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CF000004460","1967","-2.67","14.05","547.0","SOUANKE, CF","","","","","       127","I","        94","I","        16","I","         0","I","         0","I","         0","I","       365","I","        20","I","   14.5","I,0724, ","  58.5"," ,I,1008, ","   34.4","I,0404, ","       0.0","0","       0.0","I","   1418.5"," ,I","     23.55","I","     28.50","I","     18.59","I"
"CF000004460","1968","-2.67","14.05","547.0","SOUANKE, CF","   1812.6","","    1812.6","I","       145","I","       103","I","        18","I","         0","I","         0","I","         0","I","       366","I","        19","I","   13.3","I,0118, ","  80.3"," ,I,0502, ","   34.8","I,0405, ","       0.0","0","       0.0","I","   1529.6"," ,I","     23.26","I","     28.51","I","     18.01","I"
"CF000004460","1969","-2.67","14.05","547.0","SOUANKE, CF","   1878.3","","    1878.3","I","       146","I","       100","I","        21","I","         0","I","         0","I","         0","I","       365","I","        28","I","   12.2","I,0131, "," 158.4"," ,I,0830, ","   35.2","I,0503, ","       0.0","0","       0.0","I","   1766.4"," ,I","     23.69","I","     28.79","I","     18.59","I"
"CF000004460","1970","-2.67","14.05","547.0","SOUANKE, CF","   2043.3","","    2043.3","I","       159","I","       112","I","        17","I","         0","I","         0","I","         0","I","       364","I","        45","I","   14.2","I,1203, ","  55.5"," ,I,0420, ","   35.3","I,0403, ","       0.0","0","       0.0","I","   1565.1"," ,I","     24.05","I","     29.32","I","     18.78","I"
"CF000004460","1971","-2.67","14.05","547.0","SOUANKE, CF","   2004.7","","    2004.7","I","       145","I","        99","I","        15","I","         0","I","         0","I","         0","I","       365","I","        35","I","   10.6","I,1225, "," 118.0"," ,I,0325, ","   35.2","I,0312, ","       0.0","0","       0.0","I","   1503.2"," ,I","     23.65","I","     29.17","I","     18.13","I"
"CF000004460","1972","-2.67","14.05","547.0","SOUANKE, CF","   1924.0","","    1924.0","I","       147","I","        98","I","        16","I","         0","I","         0","I","         0","I","       366","I","        31","I","   13.8","I,0627, ","  51.1"," ,I,1013, ","   34.7","I,0319, ","       0.0","0","       0.0","I","   1531.0"," ,I","     23.86","I","     29.08","I","     18.63","I"
