"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"EZM00011782","1959","49.696","18.111","257.3","MOSNOV, EZ","","","","","","","        24","S","        94","S","         3","S","","","   32.8","S,0712, ","","","     13.96","S"
"EZM00011782","1973","49.696","18.111","257.3","MOSNOV, EZ","","","","","","","        24","S","        84","S","         0","S","","","   31.0","S,0906,+","","","     12.79","S"
"EZM00011782","1974","49.696","18.111","257.3","MOSNOV, EZ","       171","S","        69","S","         3","S","","","","","","","  41.9"," ,S,0601, ","","","    708.9"," ,S","",""
"EZM00011782","1977","49.696","18.111","257.3","MOSNOV, EZ","","","","","","","        32","S","        74","S","         0","S","","","   31.0","S,0614,+","","","     13.11","S"
"EZM00011782","1978","49.696","18.111","257.3","MOSNOV, EZ","       165","S","        72","S","         5","S","        30","S","        56","S","         0","S","  55.9"," ,S,0524, ","   29.0","S,0804,+","    842.7"," ,S","     12.05","S"
"EZM00011782","1979","49.696","18.111","257.3","MOSNOV, EZ","       157","S","        75","S","         3","S","","","","","","","  62.0"," ,S,0626, ","","","    720.4"," ,S","",""
"EZM00011782","1980","49.696","18.111","257.3","MOSNOV, EZ","       170","S","        68","S","         2","S","        40","S","        58","S","         0","S","  31.5"," ,S,0624, ","   32.0","S,0530, ","    702.2"," ,S","     11.41","S"
"EZM00011782","1981","49.696","18.111","257.3","MOSNOV, EZ","       164","S","        75","S","         3","S","        44","S","        86","S","         0","S","  50.0"," ,S,0724, ","   32.0","S,0603, ","    787.6"," ,S","     12.99","S"
"EZM00011782","1984","49.696","18.111","257.3","MOSNOV, EZ","","","","","","","        21","S","        71","S","         0","S","","","   32.0","S,0801, ","","","     12.61","S"
"EZM00011782","2003","49.696","18.111","257.3","MOSNOV, EZ","       122","S","        40","S","         2","S","","","","","","","  37.1"," ,S,1006, ","","","    448.9"," ,S","",""
"EZM00011782","2004","49.696","18.111","257.3","MOSNOV, EZ","       139","S","        56","S","         2","S","","","","","","","  31.5"," ,S,0620, ","","","    512.2"," ,S","",""
"EZM00011782","2005","49.696","18.111","257.3","MOSNOV, EZ","       152","S","        60","S","         3","S","","","","","","","  51.8"," ,S,0913, ","","","    643.8"," ,S","",""
"EZM00011782","2006","49.696","18.111","257.3","MOSNOV, EZ","       137","S","        54","S","         2","S","","","","","","","  27.9"," ,S,0701, ","","","    548.7"," ,S","",""
"EZM00011782","2007","49.696","18.111","257.3","MOSNOV, EZ","       139","S","        58","S","         5","S","","","","","","","  77.0"," ,S,0907, ","","","    708.8"," ,S","",""
