"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00227449","1940","31.53333","-88.9",,"RICHTON 12 NNE, MS US","        82","6","        71","6","        23","6","","","","","","","","","",""," 104.1"," ,6,0205, ","   1533.8"," ,6","",""
"USC00227449","1942","31.53333","-88.9",,"RICHTON 12 NNE, MS US","        76","6","        62","6","        21","6","","","","","","","","","",""," 130.3"," ,6,1228, ","   1377.2"," ,6","",""
"USC00227449","1948","31.53333","-88.9",,"RICHTON 12 NNE, MS US","        93","0","        77","0","        25","0","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 148.6"," ,0,1127, ","   1943.2"," ,0","        0"," ,0"
"USC00227449","1949","31.53333","-88.9",,"RICHTON 12 NNE, MS US","       106","0","        88","0","        21","0","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 148.8"," ,0,0613, ","   1915.6"," ,0","        0"," ,0"
"USC00227449","1950","31.53333","-88.9",,"RICHTON 12 NNE, MS US","        83","0","        70","0","        14","0","        0","","         0","0","         9"," ","     0"," ,0,1231,+","     0"," ,0,1231,+","  77.5"," ,0,0704, ","   1174.3"," ,0","        0"," ,0"
"USC00227449","1951","31.53333","-88.9",,"RICHTON 12 NNE, MS US","","","","","","","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","        0"," ,0"
"USC00227449","1952","31.53333","-88.9",,"RICHTON 12 NNE, MS US","        74","0","        69","0","        18","0","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  76.2"," ,0,0915, ","   1303.1"," ,0","        0"," ,0"
"USC00227449","1953","31.53333","-88.9",,"RICHTON 12 NNE, MS US","        92","0","        79","0","        24","0","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 110.0"," ,0,1204, ","   1730.9"," ,0","        0"," ,0"
"USC00227449","1954","31.53333","-88.9",,"RICHTON 12 NNE, MS US","        70","0","        53","0","         8","0","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  94.0"," ,0,0416, ","    789.1"," ,0","        0"," ,0"
"USC00227449","1955","31.53333","-88.9",,"RICHTON 12 NNE, MS US","        72","0","        66","0","        13","0","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 107.2"," ,0,0413, ","   1156.9"," ,0","        0"," ,0"
"USC00227449","1956","31.53333","-88.9",,"RICHTON 12 NNE, MS US","        84","0","        70","0","        18","0","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 130.8"," ,0,0204, ","   1381.6"," ,0","        0"," ,0"
"USC00227449","1957","31.53333","-88.9",,"RICHTON 12 NNE, MS US","        92","0","        80","0","        12","0","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 241.3"," ,0,0919, ","   1487.0"," ,0","        0"," ,0"
"USC00227449","1958","31.53333","-88.9",,"RICHTON 12 NNE, MS US","       100","0","        85","0","        24","0","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  54.6"," ,0,0922, ","   1505.1"," ,0","        0"," ,0"
"USC00227449","1959","31.53333","-88.9",,"RICHTON 12 NNE, MS US","       117","0","        95","0","        24","0","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 133.4"," ,0,0609, ","   1742.7"," ,0","        0"," ,0"
"USC00227449","1960","31.53333","-88.9",,"RICHTON 12 NNE, MS US","        90","0","        69","0","        21","0","","","","","","","","","",""," 119.4"," ,0,0507, ","   1348.0"," ,0","",""
"USC00227449","1961","31.53333","-88.9",,"RICHTON 12 NNE, MS US","        98","0","        87","0","        33","0","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 188.0"," ,0,0218, ","   2115.7"," ,0","        0"," ,0"
"USC00227449","1962","31.53333","-88.9",,"RICHTON 12 NNE, MS US","        79","0","        69","0","        15","0","        0","","         0","0","","","     0"," ,0,1231,+","     0","T,0,0115, "," 127.0"," ,0,0428, ","   1252.7"," ,0","        0","T,0"
"USC00227449","1963","31.53333","-88.9",,"RICHTON 12 NNE, MS US","        55","0","        50","0","         9","0","","","         0","0","","","","","     0"," ,0,1231,+","  59.9"," ,0,0731, ","    743.3"," ,0","        0"," ,0"
"USC00227449","1964","31.53333","-88.9",,"RICHTON 12 NNE, MS US","        80","0","        67","0","        17","0","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  99.1"," ,0,0315, ","   1328.2"," ,0","        0"," ,0"
"USC00227449","1965","31.53333","-88.9",,"RICHTON 12 NNE, MS US","        84","0","        70","0","        19","0","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 114.3"," ,0,0123, ","   1318.4"," ,0","        0"," ,0"
"USC00227449","1966","31.53333","-88.9",,"RICHTON 12 NNE, MS US","        84","0","        80","0","        21","0","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 101.6"," ,0,0210, ","   1532.7"," ,0","        0"," ,0"
"USC00227449","1967","31.53333","-88.9",,"RICHTON 12 NNE, MS US","        69","0","        66","0","        18","0","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  81.3"," ,0,0504, ","   1335.7"," ,0","        0"," ,0"
