"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MOM00060220","1966","31.398","-9.682","117.0","ESSAOUIRA, MO","","","","","","","         0","S","         0","S","","","","","","","    7.8","S,0309, ","","","","","","","","","     14.39","S"
"MOM00060220","1983","31.398","-9.682","117.0","ESSAOUIRA, MO","        40","S","        20","S","         1","S","","","","","","","","","","","","","  53.1"," ,S,1116, ","","","    192.9"," ,S","","","",""
"MOM00060220","1988","31.398","-9.682","117.0","ESSAOUIRA, MO","        44","S","        29","S","         4","S","","","","","","","","","","","","","  87.1"," ,S,1110, ","","","    437.8"," ,S","","","",""
"MOM00060220","1993","31.398","-9.682","117.0","ESSAOUIRA, MO","        38","S","        26","S","         2","S","","","","","","","","","","","","","  48.0"," ,S,1110, ","","","    263.6"," ,S","","","",""
"MOM00060220","1994","31.398","-9.682","117.0","ESSAOUIRA, MO","        25","S","        11","S","         1","S","","","","","","","","","","","","","  29.0"," ,S,1029, ","","","    162.1"," ,S","","","",""
"MOM00060220","1995","31.398","-9.682","117.0","ESSAOUIRA, MO","        29","S","        22","S","         0","S","","","","","         0","S","       158","S","         0","S","","","  23.1"," ,S,1207, ","   31.2","S,1120, ","    219.5"," ,S","     21.07","S","",""
"MOM00060220","1998","31.398","-9.682","117.0","ESSAOUIRA, MO","        24","S","        15","S","         1","S","","","","","","","","","","","","","  48.0"," ,S,0203, ","","","    216.7"," ,S","","","",""
"MOM00060220","2020","31.398","-9.682","117.0","ESSAOUIRA, MO","        27","S","        19","S","         0","S","","","","","","","","","","","","","  22.9"," ,S,1129, ","","","    176.1"," ,S","","","",""
