"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"TX000038989","1938","36.0","62.9","354.0","TAGTABAZAR, TX","        37","I","        19","I","         1","I","  27.1"," ,I,0308, ","    194.2"," ,I"
"TX000038989","1940","36.0","62.9","354.0","TAGTABAZAR, TX","        44","I","        21","I","         0","I","  14.1"," ,I,0202, ","    148.7"," ,I"
"TX000038989","1941","36.0","62.9","354.0","TAGTABAZAR, TX","        46","I","        22","I","         1","I","  29.4"," ,I,0318, ","    218.2"," ,I"
"TX000038989","1942","36.0","62.9","354.0","TAGTABAZAR, TX","        50","I","        26","I","         0","I","  25.1"," ,I,0122, ","    240.2"," ,I"
"TX000038989","1943","36.0","62.9","354.0","TAGTABAZAR, TX","        52","I","        25","I","         2","I","  28.6"," ,I,0123, ","    225.1"," ,I"
"TX000038989","1944","36.0","62.9","354.0","TAGTABAZAR, TX","        32","I","        17","I","         2","I","  33.0"," ,I,0402, ","    203.4"," ,I"
"TX000038989","1945","36.0","62.9","354.0","TAGTABAZAR, TX","        49","I","        31","I","         0","I","  25.0"," ,I,0329, ","    247.1"," ,I"
"TX000038989","1946","36.0","62.9","354.0","TAGTABAZAR, TX","        26","I","        15","I","         0","I","  21.8"," ,I,0316, ","    139.9"," ,I"
"TX000038989","1947","36.0","62.9","354.0","TAGTABAZAR, TX","        25","I","        14","I","         2","I","  33.1"," ,I,0321, ","    167.5"," ,I"
"TX000038989","1948","36.0","62.9","354.0","TAGTABAZAR, TX","        36","I","        17","I","         0","I","  18.0"," ,I,1215, ","    151.9"," ,I"
"TX000038989","1949","36.0","62.9","354.0","TAGTABAZAR, TX","        47","I","        27","I","         2","I","  36.8"," ,I,0409, ","    323.4"," ,I"
"TX000038989","1950","36.0","62.9","354.0","TAGTABAZAR, TX","        37","I","        18","I","         0","I","  21.0"," ,I,0128, ","    151.7"," ,I"
"TX000038989","1951","36.0","62.9","354.0","TAGTABAZAR, TX","        46","I","        20","I","         1","I","  28.3"," ,I,0217, ","    204.7"," ,I"
"TX000038989","1952","36.0","62.9","354.0","TAGTABAZAR, TX","        37","I","        23","I","         1","I","  28.0"," ,I,0213, ","    217.2"," ,I"
"TX000038989","1953","36.0","62.9","354.0","TAGTABAZAR, TX","        58","I","        35","I","         2","I","  32.0"," ,I,1211, ","    349.1"," ,I"
"TX000038989","1954","36.0","62.9","354.0","TAGTABAZAR, TX","        49","I","        28","I","         1","I","  33.7"," ,I,0329, ","    209.9"," ,I"
"TX000038989","1955","36.0","62.9","354.0","TAGTABAZAR, TX","        35","I","        17","I","         1","I","  48.5"," ,I,0314, ","    219.1"," ,I"
"TX000038989","1956","36.0","62.9","354.0","TAGTABAZAR, TX","        42","I","        31","I","         1","I","  26.2"," ,I,0116, ","    290.2"," ,I"
"TX000038989","1957","36.0","62.9","354.0","TAGTABAZAR, TX","        59","I","        32","I","         1","I","  29.4"," ,I,0121, ","    295.5"," ,I"
"TX000038989","1959","36.0","62.9","354.0","TAGTABAZAR, TX","        45","I","        29","I","         2","I","  35.3"," ,I,0102, ","    253.2"," ,I"
"TX000038989","1960","36.0","62.9","354.0","TAGTABAZAR, TX","        39","I","        18","I","         1","I","  33.3"," ,I,0326, ","    184.3"," ,I"
"TX000038989","1961","36.0","62.9","354.0","TAGTABAZAR, TX","        41","I","        21","I","         2","I","  47.4"," ,I,0403, ","    306.5"," ,I"
"TX000038989","1962","36.0","62.9","354.0","TAGTABAZAR, TX","        30","I","        17","I","         0","I","  14.6"," ,I,0206, ","    159.8"," ,I"
"TX000038989","1967","36.0","62.9","354.0","TAGTABAZAR, TX","        63","I","        25","I","         2","I","  35.8"," ,I,0216, ","    306.1"," ,I"
"TX000038989","1968","36.0","62.9","354.0","TAGTABAZAR, TX","        56","I","        33","I","         2","I","  62.7"," ,I,0426, ","    369.2"," ,I"
"TX000038989","1969","36.0","62.9","354.0","TAGTABAZAR, TX","        64","I","        27","I","         1","I","  33.8"," ,I,0414, ","    327.5"," ,I"
"TX000038989","1970","36.0","62.9","354.0","TAGTABAZAR, TX","        29","I","        17","I","         2","I","  31.6"," ,I,0325, ","    195.1"," ,I"
