"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CHM00058666","1980","28.45","121.883","84.0","DACHEN DAO, CH","","","","","","","","","","","","","","","         4","S","       132","S","         0","S","","","","","   31.0","S,0724, ","","","","","","","","","","","","","     18.04","S","",""
"CHM00058666","1983","28.45","121.883","84.0","DACHEN DAO, CH","","","","","       145","S","        86","S","        15","S","","","","","         0","S","       157","S","         0","S","","","  95.0"," ,S,0512, ","   31.1","S,0816, ","","","","","","","","","   1288.8"," ,S","","","     18.84","S","",""
"CHM00058666","1984","28.45","121.883","84.0","DACHEN DAO, CH","","","","","       144","S","        85","S","        13","S","","","","","         0","S","       138","S","         0","S","","","  58.9"," ,S,0807, ","   30.2","S,0729, ","","","","","","","","","   1093.6"," ,S","","","     18.28","S","",""
"CHM00058666","1985","28.45","121.883","84.0","DACHEN DAO, CH","","","","","       138","S","        67","S","        11","S","","","","","         0","S","       150","S","         0","S","",""," 169.9"," ,S,0730, ","   31.5","S,0813, ","","","","","","","","","   1075.2"," ,S","","","     18.68","S","",""
"CHM00058666","1986","28.45","121.883","84.0","DACHEN DAO, CH","","","","","","","","","","","","","","","         0","S","       153","S","         0","S","","","","","   31.4","S,0814, ","","","","","","","","","","","","","     18.83","S","",""
"CHM00058666","1988","28.45","121.883","84.0","DACHEN DAO, CH","","","","","       115","S","        69","S","        11","S","","","","","         0","S","       148","S","         0","S","","","  80.0"," ,S,0923, ","   30.8","S,0813, ","","","","","","","","","   1076.5"," ,S","","","     18.58","S","",""
"CHM00058666","1989","28.45","121.883","84.0","DACHEN DAO, CH","","","","","","","","","","","","","","","         0","S","       135","S","         0","S","","","","","   30.4","S,0813,+","","","","","","","","","","","","","     18.68","S","",""
"CHM00058666","1992","28.45","121.883","84.0","DACHEN DAO, CH","","","","","       157","S","        96","S","        18","S","","","","","","","","","","","",""," 199.9"," ,S,0922, ","","","","","","","","","","","   1916.6"," ,S","","","","","",""
"CHM00058666","1993","28.45","121.883","84.0","DACHEN DAO, CH","","","","","       164","S","        86","S","        13","S","","","","","         0","S","       153","S","         0","S","","","  71.9"," ,S,0604, ","   30.7","S,0819, ","","","","","","","","","   1192.6"," ,S","","","     18.67","S","",""
"CHM00058666","1994","28.45","121.883","84.0","DACHEN DAO, CH","","","","","       169","S","        97","S","        17","S","","","","","         0","S","       167","S","         3","S","",""," 160.0"," ,S,0715, ","   32.3","S,0802,+","","","","","","","","","   1883.8"," ,S","","","     19.85","S","",""
"CHM00058666","1995","28.45","121.883","84.0","DACHEN DAO, CH","","","","","       133","S","        80","S","        12","S","","","","","         0","S","       150","S","         0","S","",""," 193.0"," ,S,0825, ","   31.5","S,0822, ","","","","","","","","","   1247.6"," ,S","","","     18.80","S","",""
"CHM00058666","1996","28.45","121.883","84.0","DACHEN DAO, CH","","","","","       149","S","        83","S","        15","S","","","","","         0","S","       168","S","         0","S","","","  97.0"," ,S,0318, ","   31.7","S,0809, ","","","","","","","","","   1457.2"," ,S","","","     19.03","S","",""
"CHM00058666","1997","28.45","121.883","84.0","DACHEN DAO, CH","","","","","       156","S","        95","S","        11","S","","","","","         0","S","       169","S","         0","S","",""," 131.1"," ,S,0818, ","   30.5","S,0808, ","","","","","","","","","   1321.2"," ,S","","","     19.45","S","",""
"CHM00058666","1998","28.45","121.883","84.0","DACHEN DAO, CH","","","","","       160","S","       101","S","        18","S","","","","","","","","","","","","","  79.0"," ,S,0528, ","","","","","","","","","","","   1596.1"," ,S","","","","","",""
"CHM00058666","1999","28.45","121.883","84.0","DACHEN DAO, CH","","","","","","","","","","","","","","","         0","S","       167","S","         0","S","","","","","   31.6","S,0809, ","","","","","","","","","","","","","     19.70","S","",""
"CHM00058666","2000","28.45","121.883","84.0","DACHEN DAO, CH","","","","","","","","","","","","","","","         0","S","       170","S","         0","S","","","","","   30.8","S,0729, ","","","","","","","","","","","","","     19.58","S","",""
"CHM00058666","2001","28.45","121.883","84.0","DACHEN DAO, CH","","","","","","","","","","","","","","","         0","S","       168","S","         0","S","","","","","   31.8","S,0729, ","","","","","","","","","","","","","     19.98","S","",""
"CHM00058666","2002","28.45","121.883","84.0","DACHEN DAO, CH","","","","","","","","","","","","","","","         0","S","       165","S","         0","S","","","","","   31.3","S,0831, ","","","","","","","","","","","","","     20.00","S","",""
"CHM00058666","2003","28.45","121.883","84.0","DACHEN DAO, CH","","","","","       126","S","        68","S","         7","S","","","","","         0","S","       165","S","         0","S","","","  50.3"," ,S,0410, ","   32.1","S,0808, ","","","","","","","","","    873.5"," ,S","","","     19.60","S","",""
"CHM00058666","2004","28.45","121.883","84.0","DACHEN DAO, CH","","","","","       138","S","        81","S","        18","S","","","","","         0","S","       174","S","         1","S","",""," 148.8"," ,S,0812, ","   32.2","S,0808, ","","","","","","","","","   1688.7"," ,S","","","     20.08","S","",""
"CHM00058666","2005","28.45","121.883","84.0","DACHEN DAO, CH","","","","","","","","","","","","","","","         0","S","       176","S","         0","S","","","","","   30.6","S,0816, ","","","","","","","","","","","","","     19.00","S","",""
"CHM00058666","2007","28.45","121.883","84.0","DACHEN DAO, CH","","","","","","","","","","","","","","","         0","S","       169","S","         0","S","","","","","   31.4","S,0813, ","","","","","","","","","","","","","     20.01","S","",""
"CHM00058666","2008","28.45","121.883","84.0","DACHEN DAO, CH","","","","","","","","","","","","","","","         0","S","       176","S","         1","S","","","","","   32.2","S,0812, ","","","","","","","","","","","","","     19.48","S","",""
"CHM00058666","2009","28.45","121.883","84.0","DACHEN DAO, CH","","","","","","","","","","","","","","","         0","S","       188","S","         1","S","","","","","   32.6","S,0828, ","","","","","","","","","","","","","     19.93","S","",""
"CHM00058666","2010","28.45","121.883","84.0","DACHEN DAO, CH","","","","","","","","","","","","","","","         0","S","       156","S","         2","S","","","","","   34.4","S,0803, ","","","","","","","","","","","","","     19.41","S","",""
"CHM00058666","2011","28.45","121.883","84.0","DACHEN DAO, CH","","","","","","","","","","","","","","","         0","S","       170","S","         0","S","","","","","   31.6","S,0724, ","","","","","","","","","","","","","     18.94","S","",""
"CHM00058666","2012","28.45","121.883","84.0","DACHEN DAO, CH","","","","","","","","","","","","","","","         0","S","       176","S","         0","S","","","","","   32.1","S,0828, ","","","","","","","","","","","","","     19.12","S","",""
"CHM00058666","2014","28.45","121.883","84.0","DACHEN DAO, CH","","","","","","","","","","","","","","","         0","S","       165","S","         0","S","","","","","   31.7","S,0709, ","","","","","","","","","","","","","     19.67","S","",""
"CHM00058666","2020","28.45","121.883","84.0","DACHEN DAO, CH","","","","","       132","S","        68","S","        10","S","","","","","","","","","","","","","  63.5"," ,S,0529, ","","","","","","","","","","","    885.4"," ,S","","","","","",""
"CHM00058666","2021","28.45","121.883","84.0","DACHEN DAO, CH","   1242.7","","    1242.7","S","       150","S","        92","S","        21","S","         0","S","         6","S","         0","S","       187","S","         2","S","   -2.9","S,0108, "," 134.6"," ,S,1012, ","   32.7","S,0809,+","0.0","S,0406","-2.8","S,0109","","","","","   1885.0"," ,S","     18.88","S","     21.54","S","     16.22","S"
"CHM00058666","2022","28.45","121.883","84.0","DACHEN DAO, CH","   1077.8","","    1077.8","S","       141","S","        85","S","        20","S","         0","S","         0","S","         0","S","       182","S","         4","S","    0.3","S,1218, "," 136.7"," ,S,0914, ","   32.4","S,0819,+","","","","","    1081.9","9","    1081.9","S","   1438.0"," ,S","     18.13","S","     20.44","S","     15.82","S"
