"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00003870","1962","34.90614","-82.21253","294.4","GRNVL SPART INTERNATIONAL AIRPORT, SC US","","","","","","","","","","","","","","","","","","","","","","","","","","","        22"," ","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003870","1963","34.90614","-82.21253","294.4","GRNVL SPART INTERNATIONAL AIRPORT, SC US","","","    897.0","","     897.0","0","        99","0","        73","0","         8","0","        4","","         2","0","         0","0","        75","0","         1","0","       218","0","        45","0","       110"," ","","","        35"," ","  -12.8","0,0124, ","    51"," ,0,0227, ","    53"," ,0,0226, ","  98.8"," ,0,0928, ","   36.1","0,0610, ","-0.6","0,1103","-2.8","0,1115","-5.0","0,1210","-6.7","0,1215","-10.0","0,1219","-1.7","0,0323","-2.8","0,0228","-11.1","0,0227","-11.1","0,0227","-11.1","0,0227","","","","","   1196.3"," ,0","","","      123"," ,0","     15.64","0","     21.70","0","      9.57","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00003870","1964","34.90614","-82.21253","294.4","GRNVL SPART INTERNATIONAL AIRPORT, SC US","","","    920.9","","     920.9","0","       115","0","        78","0","        25","0","        3","","         1","0","         0","0","        53","0","         1","0","       208","0","        34","0","       128"," ","","","        37"," ","  -10.0","0,0115, ","    25"," ,0,0113,+","    30"," ,0,0225, "," 106.9"," ,0,0601, ","   36.7","0,0621, ","-0.6","0,1121","-3.9","0,1122","-5.0","0,1123","-6.7","0,1201","-8.9","0,1219","-4.4","0,0331","-4.4","0,0331","-4.4","0,0331","-6.7","0,0129","-10.0","0,0115","    1876.6","6","    1876.6","0","   1788.9"," ,0","","","       43"," ,0","     16.01","0","     21.72","0","     10.30","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00003870","1965","34.90614","-82.21253","294.4","GRNVL SPART INTERNATIONAL AIRPORT, SC US","","","    879.4","","     879.4","0","       114","0","        73","0","        15","0","        5","","         4","0","         0","0","        66","0","         1","0","       207","0","        24","0","       138"," ","        32"," ","        54"," ","   -9.4","0,0119, ","   152"," ,0,0117, ","   145"," ,0,0116, ","  57.7"," ,0,0614, ","   35.0","0,0827,+","-2.8","0,1025","-2.8","0,1025","-4.4","0,1130","","","","","-4.4","0,0322","-4.4","0,0322","-4.4","0,0322","-7.8","0,0321","-9.4","0,0119","    1725.1","1","    1725.1","0","   1160.3"," ,0","      58.5","X","      255"," ,0","     15.88","0","     21.81","0","      9.94","0","   156696","X","","","","","","","","","       270","X","","","","","","","","","      16.1","X"
"USW00003870","1966","34.90614","-82.21253","294.4","GRNVL SPART INTERNATIONAL AIRPORT, SC US","","","    723.3","","     723.3","0","       120","0","        85","0","        12","0","        7","","         5","0","         1","0","        67","0","         1","0","       204","0","        22","0","       136"," ","        35"," ","        39"," ","  -21.1","0,0130, ","    76"," ,0,0131,+","    94"," ,0,0129, "," 106.9"," ,0,0913, ","   36.7","0,0728, ","-1.7","0,1103","-4.4","0,1104","-4.4","0,1104","-8.9","0,1225","-8.9","0,1225","0.0","0,0406","-2.8","0,0329","-4.4","0,0309","-6.7","0,0307","-16.1","0,0131","    1902.7","7","    1902.7","0","   1243.9"," ,0","      58.6","X","      318"," ,0","     14.91","0","     20.75","0","      9.07","0","   157902","X","","","","","","","","","        45","X","","","","","","","","","      23.2","X"
"USW00003870","1967","34.90614","-82.21253","294.4","GRNVL SPART INTERNATIONAL AIRPORT, SC US","","","    656.2","","     656.2","0","       115","0","        77","0","        15","0","        1","","         1","0","         0","0","        56","0","         1","0","       215","0","        14","0","       145"," ","        33"," ","        46"," ","  -13.3","0,0225, ","    25"," ,0,0210, ","    38"," ,0,0209, ","  71.4"," ,0,0823, ","   36.1","0,0625,+","-0.6","0,1104","-2.8","0,1105","-5.0","0,1129","-6.7","0,1224","","","-2.8","0,0319","-2.8","0,0319","-6.7","0,0318","-6.7","0,0318","-13.3","0,0225","    1723.5","5","    1723.5","0","   1223.7"," ,0","      58.2","X","       51"," ,0","     15.37","0","     21.47","0","      9.26","0","   155712","X","","","","","","","","","       225","X","","","","","","","","","      19.7","X"
"USW00003870","1968","34.90614","-82.21253","294.4","GRNVL SPART INTERNATIONAL AIRPORT, SC US","","","    763.1","","     763.1","0","       109","0","        73","0","        10","0","        5","","         2","0","         0","0","        91","0","         4","0","       205","0","        36","0","       125"," ","        26"," ","        46"," ","  -10.6","0,0212, ","    25"," ,0,1112,+","    48"," ,0,1111, ","  95.8"," ,0,0607, ","   37.2","0,0823, ","-1.1","0,1030","-2.2","0,1112","-6.1","0,1121","-7.8","0,1209","","","-0.6","0,0325","-4.4","0,0324","-4.4","0,0324","-8.3","0,0226","-9.4","0,0214","    1931.2","2","    1931.2","0","   1097.4"," ,0","      58.7","X","      118"," ,0","     14.86","0","     21.14","0","      8.58","0","   158280","X","","","","","","","","","       315","X","","","","","","","","","      15.2","X"
"USW00003870","1969","34.90614","-82.21253","294.4","GRNVL SPART INTERNATIONAL AIRPORT, SC US","","","    816.5","","     816.5","0","       111","0","        77","0","        17","0","        4","","         3","0","         0","0","        87","0","         1","0","       199","0","        41","0","       152"," ","        22"," ","        32"," ","  -11.1","0,0105, ","   152"," ,0,0217, ","   107"," ,0,0215, "," 106.9"," ,0,0616, ","   36.1","0,0719,+","0.0","0,1024","-2.8","0,1114","-8.3","0,1115","-8.3","0,1115","-8.9","0,1205","-1.7","0,0328","-3.9","0,0327","-5.6","0,0312","-8.3","0,0311","-10.0","0,0106","    2058.4","4","    2058.4","0","   1398.3"," ,0","      61.3","X","      223"," ,0","     14.94","0","     20.85","0","      9.03","0","   164856","X","","","","","","","","","       315","X","","","","","","","","","      15.6","X"
"USW00003870","1970","34.90614","-82.21253","294.4","GRNVL SPART INTERNATIONAL AIRPORT, SC US","","","    939.9","","     939.9","0","       121","0","        74","0","        11","0","        2","","         2","0","         0","0","        72","0","         7","0","       225","0","        55","0","       158"," ","        29"," ","        44"," ","  -17.2","0,0109, ","    51"," ,0,1231,+","    51"," ,0,1229, ","  59.7"," ,0,1029, ","   37.2","0,0703,+","-1.1","0,1105","-2.2","0,1116","-7.2","0,1123","-7.2","0,1123","-10.0","0,1124","0.0","0,0403","-3.3","0,0317","-5.0","0,0315","-6.7","0,0226","-12.8","0,0204","    1936.9","9","    1936.9","0","    953.0"," ,0","      58.8","X","      125"," ,0","     15.79","0","     22.26","0","      9.32","0","   156462","X","","","","","","","","","       225","X","","","","","","","","","      19.7","X"
"USW00003870","1971","34.90614","-82.21253","294.4","GRNVL SPART INTERNATIONAL AIRPORT, SC US","","","    811.2","","     811.2","0","       131","0","        91","0","        15","0","        6","","         3","0","         0","0","        71","0","         2","0","       215","0","        18","0","       177"," ","        47"," ","        44"," ","  -12.2","0,0201, ","   254"," ,0,1204, ","   290"," ,0,1203, ","  65.0"," ,0,0512, ","   35.0","0,0626, ","-0.6","0,1105","-3.9","0,1108","-4.4","0,1219","","","","","-2.2","0,0403","-2.2","0,0403","-4.4","0,0327","-6.7","0,0309","-10.6","0,0214","    1968.3","3","    1968.3","0","   1427.3"," ,0","      53.1","X","      483"," ,0","     15.45","0","     21.44","0","      9.45","0","   142350","X","","","","","","","","","        45","X","","","","","","","","","      16.1","X"
