"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00033464","1960","49.75","30.117","180.0","BILA TSERKVA, UP","       133","I","        69","I","         1","I","","","","","","","  27.8"," ,I,1014, ","","","","","","","","","","","","","","","","","","","","","    645.0"," ,I","",""
"UPM00033464","1961","49.75","30.117","180.0","BILA TSERKVA, UP","       115","I","        41","I","         2","I","","","","","","","  35.6"," ,I,0802, ","","","","","","","","","","","","","","","","","","","","","    412.8"," ,I","",""
"UPM00033464","1962","49.75","30.117","180.0","BILA TSERKVA, UP","       127","I","        55","I","         2","I","","","","","","","  32.5"," ,I,0806, ","","","","","","","","","","","","","","","","","","","","","    500.2"," ,I","",""
"UPM00033464","1963","49.75","30.117","180.0","BILA TSERKVA, UP","       103","I","        34","I","         1","I","","","","","","","  26.9"," ,I,0719, ","","","","","","","","","","","","","","","","","","","","","    355.0"," ,I","",""
"UPM00033464","1965","49.75","30.117","180.0","BILA TSERKVA, UP","       110","I","        52","I","         3","I","","","","","","","  53.3"," ,I,0831, ","","","","","","","","","","","","","","","","","","","","","    502.8"," ,I","",""
"UPM00033464","1977","49.75","30.117","180.0","BILA TSERKVA, UP","       134","I","        69","I","         2","I","","","","","","","  33.2"," ,I,0709, ","","","","","","","","","","","","","","","","","","","","","    587.7"," ,I","",""
"UPM00033464","1979","49.75","30.117","180.0","BILA TSERKVA, UP","       134","I","        63","I","         2","I","","","","","","","  28.9"," ,I,0410, ","","","","","","","","","","","","","","","","","","","","","    600.7"," ,I","",""
"UPM00033464","1980","49.75","30.117","180.0","BILA TSERKVA, UP","       166","I","        75","I","         4","I","","","","","","","  43.4"," ,I,0713, ","","","","","","","","","","","","","","","","","","","","","    718.0"," ,I","",""
"UPM00033464","1982","49.75","30.117","180.0","BILA TSERKVA, UP","       107","I","        57","I","         1","I","","","","","","","  26.4"," ,I,0615, ","","","","","","","","","","","","","","","","","","","","","    492.7"," ,I","",""
"UPM00033464","1984","49.75","30.117","180.0","BILA TSERKVA, UP","       141","I","        63","I","         2","I","","","","","","","  30.7"," ,I,0623, ","","","","","","","","","","","","","","","","","","","","","    604.4"," ,I","",""
"UPM00033464","1985","49.75","30.117","180.0","BILA TSERKVA, UP","       142","I","        69","I","         3","I","","","","","","","  53.9"," ,I,0705, ","","","","","","","","","","","","","","","","","","","","","    642.8"," ,I","",""
"UPM00033464","1986","49.75","30.117","180.0","BILA TSERKVA, UP","       120","I","        48","I","         2","I","","","","","","","  37.6"," ,I,0825, ","","","","","","","","","","","","","","","","","","","","","    511.6"," ,I","",""
"UPM00033464","1987","49.75","30.117","180.0","BILA TSERKVA, UP","       132","I","        58","I","         1","I","","","","","","","  47.2"," ,I,0806, ","","","","","","","","","","","","","","","","","","","","","    579.9"," ,I","",""
"UPM00033464","1988","49.75","30.117","180.0","BILA TSERKVA, UP","       124","I","        55","I","         3","I","","","","","","","  66.4"," ,I,0601, ","","","","","","","","","","","","","","","","","","","","","    588.2"," ,I","",""
"UPM00033464","1989","49.75","30.117","180.0","BILA TSERKVA, UP","       131","I","        56","I","         1","I","","","","","","","  53.2"," ,I,0802, ","","","","","","","","","","","","","","","","","","","","","    588.1"," ,I","",""
"UPM00033464","1990","49.75","30.117","180.0","BILA TSERKVA, UP","       143","I","        58","I","         1","I","","","","","","","  28.4"," ,I,0612, ","","","","","","","","","","","","","","","","","","","","","    513.9"," ,I","",""
"UPM00033464","2003","49.75","30.117","180.0","BILA TSERKVA, UP","","","","","","","         5","u","       116","u","  -21.6","u,0217, ","","","0.0","u,1017","-4.6","u,1025","-4.6","u,1025","-9.0","u,1224","-9.0","u,1224","-0.7","u,0427","-2.8","u,0410","-5.3","u,0402","-7.0","u,0323","-9.5","u,0308","","","      3.70","u"
