"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES"
"USC00434115","2011","44.7925","-72.2934","259.1","IRASBURG 1 SW, VT US","         8"," ","        20"," ","","","",""
"USC00434115","2013","44.7925","-72.2934","259.1","IRASBURG 1 SW, VT US","","","","","    4667.6","6","    4667.6","7"
