"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00513048","1958","19.03333","-155.66667","419.1","KAMAOA 2 5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513048","1959","19.03333","-155.66667","419.1","KAMAOA 2 5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513048","1961","19.03333","-155.66667","419.1","KAMAOA 2 5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513048","1962","19.03333","-155.66667","419.1","KAMAOA 2 5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513048","1963","19.03333","-155.66667","419.1","KAMAOA 2 5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513048","1964","19.03333","-155.66667","419.1","KAMAOA 2 5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513048","1965","19.03333","-155.66667","419.1","KAMAOA 2 5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513048","1966","19.03333","-155.66667","419.1","KAMAOA 2 5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513048","1967","19.03333","-155.66667","419.1","KAMAOA 2 5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513048","1968","19.03333","-155.66667","419.1","KAMAOA 2 5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513048","1969","19.03333","-155.66667","419.1","KAMAOA 2 5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513048","1970","19.03333","-155.66667","419.1","KAMAOA 2 5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513048","1971","19.03333","-155.66667","419.1","KAMAOA 2 5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513048","1972","19.03333","-155.66667","419.1","KAMAOA 2 5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513048","1973","19.03333","-155.66667","419.1","KAMAOA 2 5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513048","1974","19.03333","-155.66667","419.1","KAMAOA 2 5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513048","1976","19.03333","-155.66667","419.1","KAMAOA 2 5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513048","1977","19.03333","-155.66667","419.1","KAMAOA 2 5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513048","1978","19.03333","-155.66667","419.1","KAMAOA 2 5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513048","1979","19.03333","-155.66667","419.1","KAMAOA 2 5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513048","1980","19.03333","-155.66667","419.1","KAMAOA 2 5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
