"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"PKM00041598","2007","32.933","73.717","234.0","JHELUM, PK","        70","S","        52","S","        14","S","         0","S","       302","S","       191","S"," 179.8"," ,S,0612, ","   47.2","S,0609, ","   1054.2"," ,S","     30.57","S"
"PKM00041598","2009","32.933","73.717","234.0","JHELUM, PK","        49","S","        33","S","         4","S","         0","S","       320","S","       182","S","  59.9"," ,S,0819, ","   46.5","S,0628, ","    541.0"," ,S","     31.52","S"
"PKM00041598","2010","32.933","73.717","234.0","JHELUM, PK","        61","S","        45","S","        11","S","         0","S","       308","S","       193","S","  67.1"," ,S,0209, ","   48.0","S,0526, ","    725.7"," ,S","     31.54","S"
"PKM00041598","2012","32.933","73.717","234.0","JHELUM, PK","        67","S","        42","S","         9","S","         0","S","       295","S","       170","S","  75.9"," ,S,0822, ","   46.8","S,0617,+","    723.4"," ,S","     31.13","S"
"PKM00041598","2013","32.933","73.717","234.0","JHELUM, PK","        62","S","        43","S","        13","S","","","","","",""," 237.0"," ,S,1108, ","","","   1217.3"," ,S","",""
"PKM00041598","2014","32.933","73.717","234.0","JHELUM, PK","        73","S","        48","S","        14","S","","","","","",""," 276.1"," ,S,0701, ","","","   1511.7"," ,S","",""
"PKM00041598","2015","32.933","73.717","234.0","JHELUM, PK","        77","S","        56","S","        12","S","","","","","",""," 265.9"," ,S,0717, ","","","   1350.3"," ,S","",""
"PKM00041598","2016","32.933","73.717","234.0","JHELUM, PK","        60","S","        50","S","        13","S","","","","","",""," 297.9"," ,S,0706, ","","","   1285.7"," ,S","",""
"PKM00041598","2017","32.933","73.717","234.0","JHELUM, PK","        71","S","        44","S","        13","S","","","","","",""," 154.7"," ,S,0802, ","","","    971.9"," ,S","",""
"PKM00041598","2018","32.933","73.717","234.0","JHELUM, PK","        62","S","        40","S","        10","S","","","","","",""," 105.9"," ,S,0915, ","","","    888.7"," ,S","",""
"PKM00041598","2019","32.933","73.717","234.0","JHELUM, PK","        85","S","        64","S","        18","S","","","","","",""," 328.9"," ,S,0727, ","","","   1496.6"," ,S","",""
"PKM00041598","2020","32.933","73.717","234.0","JHELUM, PK","        77","S","        57","S","        17","S","","","","","",""," 263.9"," ,S,0407, ","","","   1491.6"," ,S","",""
