"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00336675","1894","39.416667","-83.116667","344.4","PLATTSBURG, OH US","    535.4","","     535.4","6","","","","","","","         3","6","       108","6","        22","6","       164","6","        35","6","","","","","  -22.2","6,0125, ","","","   36.7","6,0718, ","-1.7","6,1010","-3.9","6,1015","-10.6","6,1111","-10.6","6,1111","-10.6","6,1111","-0.6","6,0413","-2.8","6,0409","-7.8","6,0330","-7.8","6,0330","-11.1","6,0327","","","","","","","     11.45","6","     17.44","6","      5.47","6"
"USC00336675","1895","39.416667","-83.116667","344.4","PLATTSBURG, OH US","    601.7","","     601.7","6","","","","","","","         9","6","       138","6","        39","6","       158","6","        41","6","","","","","  -26.1","6,0208, ","","","   36.1","6,0816, ","-2.2","6,1001","-2.2","6,1001","-5.0","6,1024","-7.8","6,1030","-10.0","6,1121","-0.6","6,0517","-2.8","6,0411","-4.4","6,0403","-7.8","6,0321","-8.9","6,0316","    3484.3","3","    3484.3","6","","","     10.12","6","     16.46","6","      3.79","6"
"USC00336675","1896","39.416667","-83.116667","344.4","PLATTSBURG, OH US","","","","","","","","","","","","","","","        31","6","       168","6","        12","6","","","","","","","","","   35.6","6,0728, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     16.63","6","",""
"USC00336675","1897","39.416667","-83.116667","344.4","PLATTSBURG, OH US","    489.3","","     489.3","6","","","","","","","         6","6","       118","6","        26","6","       166","6","        27","6","","","","","  -25.6","6,0125, ","","","   38.3","6,0703, ","0.0","6,1030","-3.9","6,1112","-5.6","6,1117","-8.3","6,1124","-11.1","6,1130","-1.1","6,0503","-6.1","6,0420","-6.1","6,0420","-7.2","6,0315","-10.0","6,0228","    3114.6","6","    3114.6","6","","","     11.11","6","     17.01","6","      5.22","6"
"USC00336675","1898","39.416667","-83.116667","344.4","PLATTSBURG, OH US","    559.2","","     559.2","6","","","","","","","         4","6","       113","6","        32","6","       157","6","        20","6","","","","","  -22.2","6,0203, ","","","   35.0","6,0724,+","-2.2","6,1027","-2.2","6,1027","-5.0","6,1112","-7.8","6,1122","-8.9","6,1123","-2.8","6,0408","-2.8","6,0408","-5.0","6,0407","-7.2","6,0303","-11.1","6,0226","    2874.6","6","    2874.6","6","","","     11.23","6","     16.74","6","      5.72","6"
"USC00336675","1899","39.416667","-83.116667","344.4","PLATTSBURG, OH US","    629.5","","     629.5","6","        86","6","        69","6","         2","6","        10","6","       122","6","        34","6","       172","6","        44","6","         1"," ","         1"," ","  -30.6","6,0210, ","  36.8"," ,6,0114, ","   37.2","6,0905, ","0.0","6,0927","-2.8","6,1001","-4.4","6,1128","-8.3","6,1205","-12.2","6,1216","0.0","6,0410","-3.3","6,0409","-5.0","6,0405","-7.8","6,0402","-12.2","6,0308","    3341.4","4","    3341.4","6","    662.2"," ,6","     11.30","6","     17.30","6","      5.30","6"
"USC00336675","1900","39.416667","-83.116667","344.4","PLATTSBURG, OH US","    613.2","","     613.2","6","        96","6","        83","6","         6","6","         6","6","       135","6","        30","6","       175","6","        33","6","","","","","  -22.8","6,0225, ","  68.6"," ,6,0927, ","   34.4","6,0810, ","-1.1","6,1016","-2.2","6,1106","-5.0","6,1112","-8.9","6,1114","-8.9","6,1114","0.0","6,0510","-2.2","6,0414","-6.7","6,0410","-6.7","6,0410","-8.9","6,0318","    3093.3","3","    3093.3","6","    897.1"," ,6","     11.32","6","     17.05","6","      5.60","6"
"USC00336675","1901","39.416667","-83.116667","344.4","PLATTSBURG, OH US","    565.8","","     565.8","6","        89","6","        67","6","         6","6","         9","6","       140","6","        41","6","       156","6","        44","6","","","","","  -24.4","6,1221, ","  86.4"," ,6,0704, ","   39.4","6,0721, ","0.0","6,1003","-2.8","6,1004","-6.7","6,1104","-6.7","6,1104","-8.9","6,1105","0.0","6,0423","-2.2","6,0421","-6.1","6,0329","-6.7","6,0322","-8.9","6,0307","    3214.3","3","    3214.3","6","    734.7"," ,6","     10.09","6","     16.27","6","      3.91","6"
"USC00336675","1902","39.416667","-83.116667","344.4","PLATTSBURG, OH US","    459.2","","     459.2","6","","","","","","","         6","6","       121","6","        38","6","       165","6","        29","6","","","","","  -23.3","6,0204, ","","","   36.7","6,0521, ","-0.6","6,1015","-2.2","6,1028","-7.2","6,1201","-7.2","6,1201","-11.7","6,1208","0.0","6,0528","-2.2","6,0414","-5.6","6,0408","-11.7","6,0319","-11.7","6,0319","    3344.3","3","    3344.3","6","","","     10.78","6","     16.91","6","      4.66","6"
"USC00336675","1903","39.416667","-83.116667","344.4","PLATTSBURG, OH US","","","","","","","","","","","         7","6","       117","6","","","","","","","","","","","  -22.2","6,0219, ","","","","","-5.6","6,1024","-5.6","6,1024","-5.6","6,1024","-6.7","6,1107","-10.6","6,1118","-2.8","6,0504","-2.8","6,0504","-6.1","6,0405","-7.2","6,0302","-14.4","6,0222","    2655.6","6","    2655.6","6","","","","","","","      4.39","6"
