"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00008053","1970","29.0167","-106.3333","1599.9","EL OLIVO DE ABAJO, MX","    541.8","","     541.8","m","        29","m","        26","m","         2","m","         0","m","        87","m","         0","m","       267","m","        35","m","  -10.0","m,0121,+","  26.9"," ,m,0826,+","   36.7","m,0616,+","-1.1","m,1012","-3.3","m,1028","-4.4","m,1029","-9.4","m,1116","-9.4","m,1116","0.0","m,0504","-3.3","m,0402","-4.4","m,0204","-8.3","m,0203","-10.0","m,0121","    342.1"," ,m","     15.75","m","     25.12","m","      6.38","m"
"MXN00008053","1971","29.0167","-106.3333","1599.9","EL OLIVO DE ABAJO, MX","","","","","        32","m","        20","m","         2","m","","","","","","","","","","","","","  49.8"," ,m,0701, ","","","","","","","","","","","","","","","","","","","","","","","    273.2"," ,m","","","","","",""
"MXN00008053","1973","29.0167","-106.3333","1599.9","EL OLIVO DE ABAJO, MX","","","","","        37","m","        25","m","         2","m","         0","m","       112","m","","","","","","","  -11.1","m,1222, ","  37.8"," ,m,0220, ","","","-2.2","m,1031","-2.2","m,1031","-4.4","m,1121","-8.3","m,1128","-11.1","m,1222","-2.2","m,0416","-2.2","m,0416","-5.0","m,0406","-10.0","m,0209","-10.0","m,0209","    290.3"," ,m","","","","","      5.07","m"
"MXN00008053","1977","29.0167","-106.3333","1599.9","EL OLIVO DE ABAJO, MX","    163.3","","     163.3","m","        57","m","        32","m","         1","m","         0","m","        75","m","         0","m","       256","m","        18","m","  -10.0","m,0110, ","  58.9"," ,m,0824, ","   36.7","m,0628, ","0.0","m,1102","-2.2","m,1111","-4.4","m,1130","-8.3","m,1222","","","0.0","m,0605","-4.4","m,0328","-4.4","m,0328","-7.2","m,0307","-10.0","m,0110","    366.9"," ,m","     14.07","m","     24.14","m","      4.00","m"
