"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00291269","1945","36.01667","-103.73333","1427.1","BUEYEROS 4 NW, NM US","","","","","        44","6","        29","6","         2","6","","","        10","6","","","","","","","","","","","","","","","","","","","   152"," ,6,0120, ","  37.6"," ,6,0929, ","","","","","","","","","","","","","","","","","","","","","","","    295.0"," ,6","      519"," ,6","","","","","",""
"USC00291269","1946","36.01667","-103.73333","1427.1","BUEYEROS 4 NW, NM US","","","","","        34","6","        25","6","         2","6","","","         3","6","","","","","","","","","","","","","","","","","","","   178"," ,6,1105, ","  45.0"," ,6,0528, ","","","","","","","","","","","","","","","","","","","","","","","    279.4"," ,6","      254"," ,6","","","","","",""
"USC00291269","1948","36.01667","-103.73333","1427.1","BUEYEROS 4 NW, NM US","","","","","        50","0","        36","0","         3","0","       14","","         9","0","","","","","","","","","","","","","         3"," ","","","   203"," ,0,0305, ","   152"," ,0,0208,+","  44.5"," ,0,0814, ","","","","","","","","","","","","","","","","","","","","","","","    380.2"," ,0","     1018"," ,0","","","","","",""
"USC00291269","1949","36.01667","-103.73333","1427.1","BUEYEROS 4 NW, NM US","","","","","        61","0","        50","0","         4","0","","","        11","0","","","","","","","","","","","","","         1"," ","","","","","   203"," ,0,1221, ","  73.9"," ,0,0515, ","","","","","","","","","","","","","","","","","","","","","","","    610.6"," ,0","      823"," ,0","","","","","",""
"USC00291269","1950","36.01667","-103.73333","1427.1","BUEYEROS 4 NW, NM US","","","","","        37","0","        30","0","         3","0","        0","","         0","0","","","","","","","","","","","","","         2"," ","","","     0","T,0,0301,+","     0","T,0,1203,+","  34.3"," ,0,0731, ","","","","","","","","","","","","","","","","","","","","","","","    308.8"," ,0","        0","T,0","","","","","",""
"USC00291269","1951","36.01667","-103.73333","1427.1","BUEYEROS 4 NW, NM US","","","","","        40","0","        25","0","         4","0","","","         1","0","","","","","","","","","","","","","","","","","","","    76"," ,0,0101, ","  57.7"," ,0,0515, ","","","","","","","","","","","","","","","","","","","","","","","    330.2"," ,0","       76"," ,0","","","","","",""
"USC00291269","1952","36.01667","-103.73333","1427.1","BUEYEROS 4 NW, NM US","","","","","        41","0","        27","0","         2","0","","","         1","0","","","","","","","","","","","","","","","","","","","   152"," ,0,0103, ","  59.4"," ,0,0823, ","","","","","","","","","","","","","","","","","","","","","","","    299.8"," ,0","      152"," ,0","","","","","",""
"USC00291269","1953","36.01667","-103.73333","1427.1","BUEYEROS 4 NW, NM US","","","","","        36","0","        25","0","         2","0","","","         0","0","","","","","","","","","","","","","","","","","","","     0","T,0,0528, ","  60.2"," ,0,0817, ","","","","","","","","","","","","","","","","","","","","","","","    297.5"," ,0","        0","T,0","","","","","",""
"USC00291269","1954","36.01667","-103.73333","1427.1","BUEYEROS 4 NW, NM US","","","","","        28","0","        19","0","         2","0","","","         2","0","","","","","","","","","","","","","","","","","","","    51"," ,0,0112,+","  62.0"," ,0,1006, ","","","","","","","","","","","","","","","","","","","","","","","    278.0"," ,0","      102"," ,0","","","","","",""
"USC00291269","1955","36.01667","-103.73333","1427.1","BUEYEROS 4 NW, NM US","","","","","        31","0","        20","0","         4","0","","","         1","0","","","","","","","","","","","","","","","","","","","   102"," ,0,0218, ","  59.4"," ,0,0518, ","","","","","","","","","","","","","","","","","","","","","","","    333.5"," ,0","      102"," ,0","","","","","",""
"USC00291269","1956","36.01667","-103.73333","1427.1","BUEYEROS 4 NW, NM US","","","","","        34","0","        26","0","         3","0","","","         1","0","","","","","","","","","","","         1"," ","","","","","","","    51"," ,0,0201, ","  43.2"," ,0,0710, ","","","","","","","","","","","","","","","","","","","","","","","    277.6"," ,0","       77"," ,0","","","","","",""
"USC00291269","1957","36.01667","-103.73333","1427.1","BUEYEROS 4 NW, NM US","","","","","        58","0","        37","0","         2","0","","","         1","0","","","","","","","","","","","        13"," ","        12"," ","","","","","    25"," ,0,0104, ","  28.7"," ,0,0730, ","","","","","","","","","","","","","","","","","","","","","","","    364.2"," ,0","       25"," ,0","","","","","",""
"USC00291269","1958","36.01667","-103.73333","1427.1","BUEYEROS 4 NW, NM US","","","","","        61","0","        39","0","         3","0","","","","","","","","","","","","","","","        16"," ","        34"," ","","","","","","","  31.8"," ,0,0621, ","","","","","","","","","","","","","","","","","","","","","","","    399.1"," ,0","","","","","","","",""
"USC00291269","1959","36.01667","-103.73333","1427.1","BUEYEROS 4 NW, NM US","","","","","        54","0","        40","0","         2","0","","","         1","0","","","","","","","","","","","         6"," ","         5"," ","","","","","    38"," ,0,0201, ","  29.5"," ,0,0701, ","","","","","","","","","","","","","","","","","","","","","","","    407.6"," ,0","       38"," ,0","","","","","",""
"USC00291269","1960","36.01667","-103.73333","1427.1","BUEYEROS 4 NW, NM US","","","","","        54","0","        44","0","         1","0","","","         1","0","","","","","","","","","","","         3"," ","        35"," ","","","","","    76"," ,0,0116, ","  46.0"," ,0,1017, ","","","","","","","","","","","","","","","","","","","","","","","    463.1"," ,0","       76"," ,0","","","","","",""
"USC00291269","1961","36.01667","-103.73333","1427.1","BUEYEROS 4 NW, NM US","","","","","        47","0","        35","0","         6","0","","","         3","0","","","","","","","","","","","","","        12"," ","","","","","    89"," ,0,0204, ","  57.2"," ,0,0918, ","","","","","","","","","","","","","","","","","","","","","","","    500.3"," ,0","      165"," ,0","","","","","",""
"USC00291269","1962","36.01667","-103.73333","1427.1","BUEYEROS 4 NW, NM US","","","","","        28","0","        23","0","         5","0","","","         0","0","","","","","","","","","","","","","","","","","","","     0","T,0,0221,+","  50.8"," ,0,0915, ","","","","","","","","","","","","","","","","","","","","","","","    364.0"," ,0","        0","T,0","","","","","",""
"USC00291269","1963","36.01667","-103.73333","1427.1","BUEYEROS 4 NW, NM US","","","","","        23","0","        20","0","         4","0","","","         1","0","","","","","","","","","","","","","","","","","","","    46"," ,0,0111, ","  46.7"," ,0,0531, ","","","","","","","","","","","","","","","","","","","","","","","    325.7"," ,0","       46"," ,0","","","","","",""
"USC00291269","1967","36.01667","-103.73333","1427.1","BUEYEROS 4 NW, NM US","    515.3","","     515.3","0","        45","0","        34","0","         4","0","","","         5","0","         0","0","       109","0","         4","0","       235","0","        42","0","","","         1"," ","  -14.4","0,0108, ","","","    76"," ,0,1215,+","  46.2"," ,0,0712, ","   35.6","0,0623, ","-2.2","0,1030","-2.2","0,1030","-4.4","0,1031","-9.4","0,1105","-9.4","0,1105","-1.1","0,0502","-3.3","0,0424","-12.8","0,0308","-12.8","0,0308","-12.8","0,0308","    348.7"," ,0","      292"," ,0","     14.00","0","     22.55","0","      5.46","0"
