"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"AR000087344","1957","-31.317","-64.217","489.0","CORDOBA AERO, AR","    562.4","","     562.4","G","","","","","","","         0","G","        31","G","         0","G","       247","G","        40","G","   -7.2","G,0714, ","","","   38.1","G,1006, ","-0.1","G,0523","-4.5","G,0629","-4.5","G,0629","-7.0","G,0713","-1.3","G,0809","-3.0","G,0803","","","    1124.2","2","    1124.2","G","","","     17.17","G","     24.10","G","     10.24","G"
"AR000087344","1958","-31.317","-64.217","489.0","CORDOBA AERO, AR","","","","","","","","","","","         0"," ","        15","I","","","","","","","   -5.0","I,0810, ","","","","","-1.1","I,0618","-2.8","I,0729","","","","","0.0","I,0915","-2.2","I,0829","-5.0","I,0810","","","","","","","","","","","     11.44","I"
"AR000087344","1959","-31.317","-64.217","489.0","CORDOBA AERO, AR","","","","","","","","","","","         0"," ","        12","G","","","","","","","   -3.5","G,0610, ","","","","","-0.6","G,0519","-3.5","G,0610","","","","","-0.6","G,0912","","","","","","","","","","","","","","","     10.31","G"
"AR000087344","1960","-31.317","-64.217","489.0","CORDOBA AERO, AR","","","","","","","","","","","         0"," ","        15","G","","","","","","","   -5.8","G,0520, ","","","","","-0.6","G,0519","-5.8","G,0520","-5.8","G,0520","","","-2.3","G,0901","-2.3","G,0901","","","","","","","","","","","","","     10.91","G"
"AR000087344","1961","-31.317","-64.217","489.0","CORDOBA AERO, AR","","","","","","","","","","","         0","G","        13","G","","","","","","","   -5.5","G,0613, ","","","","","-0.8","G,0611","-5.5","G,0613","-5.5","G,0613","","","","","","","","","","","","","","","","","","","     11.37","G"
"AR000087344","1962","-31.317","-64.217","489.0","CORDOBA AERO, AR","    645.1","","     645.1","G","","","","","","","         0","G","        25","G","         0","G","       247","G","        42","G","   -5.8","G,0724, ","","","   37.3","G,1229, ","-0.8","G,0530","-2.4","G,0621","-5.7","G,0716","","","-1.8","G,0822","","","","","    1116.6","6","    1116.6","G","","","     17.30","G","     24.16","G","     10.43","G"
"AR000087344","1963","-31.317","-64.217","489.0","CORDOBA AERO, AR","    782.8","","     782.8","G","","","","","","","         0","G","         9","G","         0","G","       256","G","        18","G","   -4.0","G,0618, ","","","   39.1","G,0104, ","-3.0","G,0616","-3.0","G,0616","","","","","-0.5","G,0807","-3.9","G,0805","","","     917.1","1","     917.1","G","","","     17.68","G","     23.96","G","     11.40","G"
"AR000087344","1964","-31.317","-64.217","489.0","CORDOBA AERO, AR","    637.7","","     637.7","G","","","","","","","         0","G","        17","G","         0","G","       250","G","        20","G","   -4.8","G,0630, ","","","   38.3","G,0125, ","0.0","G,0611","-2.5","G,0626","-4.8","G,0630","","","-1.6","G,0902","-4.0","G,0802","","","    1025.1","1","    1025.1","G","","","     17.24","G","     23.78","G","     10.70","G"
"AR000087344","1965","-31.317","-64.217","489.0","CORDOBA AERO, AR","    675.3","","     675.3","G","","","","","","","         0","G","        16","G","         0","G","       254","G","        56","G","   -8.0","G,0710, ","","","   40.3","G,1122, ","-1.0","G,0521","-4.0","G,0706","-8.0","G,0710","-8.0","G,0710","-1.2","G,0822","","","","","     960.8","8","     960.8","G","","","     17.94","G","     24.87","G","     11.01","G"
"AR000087344","1966","-31.317","-64.217","489.0","CORDOBA AERO, AR","    666.0","","     666.0","G","","","","","","","         0","G","        16","G","         0","G","       268","G","        21","G","   -4.5","G,0715, ","","","   38.0","G,0929, ","-2.0","G,0714","-4.5","G,0715","-4.5","G,0715","","","-1.0","G,0904","-3.0","G,0901","","","     882.9","9","     882.9","G","","","     17.60","G","     24.33","G","     10.88","G"
