"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00023012","1949","39.71667","-104.9","1645.0","DENVER LOWRY AFB, CO US","    355.5","","     355.5","X","        71","X","        45","X","         4","X","       32","","        15","X","        16","X","       142","X","        34","X","       149","X","        21","X","        58"," ","        47"," ","  -24.4","X,0129, ","   305"," ,X,0105,+","   165"," ,X,1211, ","  28.7"," ,X,0604, ","   34.4","X,0823,+","0.0","X,1011","-2.8","X,1019","-4.4","X,1121","-8.9","X,1204","-8.9","X,1204","-2.2","X,0415","-2.2","X,0415","-9.4","X,0331","-9.4","X,0331","-9.4","X,0331","","","","","    431.8"," ,X","     1324"," ,X","     10.07","X","     17.20","X","      2.94","X","","","",""
"USW00023012","1950","39.71667","-104.9","1645.0","DENVER LOWRY AFB, CO US","    240.7","","     240.7","X","        43","X","        32","X","         3","X","       19","","        17","X","        10","X","       142","X","        13","X","       148","X","         5","X","        47"," ","        35"," ","  -25.0","X,0104, ","   203"," ,X,1109, ","   221"," ,X,0525, ","  48.3"," ,X,0616, ","   33.3","X,0624,+","0.0","X,1004","-2.8","X,1102","-6.1","X,1103","-8.3","X,1108","-20.6","X,1109","0.0","X,0526","-2.2","X,0505","-5.6","X,0425","-7.2","X,0404","-9.4","X,0319","    3176.9","9","    3176.9","X","    347.5"," ,X","     1340"," ,X","     10.28","X","     17.69","X","      2.87","X","       203","X","      26.8","X"
"USW00023012","1951","39.71667","-104.9","1645.0","DENVER LOWRY AFB, CO US","    330.5","","     330.5","X","        65","X","        39","X","         1","X","       29","","        22","X","        12","X","       159","X","        25","X","       131","X","        21","X","        60"," ","        34"," ","  -31.1","X,0201, ","   203"," ,X,0130, ","   218"," ,X,1105, ","  80.0"," ,X,0803, ","   35.6","X,0705, ","0.0","X,0922","-4.4","X,1021","-4.4","X,1021","-6.7","X,1022","-18.3","X,1101","-1.1","X,0602","-2.2","X,0422","-6.1","X,0415","-10.6","X,0412","-10.6","X,0412","    3342.8","8","    3342.8","X","    446.8"," ,X","     2079"," ,X","      9.11","X","     15.99","X","      2.23","X","       315","X","      26.8","X"
"USW00023012","1952","39.71667","-104.9","1645.0","DENVER LOWRY AFB, CO US","    477.5","","     477.5","X","        74","X","        38","X","         3","X","       26","","        20","X","         5","X","       147","X","        18","X","       162","X","        35","X","        46"," ","        32"," ","  -22.8","X,1126, ","   381"," ,X,0322, ","   211"," ,X,0421, ","  50.3"," ,X,0523, ","   36.1","X,0615, ","-0.6","X,1005","-2.2","X,1007","-5.0","X,1106","-7.2","X,1118","-14.4","X,1122","0.0","X,0423","-3.3","X,0410","-5.0","X,0409","-12.2","X,0325","-12.2","X,0325","    3282.0","0","    3282.0","X","    401.3"," ,X","     1575"," ,X","     10.72","X","     17.87","X","      3.58","X","       158","X","      28.6","X"
"USW00023012","1953","39.71667","-104.9","1645.0","DENVER LOWRY AFB, CO US","    411.6","","     411.6","X","        69","X","        46","X","         4","X","       40","","        17","X","         1","X","       139","X","        16","X","       160","X","        27","X","        38"," ","        30"," ","  -17.8","X,0220, ","   152"," ,X,1119,+","   188"," ,X,0330, ","  99.1"," ,X,0709, ","   36.7","X,0629, ","0.0","X,1104","-2.2","X,1107","-5.0","X,1118","-7.2","X,1119","-12.2","X,1120","-1.7","X,0513","-3.9","X,0512","-13.3","X,0418","-13.3","X,0418","-13.3","X,0418","    3230.9","9","    3230.9","X","    543.6"," ,X","     1579"," ,X","     11.13","X","     18.24","X","      4.02","X","       315","X","      27.7","X"
"USW00023012","1954","39.71667","-104.9","1645.0","DENVER LOWRY AFB, CO US","    566.2","","     566.2","X","        63","X","        25","X","         0","X","       20","","        11","X","         3","X","       130","X","        12","X","       177","X","        47","X","        24"," ","        30"," ","  -20.6","X,0303, ","   203"," ,X,0430, ","   196"," ,X,0429, ","  23.9"," ,X,1129, ","   38.9","X,0711, ","-1.7","X,1014","-3.9","X,1015","-5.6","X,1027","-6.7","X,1101","-8.9","X,1129","-0.6","X,0503","-4.4","X,0502","-4.4","X,0502","-13.3","X,0331","-13.3","X,0331","    2735.3","3","    2735.3","X","    240.0"," ,X","     1162"," ,X","     12.27","X","     19.90","X","      4.65","X","","","",""
"USW00023012","1955","39.71667","-104.9","1645.0","DENVER LOWRY AFB, CO US","    435.7","","     435.7","X","        73","X","        41","X","         4","X","       35","","        15","X","         6","X","       147","X","        35","X","       162","X","        32","X","        44"," ","        37"," ","  -20.6","X,0326, ","   279"," ,X,0325, ","   216"," ,X,0218, ","  61.5"," ,X,0826, ","   37.2","X,0710, ","-3.3","X,1023","-3.3","X,1023","-7.2","X,1102","-7.2","X,1102","-15.0","X,1115","-3.3","X,0428","-3.3","X,0428","-4.4","X,0413","-13.3","X,0327","-13.3","X,0327","    3274.0","0","    3274.0","X","    506.3"," ,X","     1505"," ,X","     10.23","X","     17.37","X","      3.09","X","","","",""
"USW00023012","1956","39.71667","-104.9","1645.0","DENVER LOWRY AFB, CO US","    440.4","","     440.4","X","        62","X","        32","X","         3","X","       29","","        18","X","         1","X","       141","X","        21","X","       168","X","        24","X","        48"," ","        28"," ","  -18.9","X,0202, ","   254"," ,X,1120, ","   191"," ,X,1119, ","  50.5"," ,X,0731, ","   34.4","X,0805,+","-1.1","X,1020","-2.2","X,1025","-6.7","X,1103","-6.7","X,1103","-12.2","X,1115","0.0","X,0410","-4.4","X,0409","-4.4","X,0409","-6.7","X,0407","-11.7","X,0315","    3147.4","4","    3147.4","X","    323.5"," ,X","     1188"," ,X","     11.07","X","     18.15","X","      3.99","X","","","",""
"USW00023012","1957","39.71667","-104.9","1645.0","DENVER LOWRY AFB, CO US","    381.4","","     381.4","X","        84","X","        37","X","         4","X","       18","","        11","X","         1","X","       142","X","        21","X","       133","X","        21","X","        94"," ","        46"," ","  -20.0","X,0129, ","   406"," ,X,0403, ","   401"," ,X,0402, ","  94.5"," ,X,0509, ","   36.1","X,0702, ","-1.7","X,1024","-3.9","X,1025","-4.4","X,1026","-6.7","X,1109","-10.0","X,1120","-2.2","X,0517","-2.2","X,0517","-6.1","X,0412","-11.7","X,0408","-11.7","X,0408","    3215.4","4","    3215.4","X","    563.7"," ,X","     1093"," ,X","     10.31","X","     16.97","X","      3.65","X","","","",""
"USW00023012","1958","39.71667","-104.9","1645.0","DENVER LOWRY AFB, CO US","    418.8","","     418.8","X","        90","X","        51","X","         2","X","       39","","        16","X","         2","X","       146","X","        18","X","       156","X","        23","X","        94"," ","        53"," ","  -21.7","X,1127, ","   152"," ,X,0120, ","   127"," ,X,1127, ","  54.6"," ,X,0508, ","   35.6","X,0809, ","-1.1","X,1022","-2.2","X,1030","-8.9","X,1116","-8.9","X,1116","-8.9","X,1116","-1.7","X,0430","-2.2","X,0429","-5.0","X,0319","-7.2","X,0318","-14.4","X,0317","    3165.3","3","    3165.3","X","    457.5"," ,X","     1087"," ,X","     10.89","X","     17.73","X","      4.06","X","","","",""
