"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"FMC00914720","1986","6.2167","160.7","2.4","PINGELAP, FM FM","","","","","       217","0","       185","0","        52","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 153.7"," ,0,1219, ","","","","","","","   4208.4"," ,0","        0"," ,0","","","","","",""
"FMC00914720","1989","6.2167","160.7","2.4","PINGELAP, FM FM","","","","","       237","0","       222","0","        62","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  94.0"," ,0,0610, ","","","","","","","   4405.1"," ,0","        0"," ,0","","","","","",""
"FMC00914720","1992","6.2167","160.7","2.4","PINGELAP, FM FM","","","","","       129","0","       118","0","        29","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 118.6"," ,0,0617, ","","","","","","","   2273.5"," ,0","        0"," ,0","","","","","",""
"FMC00914720","1995","6.2167","160.7","2.4","PINGELAP, FM FM","","","","","       210","0","       200","0","        58","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  88.9"," ,0,0728, ","","","","","","","   3875.5"," ,0","        0"," ,0","","","","","",""
"FMC00914720","1996","6.2167","160.7","2.4","PINGELAP, FM FM","","","","","       223","0","       210","0","        65","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 110.2"," ,0,0618, ","","","","","","","   4448.7"," ,0","        0"," ,0","","","","","",""
"FMC00914720","1997","6.2167","160.7","2.4","PINGELAP, FM FM","","","","","       213","0","       194","0","        59","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 232.9"," ,0,0412, ","","","","","","","   4725.3"," ,0","        0"," ,0","","","","","",""
"FMC00914720","1998","6.2167","160.7","2.4","PINGELAP, FM FM","   3141.1","","    3141.1","0","       156","0","       143","0","        31","0","","","         0","0","         0","0","         0","0","         0","0","       365","0","       252","0","   20.0","0,0916,+","","","     0"," ,0,1231,+","  76.2"," ,0,1002,+","   35.0","0,0406, ","       0.0","0","       0.0","0","   2719.4"," ,0","        0"," ,0","     26.94","0","     32.12","0","     21.76","0"
"FMC00914720","1999","6.2167","160.7","2.4","PINGELAP, FM FM","   3024.3","","    3024.3","0","       247","0","       234","0","        75","0","        0","","         0","0","         0","0","         0","0","         0","0","       365","0","       167","0","   19.4","0,0725, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 132.1"," ,0,0922, ","   35.6","0,0806, ","       0.0","0","       0.0","0","   5596.6"," ,0","        0"," ,0","     26.62","0","     31.64","0","     21.60","0"
"FMC00914720","2000","6.2167","160.7","2.4","PINGELAP, FM FM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","       0.0","0","       0.0","0","","","","","","","","","",""
"FMC00914720","2001","6.2167","160.7","2.4","PINGELAP, FM FM","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"FMC00914720","2002","6.2167","160.7","2.4","PINGELAP, FM FM","   3127.2","","    3127.2","0","       192","0","       171","0","        43","0","        0","","         0","0","         0","0","         0","0","         0","0","       363","0","       215","0","   19.4","0,0610,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  88.9"," ,0,1004, ","   33.9","0,0908,+","       0.0","0","       0.0","0","   3250.9"," ,0","        0"," ,0","     26.95","0","     31.88","0","     22.01","0"
"FMC00914720","2003","6.2167","160.7","2.4","PINGELAP, FM FM","   3334.5","","    3334.5","0","       210","0","       195","0","        44","0","        0","","         0","0","         0","0","         0","0","         0","0","       365","0","       202","0","   20.6","0,1121,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 180.3"," ,0,0115, ","   33.9","0,0529, ","       0.0","0","       0.0","0","   3608.7"," ,0","        0"," ,0","     27.47","0","     31.89","0","     23.05","0"
"FMC00914720","2004","6.2167","160.7","2.4","PINGELAP, FM FM","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","       0.0","0","       0.0","0","   3290.8"," ,0","        0"," ,0","","","","","",""
"FMC00914720","2005","6.2167","160.7","2.4","PINGELAP, FM FM","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","   4255.0"," ,0","        0"," ,0","","","","","",""
"FMC00914720","2007","6.2167","160.7","2.4","PINGELAP, FM FM","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"FMC00914720","2008","6.2167","160.7","2.4","PINGELAP, FM FM","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"FMC00914720","2009","6.2167","160.7","2.4","PINGELAP, FM FM","   3719.5","","    3719.5","0","       199","0","       191","0","        38","0","        0","","         0","0","         0","0","         0","0","         0","0","       364","0","       231","0","   21.1","0,1005,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 146.3"," ,0,0319, ","   35.0","0,1007, ","","","","","   3361.0"," ,0","        0"," ,0","     28.55","0","     32.05","0","     25.06","0"
"FMC00914720","2015","6.2167","160.7","2.4","PINGELAP, FM FM","","","","","       178","7","       156","7","        39","7","","","","","","","","","","","","","","","","","","","",""," 114.3"," ,7,0201, ","","","","","","","   3066.6"," ,7","","","","","","","",""
"FMC00914720","2016","6.2167","160.7","2.4","PINGELAP, FM FM","","","","","       128","7","       116","7","        29","7","","","","","","","","","","","","","","","","","","","",""," 102.6"," ,7,1228, ","","","","","","","   2238.6"," ,7","","","","","","","",""
"FMC00914720","2017","6.2167","160.7","2.4","PINGELAP, FM FM","   3534.5","","    3534.5","7","       201","7","       186","7","        43","7","","","","","         0","7","         0","7","         0","7","       364","7","       160","7","   21.1","7,1022, ","","","",""," 111.8"," ,7,1106, ","   34.4","7,1024, ","","","","","   3615.9"," ,7","","","     28.05","7","     31.63","7","     24.47","7"
"FMC00914720","2020","6.2167","160.7","2.4","PINGELAP, FM FM","   3863.1","","    3863.1","7","       168","7","       159","7","        53","7","","","","","         0","7","         0","7","         0","7","       366","7","       298","7","   19.4","7,0921, ","","","",""," 106.7"," ,7,0405, ","   35.0","7,0704,+","","","","","   4099.6"," ,7","","","     28.89","7","     32.89","7","     24.88","7"
"FMC00914720","2021","6.2167","160.7","2.4","PINGELAP, FM FM","   3821.3","","    3821.3","7","       199","7","       187","7","        53","7","","","","","         0","7","         0","7","         0","7","       363","7","       305","7","   21.1","7,1214,+","","","",""," 113.8"," ,7,0627, ","   35.0","7,0424, ","       0.0","0","       0.0","7","   3976.9"," ,7","","","     28.86","7","     32.92","7","     24.80","7"
"FMC00914720","2022","6.2167","160.7","2.4","PINGELAP, FM FM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","       0.0","0","       0.0"," ","","","","","","","","","",""
