"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA00615HMAK","1987","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","    252.4","","     252.4","C","       137","C","        73","C","         5","C","       66","","        17","C","        10","C","       155","C","        47","C","       109","C","        12","C","  -25.7","C,0215, ","   200"," ,C,0124,+","   202"," ,C,1215, ","  39.7"," ,C,1125, ","   34.6","C,0724, ","-2.6","C,1003","-2.6","C,1003","-6.0","C,1026","-7.0","C,1106","-12.0","C,1120","-1.6","C,0508","-4.1","C,0403","-9.3","C,0401","-9.3","C,0401","-9.3","C,0401","    4123.4","4","    4123.4","C","    823.2"," ,C","     1550"," ,C","      7.76","C","     13.15","C","      2.38","C"
"CA00615HMAK","1988","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","    304.2","","     304.2","C","       138","C","        70","C","         1","C","       41","","        12","C","        14","C","       158","C","        63","C","       104","C","        16","C","  -25.7","C,0114, ","   260"," ,C,0213, ","   142"," ,C,0212, ","  30.8"," ,C,0903, ","   37.2","C,0707, ","-0.2","C,1009","-3.0","C,1020","-6.2","C,1030","-7.4","C,1031","-9.0","C,1209","-1.7","C,0504","-4.9","C,0420","-4.9","C,0420","-15.1","C,0322","-15.1","C,0322","    4367.8","8","    4367.8","C","    676.4"," ,C","      984"," ,C","      7.05","C","     12.58","C","      1.52","C"
"CA00615HMAK","1989","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","    208.6","","     208.6","C","       135","C","        77","C","         2","C","       44","","        11","C","        20","C","       170","C","        77","C","       115","C","         5","C","  -25.3","C,1222, ","   250"," ,C,1230, ","   140"," ,C,0317, ","  55.0"," ,C,0804, ","   34.0","C,0725, ","-2.0","C,0927","-2.4","C,1009","-6.6","C,1103","-8.5","C,1104","-10.4","C,1121","-0.3","C,0509","-2.2","C,0423","-5.5","C,0419","-6.8","C,0412","-11.0","C,0323","    4360.5","5","    4360.5","C","    775.6"," ,C","     1009"," ,C","      6.25","C","     11.65","C","      0.85","C"
"CA00615HMAK","1990","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","    222.3","","     222.3","C","       148","C","        85","C","         3","C","       57","","        14","C","         4","C","       146","C","        34","C","       118","C","         1","C","  -22.4","C,0226, ","   170"," ,C,1205, ","   272"," ,C,1203, ","  42.6"," ,C,1203, ","   35.4","C,0704, ","-2.2","C,1020","-2.2","C,1020","-4.4","C,1027","-7.3","C,1118","-11.8","C,1214","-1.4","C,0512","-2.7","C,0419","-5.9","C,0412","-8.2","C,0327","-13.9","C,0308","    4275.2","2","    4275.2","C","    920.9"," ,C","     1468"," ,C","      8.23","C","     13.58","C","      2.89","C"
"CA00615HMAK","1991","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","    346.9","","     346.9","C","       133","C","        73","C","         3","C","       49","","        12","C","        10","C","       142","C","        54","C","       133","C","        12","C","  -22.7","C,0125, ","   200"," ,C,0114,+","   136"," ,C,0111, ","  38.0"," ,C,0327, ","   35.6","C,0720, ","-0.6","C,0928","-3.5","C,1013","-4.7","C,1103","-7.6","C,1107","-10.1","C,1108","0.0","C,0504","-2.7","C,0412","-5.0","C,0404","-8.3","C,0331","-10.4","C,0312","    3833.7","7","    3833.7","C","    751.8"," ,C","     1172"," ,C","      8.49","C","     13.90","C","      3.09","C"
"CA00615HMAK","1992","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","     77.1","","      77.1","C","       151","C","        86","C","         9","C","       59","","        15","C","        10","C","       154","C","        48","C","        91","C","         0","C","  -24.0","C,0116, ","   430"," ,C,1212, ","   264"," ,C,1211, ","  40.2"," ,C,0908, ","   31.2","C,0613, ","-0.1","C,0924","-4.2","C,1019","-5.5","C,1020","-7.2","C,1107","-9.7","C,1119","-1.1","C,0507","-4.0","C,0415","-5.0","C,0414","-6.7","C,0413","-10.6","C,0323","    4255.8","8","    4255.8","C","   1064.9"," ,C","     1529"," ,C","      6.55","C","     11.49","C","      1.62","C"
"CA00615HMAK","1993","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","    229.1","","     229.1","C","       137","C","        76","C","         4","C","       69","","        13","C","        18","C","       159","C","        63","C","       103","C","         7","C","  -25.7","C,0225, ","   350"," ,C,0223, ","   144"," ,C,0222, ","  43.7"," ,C,1127, ","   35.0","C,0827, ","-0.2","C,0920","-2.7","C,1010","-4.5","C,1011","-9.4","C,1124","-9.4","C,1124","-1.3","C,0518","-2.6","C,0427","-7.3","C,0323","-7.3","C,0323","-16.3","C,0319","    4416.8","8","    4416.8","C","    798.7"," ,C","     1111"," ,C","      6.79","C","     12.20","C","      1.38","C"
"CA00615HMAK","1994","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","    215.0","","     215.0","C","       140","C","        80","C","         2","C","       72","","        14","C","        30","C","       156","C","        63","C","       109","C","         5","C","  -35.2","C,0116, ","   290"," ,C,0120,+","   162"," ,C,0406, ","  33.0"," ,C,0624, ","   36.0","C,0618, ","-0.9","C,1003","-2.5","C,1011","-5.0","C,1112","-8.8","C,1123","-11.6","C,1124","-0.5","C,0514","-2.3","C,0423","-10.0","C,0408","-10.0","C,0408","-10.0","C,0408","    4644.6","6","    4644.6","C","    754.4"," ,C","     1588"," ,C","      6.84","C","     12.44","C","      1.25","C"
"CA00615HMAK","1995","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","    291.3","","     291.3","C","       133","C","        76","C","         8","C","       74","","        16","C","        12","C","       162","C","        70","C","       108","C","         8","C","  -24.3","C,0206, ","   140"," ,C,1227,+","   143"," ,C,1214, ","  43.6"," ,C,1111, ","   36.8","C,0714, ","-2.0","C,1017","-2.2","C,1026","-5.0","C,1108","-7.1","C,1109","-9.6","C,1124","-0.5","C,0430","-2.8","C,0418","-4.4","C,0410","-9.8","C,0405","-9.8","C,0405","    4004.6","6","    4004.6","C","    939.0"," ,C","     1404"," ,C","      7.21","C","     12.33","C","      2.08","C"
"CA00615HMAK","1996","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","    184.3","","     184.3","C","       160","C","        92","C","         5","C","       48","","        17","C","        16","C","       163","C","        59","C","       108","C","         1","C","  -27.1","C,0106, ","   190"," ,C,0111,+","   154"," ,C,0320, ","  60.6"," ,C,0907, ","   33.0","C,0519, ","-0.5","C,1004","-3.2","C,1015","-4.8","C,1112","-8.2","C,1114","-10.8","C,1115","-0.4","C,0515","-5.4","C,0428","-5.4","C,0428","-8.0","C,0408","-12.0","C,0327","    4596.2","2","    4596.2","C","   1033.9"," ,C","     1405"," ,C","      6.74","C","     11.74","C","      1.74","C"
